	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S68-PMC3991049	PMC3991049	11/2013	S68-PMC3991049	['SEVERAL STUDIES have REPORTED ASSOCIATION between infant size and Vitamin D status.13,14reduced concentration of 25-Hydroxyvitamin D in mothers during late Pregnancy is ASSOCIATED with reduced Whole Body and Lumbar-Spine bone Mineral content in their children at the age of 9 years.15several studies HYPOTHESIZED that low Prenatal and Perinatal Vitamin D concentrations AFFECT the functional characteristics of various Tissues of the body, which leads to greater risk in later Life of multiple sclerosis, cancer, Insulin-dependent diabetes mellitus and schizophrenia.16,17\nthe current RECOMMENDED dose of Vitamin D during Pregnancy DIFFERS in DIFFERENT parts of the world.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 21), ('SUPERFICIAL_RELATIONSHIP', 30), ('SUPERFICIAL_RELATIONSHIP', 169), ('INCOMPLETE_EVIDENCE', 300), ('SUPERFICIAL_RELATIONSHIP', 370), ('FUTURE_WORK', 585), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 632), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 643)]	9	[('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('CHEBI_62218', '23,24-dihydrocucurbitacin D', 113, '25-hydroxyvitamin D'), ('GO_0007565', 'female pregnancy', 156, 'pregnancy'), ('UBERON_0000468', 'multicellular organism', 193, 'whole body'), ('UBERON_0006074', 'lumbar region of vertebral column', 208, 'lumbar-spine'), ('CHEBI_46662', 'mineral', 226, 'mineral'), ('GO_0007565', 'female pregnancy', 322, 'prenatal'), ('GO_0036268', 'swimming', 335, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 335, 'perinatal'), ('CHEBI_27300', 'vitamin D', 345, 'vitamin D'), ('UBERON_0000479', 'tissue', 419, 'tissues'), ('UBERON_0000104', 'life cycle', 477, 'life'), ('PR_000045358', 'insulin family protein', 513, 'insulin'), ('CHEBI_27300', 'vitamin D', 605, 'vitamin D'), ('GO_0007565', 'female pregnancy', 622, 'pregnancy')]	0	['several infant  status.13,14reduced concentration 25-hydroxyvitamin mothers late pregnancy whole lumbar-spine bone mineral content children age 9 years.15several prenatal perinatal  concentrations functional characteristics tissues body, life sclerosis, cancer, -dependent diabetes mellitus schizophrenia.16,17\nthe dose  pregnancy parts world.']
S1375-PMC4113768	PMC4113768	7/2014	S1375-PMC4113768	['HOWEVER the mechanism is UNCLEAR, with studies examining the RELATIONSHIP between Vitamin D and Insulin resistance showing CONFLICTING results.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('FULL_UNKNOWN', 25), ('SUPERFICIAL_RELATIONSHIP', 61), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 123)]	4	[('CHEBI_27300', 'vitamin D', 82, 'vitamin D'), ('PR_000045358', 'insulin family protein', 96, 'insulin')]	0	['however unclear,   resistance results.']
S1376-PMC4113768	PMC4113768	7/2014	S1376-PMC4113768	['we AIMED TO EXAMINE the ASSOCIATION between Vitamin D concentration and Insulin resistance in healthy, non-diabetic, overweight Individuals at high risk of Cardiovascular disease using gold-standard techniques for assessment of both Vitamin D concentration and Insulin resistance.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 3), ('QUESTION_ANSWERED_BY_THIS_WORK', 9), ('SUPERFICIAL_RELATIONSHIP', 24)]	3	[('CHEBI_27300', 'vitamin D', 44, 'vitamin D'), ('PR_000045358', 'insulin family protein', 72, 'insulin'), ('NCBITaxon_1', 'root', 128, 'individuals'), ('UBERON_0004535', 'cardiovascular system', 156, 'cardiovascular'), ('CHEBI_27300', 'vitamin D', 233, 'vitamin D'), ('PR_000045358', 'insulin family protein', 261, 'insulin')]	0	[' concentration  resistance healthy, non-diabetic, overweight individuals cardiovascular disease using gold-standard techniques  concentration  resistance.']
S1386-PMC4113768	PMC4113768	7/2014	S1386-PMC4113768	['robust randomised controlled TRIALS ARE NEEDED to determine WHETHER improving Vitamin D status has a positive EFFECT on Insulin resistance OR OTHER pathophysiological indicators of dm including Beta-Cell function.']	[('FUTURE_WORK', 29), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 60), ('SUPERFICIAL_RELATIONSHIP', 110), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 139), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 142)]	5	[('CHEBI_27300', 'vitamin D', 78, 'vitamin D'), ('PR_000045358', 'insulin family protein', 120, 'insulin'), ('CL_0000349', 'extraembryonic cell', 194, 'beta-cell')]	0	['robust randomised  status positive  resistance pathophysiological dm beta-cell function.']
S3300-PMC4113768	PMC4113768	7/2014	S3300-PMC4113768	['there are many mechanisms whereby Vitamin D CAN reduce the RISK of cvd including reduced risk of diabetes mellitus and Metabolic syndrome, EFFECTS on Blood pressure, Cholesterol, cytokines, Endothelial disruption, Glucose Regulation, Insulin resistance, muscle strength, Respiratory infections, and vascular calcification.']	[('INCOMPLETE_EVIDENCE', 44), ('IMPORTANT_CONSIDERATION', 59), ('SUPERFICIAL_RELATIONSHIP', 139)]	3	[('CHEBI_27300', 'vitamin D', 34, 'vitamin D'), ('GO_0008152', 'metabolic process', 119, 'metabolic'), ('UBERON_0000178', 'blood', 150, 'blood'), ('CHEBI_16113', 'cholesterol', 166, 'cholesterol'), ('UBERON_0001986', 'endothelium', 190, 'endothelial'), ('CHEBI_17234', 'glucose', 214, 'glucose'), ('GO_0006094', 'gluconeogenesis', 214, 'glucose regulation'), ('PR_000045358', 'insulin family protein', 234, 'insulin'), ('UBERON_0001004', 'respiratory system', 271, 'respiratory')]	0	['mechanisms whereby  cvd diabetes mellitus metabolic syndrome, blood pressure, cholesterol, cytokines, endothelial disruption, glucose regulation,  resistance, muscle strength, respiratory infections, vascular calcification.']
S0-PMC4427001	PMC4427001	4/2015	S0-PMC4427001	['Vitamin D status in women with Gestational diabetes mellitus during Pregnancy and Postpartum\n\nabstract\nof many Vitamin D Extraskeletal functions, its modulatory ROLE in Insulin secretion and action is ESPECIALLY RELEVANT for Gestational diabetes mellitus (gdm).']	[('SUPERFICIAL_RELATIONSHIP', 161), ('IMPORTANT_CONSIDERATION', 201), ('SUPERFICIAL_RELATIONSHIP', 212)]	3	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 31, 'Gestational'), ('GO_0007565', 'female pregnancy', 68, 'Pregnancy'), ('GO_0007567', 'parturition', 82, 'Postpartum'), ('CHEBI_27300', 'vitamin D', 111, 'vitamin D'), ('UBERON_0001431', 'distal carpal bone 2', 121, 'extraskeletal'), ('PR_000045358', 'insulin family protein', 169, 'insulin'), ('GO_0007565', 'female pregnancy', 225, 'gestational')]	0	['vitamin status women gestational diabetes mellitus pregnancy postpartum\n\nabstract\nof  extraskeletal functions, modulatory  secretion gestational diabetes mellitus (gdm).']
S24-PMC4427001	PMC4427001	4/2015	S24-PMC4427001	['furthermore, Vitamin D has a strong immunomodulatory EFFECT; it inhibits Angiogenesis [8] and is also INVOLVED in the Regulation of Insulin secretion and POSSIBLY Insulin action [11,12].']	[('SUPERFICIAL_RELATIONSHIP', 53), ('SUPERFICIAL_RELATIONSHIP', 102), ('INCOMPLETE_EVIDENCE', 154)]	3	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('GO_0001525', 'angiogenesis', 73, 'angiogenesis'), ('GO_0065007', 'biological regulation', 118, 'regulation'), ('PR_000045358', 'insulin family protein', 132, 'insulin'), ('PR_000045358', 'insulin family protein', 163, 'insulin')]	0	['furthermore,  immunomodulatory effect; inhibits angiogenesis [8]  secretion  [11,12].']
S92-PMC4427001	PMC4427001	4/2015	S92-PMC4427001	['the EFFECT of Vitamin D on Regulation Of Pancreatic Β Cell Function and Insulin secretion COULD BE MEDIATED through Intracellular changes in calcium pool.']	[('SUPERFICIAL_RELATIONSHIP', 4), ('INCOMPLETE_EVIDENCE', 90), ('SUPERFICIAL_RELATIONSHIP', 99)]	3	[('CHEBI_27300', 'vitamin D', 14, 'vitamin D'), ('GO_1904353', 'regulation of telomere capping', 27, 'regulation of ... cell function'), ('CL_0005019', 'pancreatic epsilon cell', 41, 'pancreatic β cell'), ('UBERON_0001264', 'pancreas', 41, 'pancreatic'), ('PR_000045358', 'insulin family protein', 72, 'insulin'), ('GO_0005622', 'intracellular anatomical structure', 116, 'intracellular')]	0	[' pancreatic β cell  secretion intracellular changes calcium pool.']
S94-PMC4427001	PMC4427001	4/2015	S94-PMC4427001	['in addition, Vitamin D MAY also be NEEDED to ensure a normal rate of Calcium Flux Across Cell Membranes and maintenance of an adequate Cytosolic calcium pool, which is IMPORTANT for Insulin-mediated Intracellular Signalling in Insulin-responsive Tissues [35].']	[('INCOMPLETE_EVIDENCE', 23), ('FUTURE_WORK', 35), ('IMPORTANT_CONSIDERATION', 168)]	3	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('GO_1990171', 'SCF complex disassembly in response to cadmium stress', 69, 'calcium flux across cell membranes'), ('GO_0005886', 'plasma membrane', 89, 'cell membranes'), ('GO_0005829', 'cytosol', 135, 'cytosolic'), ('PR_000045358', 'insulin family protein', 182, 'insulin'), ('GO_0005622', 'intracellular anatomical structure', 199, 'intracellular'), ('GO_0035556', 'intracellular signal transduction', 199, 'intracellular signalling'), ('PR_000045358', 'insulin family protein', 227, 'insulin'), ('UBERON_0000479', 'tissue', 246, 'tissues')]	0	['addition,  ensure normal rate calcium flux cell membranes maintenance cytosolic calcium pool, -mediated intracellular signalling -responsive tissues [35].']
S95-PMC4427001	PMC4427001	4/2015	S95-PMC4427001	['finally, SEVERAL STUDIES SUGGEST that Vitamin D COULD play a ROLE in the pathogenesis of diabetes mellitus type 2 by AFFECTING Insulin sensitivity of Β Cell function [36,37].']	[('INCOMPLETE_EVIDENCE', 9), ('INCOMPLETE_EVIDENCE', 25), ('INCOMPLETE_EVIDENCE', 48), ('SUPERFICIAL_RELATIONSHIP', 61), ('SUPERFICIAL_RELATIONSHIP', 117)]	5	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('PR_000045358', 'insulin family protein', 127, 'insulin'), ('CL_0000570', 'parafollicular cell', 150, 'β cell')]	0	['finally,  play pathogenesis diabetes mellitus type 2  sensitivity β cell [36,37].']
S142-PMC4427001	PMC4427001	4/2015	S142-PMC4427001	['[44] assessed the EFFECT of Calcium and Vitamin D cosupplementation on gdm in a randomised placebo-controlled study (56 iranian women with gdm) and they OBSERVED a significant reduction in fpg, serum Insulin levels, and homa-ir and increase in quicki compared with placebo, and also an increase in Glutathione and a reduction in Serum ldl-Cholesterol and total Cholesterol and a significant elevation in hdl-Cholesterol were common.']	[('SUPERFICIAL_RELATIONSHIP', 18), ('INCOMPLETE_EVIDENCE', 153)]	2	[('CHEBI_22313', 'alkaline earth metal atom', 28, 'calcium'), ('CHEBI_27300', 'vitamin D', 40, 'vitamin D'), ('PR_000045358', 'insulin family protein', 200, 'insulin'), ('CHEBI_16856', 'glutathione', 298, 'glutathione'), ('UBERON_0001977', 'blood serum', 329, 'serum'), ('CHEBI_16113', 'cholesterol', 339, 'cholesterol'), ('CHEBI_16113', 'cholesterol', 361, 'cholesterol'), ('CHEBI_16113', 'cholesterol', 408, 'cholesterol')]	0	['[44] calcium  cosupplementation gdm randomised placebo-controlled (56 iranian women gdm) reduction fpg, serum  levels, homa-ir increase quicki placebo, increase glutathione reduction serum ldl-cholesterol cholesterol elevation hdl-cholesterol common.']
S143-PMC4427001	PMC4427001	4/2015	S143-PMC4427001	['rudnicki and mølsted-pedersen [45] reported that supplementation with an active form of Vitamin D (1,25(Oh)2D) was ASSOCIATED with significant decrease of plasma Glucose level and POSSIBLE EFFECT on Insulin sensitivity.']	[('SUPERFICIAL_RELATIONSHIP', 115), ('INCOMPLETE_EVIDENCE', 180), ('SUPERFICIAL_RELATIONSHIP', 189)]	3	[('CHEBI_27300', 'vitamin D', 88, 'vitamin D'), ('CHEBI_37958', 'dye', 99, '1,'), ('CHEBI_66212', '5,7,3*,4*-tetrahydroxy-2*-(3,3-dimethylallyl)isoflavone', 101, '25(OH)2D'), ('CHEBI_17234', 'glucose', 162, 'glucose'), ('PR_000045358', 'insulin family protein', 199, 'insulin')]	0	['rudnicki mølsted-pedersen [45] supplementation form  (1,25(oh)2d) decrease plasma glucose  sensitivity.']
S153-PMC4427001	PMC4427001	4/2015	S153-PMC4427001	['POTENTIALLY beneficial EFFECT of Vitamin D supplementation and the PLAUSIBLE pathogenic ROLE of 25(Oh)D deficiency in the subsequent development of diabetes mellitus type 2 in women with gdm history HAS to be FURTHER explored considering the ROLE of Vitamin D in Modulating Insulin sensitivity and Glucose Metabolism.']	[('INCOMPLETE_EVIDENCE', 0), ('SUPERFICIAL_RELATIONSHIP', 23), ('INCOMPLETE_EVIDENCE', 67), ('SUPERFICIAL_RELATIONSHIP', 88), ('IMPORTANT_CONSIDERATION', 199), ('FUTURE_WORK', 209), ('SUPERFICIAL_RELATIONSHIP', 242)]	7	[('CHEBI_27300', 'vitamin D', 33, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 96, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 250, 'vitamin D'), ('GO_0065007', 'biological regulation', 263, 'modulating'), ('PR_000045358', 'insulin family protein', 274, 'insulin'), ('CHEBI_17234', 'glucose', 298, 'glucose'), ('GO_0006006', 'glucose metabolic process', 298, 'glucose metabolism')]	0	['potentially  supplementation pathogenic 25(oh)d diabetes mellitus type 2 women gdm   sensitivity glucose metabolism.']
S8-PMC4488777	PMC4488777	5/2015	S8-PMC4488777	['MOST experts agree that Vitamin D supplementation is a necessity, PARTICULARLY in women suffering from obesity, Insulin resistance or small Ovarian reserve, as well as in men with oligo- and asthenozoospermia if Serum concentration should fall below 50 nmol/l (normal range up to 125 nmol/l).']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 66)]	2	[('CHEBI_27300', 'vitamin D', 24, 'vitamin D'), ('PR_000045358', 'insulin family protein', 112, 'insulin'), ('UBERON_0000992', 'ovary', 140, 'ovarian'), ('UBERON_0001977', 'blood serum', 212, 'serum')]	0	[' supplementation necessity, women obesity,  resistance ovarian reserve, men oligo- asthenozoospermia serum concentration fall 50 nmol/l (normal 125 nmol/l).']
S190-PMC4488777	PMC4488777	5/2015	S190-PMC4488777	['administration of Vitamin D is RECOMMENDED in the case of CONSIDERABLE deficiency, PARTICULARLY in obese, Insulin resistant women with low Amh levels, as well as in men with oligo- and asthenozoospermia.']	[('FUTURE_WORK', 31), ('IMPORTANT_CONSIDERATION', 58), ('IMPORTANT_CONSIDERATION', 83)]	3	[('CHEBI_27300', 'vitamin D', 18, 'vitamin D'), ('PR_000045358', 'insulin family protein', 106, 'insulin'), ('CHEBI_16027', 'adenosine 5*-monophosphate', 139, 'AMH')]	0	['administration  deficiency, obese,  resistant women amh levels, men oligo- asthenozoospermia.']
