	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S1-PMC4072587	PMC4072587	6/2014	S1-PMC4072587	['it has an IMPORTANT ROLE in Bone Homeostasis, Brain Development and Modulation Of the Immune System and YET the IMPACT of Antenatal Vitamin D deficiency on infant outcomes is POORLY UNDERSTOOD.']	[('IMPORTANT_CONSIDERATION', 10), ('SUPERFICIAL_RELATIONSHIP', 20), ('ANOMALY_CURIOUS_FINDING', 104), ('SUPERFICIAL_RELATIONSHIP', 112), ('FULL_UNKNOWN', 175), ('PROBABLE_UNDERSTANDING', 182)]	6	[('GO_0055064', 'chloride ion homeostasis', 28, 'bone homeostasis'), ('GO_0007420', 'brain development', 46, 'brain development'), ('UBERON_0000955', 'brain', 46, 'brain'), ('GO_0002022', 'detection of dietary excess', 68, 'modulation of ... immune system'), ('UBERON_0002405', 'immune system', 86, 'immune system'), ('GO_0007567', 'parturition', 122, 'antenatal'), ('CHEBI_27300', 'vitamin D', 132, 'vitamin D')]	0	['bone homeostasis,  immune system antenatal  infant outcomes understood.']
S22-PMC4072587	PMC4072587	6/2014	S22-PMC4072587	['more RECENTLY, maternal Vitamin D deficiency HAS BEEN ASSOCIATED with impaired infant Language Development in school-aged children[24], and HAS BEEN SUGGESTED as a possible environmental risk FACTOR for autism spectrum disorder, HIGHLIGHTING the IMPORTANT ROLE of Vitamin D in Brain Development, Neuronal function and Gene Regulation[10],[25],[26].']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 45), ('SUPERFICIAL_RELATIONSHIP', 54), ('INCOMPLETE_EVIDENCE', 140), ('SUPERFICIAL_RELATIONSHIP', 192), ('INCOMPLETE_EVIDENCE', 229), ('IMPORTANT_CONSIDERATION', 246), ('SUPERFICIAL_RELATIONSHIP', 256)]	8	[('CHEBI_27300', 'vitamin D', 24, 'vitamin D'), ('GO_0060132', 'prolactin secreting cell development', 86, 'language development'), ('CHEBI_27300', 'vitamin D', 264, 'vitamin D'), ('GO_0007420', 'brain development', 277, 'brain development'), ('UBERON_0000955', 'brain', 277, 'brain'), ('CL_0000540', 'neuron', 296, 'neuronal'), ('SO_0000704', 'gene', 318, 'gene'), ('GO_0065007', 'biological regulation', 323, 'regulation')]	0	['recently, maternal  infant language school-aged children[24], environmental autism spectrum disorder,  neuronal gene regulation[10],[25],[26].']
S124-PMC4072587	PMC4072587	6/2014	S124-PMC4072587	['RECENT RESEARCH SUGGESTS that Vitamin D deficiency during Pregnancy or early childhood MAY BE an environmental TRIGGER for autism spectrum disorder in infants Genetically predisposed to autism, EITHER through its EFFECT on Neuronal function and Brain Development, or through Gene interaction and Regulation.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 16), ('INCOMPLETE_EVIDENCE', 87), ('SUPERFICIAL_RELATIONSHIP', 111), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 194), ('SUPERFICIAL_RELATIONSHIP', 213)]	6	[('CHEBI_27300', 'vitamin D', 30, 'vitamin D'), ('GO_0007565', 'female pregnancy', 58, 'pregnancy'), ('SO_0000704', 'gene', 159, 'genetically'), ('CL_0000540', 'neuron', 223, 'neuronal'), ('GO_0007420', 'brain development', 245, 'brain development'), ('UBERON_0000955', 'brain', 245, 'brain'), ('SO_0000704', 'gene', 275, 'gene'), ('GO_0065007', 'biological regulation', 296, 'regulation')]	0	['recent  pregnancy childhood environmental autism spectrum disorder infants genetically autism, neuronal gene regulation.']
S136-PMC4171568	PMC4171568	9/2014	S136-PMC4171568	['research using Animal MODELS HAS SHOWN that low Prenatal Vitamin D alters Brain Development [103].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 22), ('INCOMPLETE_EVIDENCE', 29)]	2	[('NCBITaxon_33208', 'Metazoa', 15, 'animal'), ('GO_0007565', 'female pregnancy', 48, 'prenatal'), ('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('GO_0007420', 'brain development', 74, 'brain development'), ('UBERON_0000955', 'brain', 74, 'brain')]	0	['research using animal prenatal  alters  [103].']
S142-PMC4171568	PMC4171568	9/2014	S142-PMC4171568	['THEREFORE, the RELATIONSHIP between Vitamin D and schizophrenia NEEDS FURTHER INVESTIGATION, EVEN THOUGH a RECENT review of the EVIDENCE CONCLUDED that adequate levels of Vitamin D are needed for normal Brain Development and function and furthermore that at-risk groups SHOULD BE offered supplementation [112].']	[('PROBABLE_UNDERSTANDING', 0), ('SUPERFICIAL_RELATIONSHIP', 15), ('FUTURE_WORK', 64), ('FUTURE_WORK', 70), ('ANOMALY_CURIOUS_FINDING', 93), ('INCOMPLETE_EVIDENCE', 107), ('INCOMPLETE_EVIDENCE', 128), ('INCOMPLETE_EVIDENCE', 137), ('FUTURE_WORK', 270)]	9	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 171, 'vitamin D'), ('GO_0007420', 'brain development', 203, 'brain development'), ('UBERON_0000955', 'brain', 203, 'brain')]	0	['therefore,  schizophrenia investigation, levels  normal  offered supplementation [112].']
S87-PMC4377879	PMC4377879	3/2015	S87-PMC4377879	['DESPITE its IMPORTANT ROLE in Bone Homeostasis, Brain Development and Modulation Of the Immune System, the IMPACT of Antenatal Vitamin D is STILL poorly understood [40], not LEAST BECAUSE of uncertainties with appropriate BIOMARKERS and cut-off points.']	[('ANOMALY_CURIOUS_FINDING', 0), ('IMPORTANT_CONSIDERATION', 12), ('SUPERFICIAL_RELATIONSHIP', 22), ('SUPERFICIAL_RELATIONSHIP', 107), ('IMPORTANT_CONSIDERATION', 140), ('PROBABLE_UNDERSTANDING', 174), ('PROBABLE_UNDERSTANDING', 180), ('PROBLEM_COMPLICATION', 180), ('SUPERFICIAL_RELATIONSHIP', 222)]	9	[('GO_0055064', 'chloride ion homeostasis', 30, 'bone homeostasis'), ('GO_0007420', 'brain development', 48, 'brain development'), ('UBERON_0000955', 'brain', 48, 'brain'), ('GO_0002022', 'detection of dietary excess', 70, 'modulation of ... immune system'), ('UBERON_0002405', 'immune system', 88, 'immune system'), ('GO_0007567', 'parturition', 117, 'antenatal'), ('CHEBI_27300', 'vitamin D', 127, 'vitamin D')]	0	['despite bone homeostasis,  immune system, antenatal  [40], cut-off points.']
S21-PMC4396835	PMC4396835	1/2015	S21-PMC4396835	['later, the negative IMPACT of Prenatal Vitamin D deficiency on Brain Development was POSTULATED by mcgrath [17], MAINLY BASED on epidemiological data.']	[('SUPERFICIAL_RELATIONSHIP', 20), ('INCOMPLETE_EVIDENCE', 85), ('PROBABLE_UNDERSTANDING', 113), ('QUESTION_ANSWERED_BY_THIS_WORK', 120)]	4	[('GO_0007565', 'female pregnancy', 30, 'prenatal'), ('CHEBI_27300', 'vitamin D', 39, 'vitamin D'), ('GO_0007420', 'brain development', 63, 'brain development'), ('UBERON_0000955', 'brain', 63, 'brain')]	0	['later, prenatal   mcgrath [17], epidemiological data.']
S22-PMC4396835	PMC4396835	1/2015	S22-PMC4396835	['FURTHER research HAS SHOWN that Vitamin D has a ROLE in Brain Development and function, including Neuronal differentiation, Axonal connectivity, Dopamine ontogeny, immunological modulation and transcriptional Control over a large number of Genes [18–21].']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 17), ('SUPERFICIAL_RELATIONSHIP', 48)]	3	[('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('GO_0007420', 'brain development', 56, 'brain development'), ('UBERON_0000955', 'brain', 56, 'brain'), ('CL_0000540', 'neuron', 98, 'neuronal'), ('GO_0030424', 'axon', 124, 'axonal'), ('CHEBI_18243', 'dopamine', 145, 'dopamine'), ('GO_0065007', 'biological regulation', 209, 'control'), ('SO_0000704', 'gene', 240, 'genes')]	0	['  function, neuronal differentiation, axonal connectivity, dopamine ontogeny, immunological transcriptional genes [18–21].']
S296-PMC4499946	PMC4499946	7/2015	S296-PMC4499946	['the trial is primarily DESIGNED and powered TO EVALUATE the dose–response EFFECTS of Vitamin D on infant length, an outcome that is directly ALIGNED with the classical ROLE of Vitamin D in Mineral Metabolism and bone health BUT MAY also be interpreted as a SURROGATE marker for Organ (including Brain) Growth and Development.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 23), ('QUESTION_ANSWERED_BY_THIS_WORK', 44), ('SUPERFICIAL_RELATIONSHIP', 74), ('SUPERFICIAL_RELATIONSHIP', 141), ('SUPERFICIAL_RELATIONSHIP', 168), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 224), ('INCOMPLETE_EVIDENCE', 228), ('SUPERFICIAL_RELATIONSHIP', 257)]	8	[('CHEBI_27300', 'vitamin D', 85, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 176, 'vitamin D'), ('CHEBI_46662', 'mineral', 189, 'mineral'), ('GO_0008152', 'metabolic process', 197, 'metabolism'), ('UBERON_0000062', 'organ', 278, 'organ'), ('GO_0007420', 'brain development', 295, 'brain ... growth ... development'), ('UBERON_0000955', 'brain', 295, 'brain')]	0	['powered dose–response  infant length, outcome  mineral metabolism bone organ (including  .']
S1-PMC4595656	PMC4595656	10/2015	S1-PMC4595656	['the pleiotropic EFFECTS of Vitamin D are now BEYOND DISPUTE and a GROWING NUMBER OF STUDIES provide ACCUMULATING EVIDENCE of a ROLE for Vitamin D in Brain Development and function.']	[('SUPERFICIAL_RELATIONSHIP', 16), ('IMPORTANT_CONSIDERATION', 45), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 52), ('INCOMPLETE_EVIDENCE', 66), ('INCOMPLETE_EVIDENCE', 74), ('INCOMPLETE_EVIDENCE', 100), ('SUPERFICIAL_RELATIONSHIP', 127)]	7	[('CHEBI_27300', 'vitamin D', 27, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 136, 'vitamin D'), ('GO_0007420', 'brain development', 149, 'brain development'), ('UBERON_0000955', 'brain', 149, 'brain')]	0	['pleiotropic    function.']
S40-PMC4595656	PMC4595656	10/2015	S40-PMC4595656	['its overall CONTRIBUTION to healthy Brain Development renders also LIKELY a ROLE for Vitamin D in the developing hippocampus.']	[('SUPERFICIAL_RELATIONSHIP', 12), ('PROBABLE_UNDERSTANDING', 67), ('SUPERFICIAL_RELATIONSHIP', 76)]	3	[('GO_0007420', 'brain development', 36, 'brain development'), ('UBERON_0000955', 'brain', 36, 'brain'), ('CHEBI_27300', 'vitamin D', 85, 'vitamin D')]	0	['healthy   hippocampus.']
S9-PMC4624803	PMC4624803	10/2015	S9-PMC4624803	['several HYPOTHESES concerning the IMPORTANCE of Vitamin D for Brain Development, ESPECIALLY Prenatally and during the early Neonatal Period, HAVE BEEN formulated.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 8), ('IMPORTANT_CONSIDERATION', 34), ('IMPORTANT_CONSIDERATION', 81), ('INCOMPLETE_EVIDENCE', 141)]	4	[('CHEBI_27300', 'vitamin D', 48, 'vitamin D'), ('GO_0007420', 'brain development', 62, 'brain development'), ('UBERON_0000955', 'brain', 62, 'brain'), ('GO_0019230', 'proprioception', 92, 'prenatally'), ('UBERON_0007221', 'neonate stage', 124, 'neonatal period')]	0	['several  prenatally neonatal period, formulated.']
S114-PMC4690051	PMC4690051	12/2015	S114-PMC4690051	['Animal studies provide biological PLAUSIBILITY for the HYPOTHESIS that in utero Vitamin D exposure AFFECTS Human Brain Development [39,40].']	[('INCOMPLETE_EVIDENCE', 34), ('INCOMPLETE_EVIDENCE', 55), ('SUPERFICIAL_RELATIONSHIP', 99)]	3	[('NCBITaxon_33208', 'Metazoa', 0, 'Animal'), ('CHEBI_27300', 'vitamin D', 80, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 107, 'human'), ('GO_0007420', 'brain development', 113, 'brain development'), ('UBERON_0000955', 'brain', 113, 'brain')]	0	['animal biological utero  exposure human  [39,40].']
S116-PMC4690051	PMC4690051	12/2015	S116-PMC4690051	['the presence of 1α-hydroxylase activity within numerous Brain Regions SUGGESTS that Brain Tissue can locally produce Metabolically active Vitamin D, further IMPLICATING a ROLE for Vitamin D in Brain Development.']	[('INCOMPLETE_EVIDENCE', 70), ('PROBABLE_UNDERSTANDING', 157), ('SUPERFICIAL_RELATIONSHIP', 171)]	3	[('UBERON_0002616', 'regional part of brain', 56, 'brain regions'), ('UBERON_0000955', 'brain', 84, 'brain'), ('UBERON_0000479', 'tissue', 90, 'tissue'), ('GO_0008152', 'metabolic process', 117, 'metabolically'), ('CHEBI_27300', 'vitamin D', 138, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 180, 'vitamin D'), ('GO_0007420', 'brain development', 193, 'brain development'), ('UBERON_0000955', 'brain', 193, 'brain')]	0	['presence 1α-hydroxylase activity brain regions brain tissue locally produce metabolically  .']
S42-PMC4764019	PMC4764019	1/2016	S42-PMC4764019	['mcgrath et al also POINT out that Rats reared on Vitamin D–deficient diets produce pups that have morphologically abnormal Brain structures.9–11schizophrenia is USUALLY considered more a functional disorder with morphological alterations THAN a primarily morphologic one, and the Rat data INDICATE that Vitamin D is ESSENTIAL for normal Brain Development and HENCE plausibly for normal Brain function.']	[('INCOMPLETE_EVIDENCE', 19), ('INCOMPLETE_EVIDENCE', 161), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 238), ('INCOMPLETE_EVIDENCE', 289), ('IMPORTANT_CONSIDERATION', 316), ('PROBABLE_UNDERSTANDING', 359)]	6	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 34, 'rats'), ('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('UBERON_0000955', 'brain', 123, 'brain'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 280, 'rat'), ('CHEBI_27300', 'vitamin D', 303, 'vitamin D'), ('GO_0007420', 'brain development', 337, 'brain development'), ('UBERON_0000955', 'brain', 337, 'brain'), ('UBERON_0000955', 'brain', 386, 'brain')]	0	['mcgrath et al rats reared –deficient diets produce pups morphologically abnormal brain structures.9–11schizophrenia functional disorder morphological alterations morphologic one, rat  normal  normal brain function.']
S84-PMC4877864	PMC4877864	6/2015	S84-PMC4877864	['maintaining Vitamin D sufficiency in utero and during early Life, to satisfy the Vitamin D receptor transcriptional activity in the Brain, MAY BE IMPORTANT for Brain Development as well as for maintenance of mental function later in Life [25].']	[('INCOMPLETE_EVIDENCE', 139), ('IMPORTANT_CONSIDERATION', 146)]	2	[('CHEBI_27300', 'vitamin D', 12, 'vitamin D'), ('UBERON_0000104', 'life cycle', 60, 'life'), ('CHEBI_27300', 'vitamin D', 81, 'vitamin D'), ('UBERON_0000955', 'brain', 132, 'brain'), ('GO_0007420', 'brain development', 160, 'brain development'), ('UBERON_0000955', 'brain', 160, 'brain'), ('UBERON_0000104', 'life cycle', 233, 'life')]	0	['maintaining  utero life,  receptor transcriptional activity brain,  maintenance mental life [25].']
S14-PMC4908484	PMC4908484	6/2016	S14-PMC4908484	['moreover, Vitamin D is a regulator of Brain Cell Proliferation and Differentiation, and has an ESSENTIAL ROLE in the Brain Development (chopp et\xa0al.2007; stewart et\xa0al.2010) and Neurotransmitter Synthesis (tetich et\xa0al.2004).']	[('IMPORTANT_CONSIDERATION', 95), ('SUPERFICIAL_RELATIONSHIP', 105)]	2	[('CHEBI_27300', 'vitamin D', 10, 'vitamin D'), ('CL_0000359', 'vascular associated smooth muscle cell', 38, 'brain cell'), ('UBERON_0000955', 'brain', 38, 'brain'), ('GO_0030154', 'cell differentiation', 44, 'cell proliferation ... differentiation'), ('GO_0007420', 'brain development', 117, 'brain development'), ('UBERON_0000955', 'brain', 117, 'brain'), ('CHEBI_25512', 'neurotransmitter', 178, 'neurotransmitter'), ('GO_0042136', 'neurotransmitter biosynthetic process', 178, 'neurotransmitter synthesis')]	0	['moreover,  brain cell proliferation differentiation,  (chopp et\xa0al.2007; stewart et\xa0al.2010) neurotransmitter synthesis (tetich et\xa0al.2004).']
S40-PMC4992225	PMC4992225	8/2016	S40-PMC4992225	['it SEEMS that in addition to Calcium Homeostasis and bone health, Vitamin D is also ESSENTIAL for Brain Development and function [20,21].']	[('ANOMALY_CURIOUS_FINDING', 3), ('IMPORTANT_CONSIDERATION', 84)]	2	[('GO_0055073', 'cadmium ion homeostasis', 29, 'calcium homeostasis'), ('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('GO_0007420', 'brain development', 98, 'brain development'), ('UBERON_0000955', 'brain', 98, 'brain')]	0	['addition calcium homeostasis bone health,   [20,21].']
S16-PMC5085625	PMC5085625	9/2016	S16-PMC5085625	['the active form of Vitamin D, i.e., 1,25(Oh)2D, is now recognized as an IMPORTANT hormone playing a CRUCIAL role in Skeletal Homeostasis (classical effects) and exerting NON-CLASSICAL EFFECTS in various pathological and physiological conditions, such as cancer, Arterial hypertension, Cardiovascular diseases, Brain Development and Immunomodulation [3,4,5,6].']	[('IMPORTANT_CONSIDERATION', 72), ('IMPORTANT_CONSIDERATION', 100), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 170), ('SUPERFICIAL_RELATIONSHIP', 184)]	4	[('CHEBI_27300', 'vitamin D', 19, 'vitamin D'), ('CHEBI_66212', '5,7,3*,4*-tetrahydroxy-2*-(3,3-dimethylallyl)isoflavone', 38, '25(OH)2D'), ('GO_0043276', 'anoikis', 116, 'skeletal homeostasis'), ('UBERON_0004288', 'skeleton', 116, 'skeletal'), ('UBERON_0001637', 'artery', 262, 'arterial'), ('UBERON_0004535', 'cardiovascular system', 285, 'cardiovascular'), ('GO_0007420', 'brain development', 310, 'brain development'), ('UBERON_0000955', 'brain', 310, 'brain'), ('GO_0050900', 'leukocyte migration', 332, 'immunomodulation')]	0	['form i.e., 1,25(oh)2d, hormone playing skeletal homeostasis (classical effects) exerting pathological physiological conditions, cancer, arterial hypertension, cardiovascular diseases,  immunomodulation [3,4,5,6].']
S52-PMC5310660	PMC5310660	1/2017	S52-PMC5310660	['in Animal models, Gestational Vitamin D deficiency AFFECTS Brain Development [23], and the myelination process [24], and it COULD have an EFFECT on Retinal Cells.']	[('SUPERFICIAL_RELATIONSHIP', 51), ('INCOMPLETE_EVIDENCE', 124), ('SUPERFICIAL_RELATIONSHIP', 138)]	3	[('NCBITaxon_33208', 'Metazoa', 3, 'animal'), ('GO_0007565', 'female pregnancy', 18, 'gestational'), ('CHEBI_27300', 'vitamin D', 30, 'vitamin D'), ('GO_0007420', 'brain development', 59, 'brain development'), ('UBERON_0000955', 'brain', 59, 'brain'), ('CL_0009004', 'retinal cell', 148, 'retinal cells'), ('UBERON_0000966', 'retina', 148, 'retinal')]	0	['animal models, gestational   [23], myelination process [24], retinal cells.']
S35-PMC5351212	PMC5351212	3/2017	S35-PMC5351212	['THEREFORE, inflammatory factors produced early in Brain Development EITHER directly, by inducing mia, OR indirectly, by the maternal absence of a potent anti-inflammatory factor such as Vitamin D MAY, REPRESENT a CONVERGENT pathway towards developmental Brain abnormalities and psychiatric conditions later in Life.']	[('PROBABLE_UNDERSTANDING', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 68), ('INCOMPLETE_EVIDENCE', 196), ('PROBABLE_UNDERSTANDING', 201), ('SUPERFICIAL_RELATIONSHIP', 213)]	5	[('GO_0007420', 'brain development', 50, 'brain development'), ('UBERON_0000955', 'brain', 50, 'brain'), ('CHEBI_27300', 'vitamin D', 186, 'vitamin D'), ('UBERON_0000955', 'brain', 254, 'brain'), ('UBERON_0000104', 'life cycle', 310, 'life')]	0	['therefore, inflammatory  directly, inducing mia, indirectly, maternal absence potent anti-inflammatory  may, developmental brain abnormalities psychiatric conditions life.']
S121-PMC5385921	PMC5385921	4/2017	S121-PMC5385921	['the FINDING from THIS STUDY LENDS weight to the GROWING BODY of epidemiological and Animal MODEL-based research LINKING Gestational Vitamin D deficiency and altered Brain Development.']	[('INCOMPLETE_EVIDENCE', 4), ('QUESTION_ANSWERED_BY_THIS_WORK', 17), ('PROBABLE_UNDERSTANDING', 28), ('INCOMPLETE_EVIDENCE', 48), ('INCOMPLETE_EVIDENCE', 91), ('SUPERFICIAL_RELATIONSHIP', 112)]	6	[('NCBITaxon_33208', 'Metazoa', 84, 'animal'), ('GO_0007565', 'female pregnancy', 120, 'gestational'), ('CHEBI_27300', 'vitamin D', 132, 'vitamin D'), ('GO_0007420', 'brain development', 165, 'brain development'), ('UBERON_0000955', 'brain', 165, 'brain')]	0	['epidemiological animal model-based gestational  altered .']
S123-PMC5385921	PMC5385921	4/2017	S123-PMC5385921	['Rodent MODELS BASED ON transient Prenatal exposure to Vitamin D deficiency have FOUND a range of persistent molecular, neurochemical and behavioural changes of interest to neuropsychiatry.32a number OF STUDIES have LINKED asd with Neuronal Migration.33migration-ASSOCIATED phenotypes such as changes in Neuronal density and volume, aberrant Minicolumns and heterotopias HAVE BEEN detected in patients with asd.34,35as Neuronal Migration starts at 6 weeks Gestation and USUALLY ends around 24 weeks Gestation, the OBSERVED ASSOCIATION between our mid-Gestation samples, which were drawn at ~20 weeks Gestation, and risk of asd CORROBORATES our PREVIOUS FINDINGS LINKING Vitamin D deficiency with abnormal Brain Development.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 7), ('INCOMPLETE_EVIDENCE', 7), ('INCOMPLETE_EVIDENCE', 14), ('PROBABLE_UNDERSTANDING', 14), ('INCOMPLETE_EVIDENCE', 80), ('INCOMPLETE_EVIDENCE', 199), ('SUPERFICIAL_RELATIONSHIP', 215), ('SUPERFICIAL_RELATIONSHIP', 262), ('INCOMPLETE_EVIDENCE', 370), ('INCOMPLETE_EVIDENCE', 469), ('INCOMPLETE_EVIDENCE', 513), ('SUPERFICIAL_RELATIONSHIP', 522), ('INCOMPLETE_EVIDENCE', 626), ('INCOMPLETE_EVIDENCE', 643), ('SUPERFICIAL_RELATIONSHIP', 661)]	15	[('NCBITaxon_10088', 'Mus <genus>', 0, 'Rodent'), ('GO_0007565', 'female pregnancy', 33, 'prenatal'), ('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('CL_0000540', 'neuron', 231, 'neuronal'), ('GO_0001764', 'neuron migration', 231, 'neuronal migration'), ('CL_0000540', 'neuron', 303, 'neuronal'), ('UBERON_0016512', 'lumen of duodenum', 341, 'minicolumns'), ('CL_0000540', 'neuron', 418, 'neuronal'), ('GO_0001764', 'neuron migration', 418, 'neuronal migration'), ('GO_0007565', 'female pregnancy', 455, 'gestation'), ('GO_0007565', 'female pregnancy', 498, 'gestation'), ('GO_0007565', 'female pregnancy', 550, 'gestation'), ('GO_0007565', 'female pregnancy', 599, 'gestation'), ('CHEBI_27300', 'vitamin D', 669, 'vitamin D'), ('GO_0007420', 'brain development', 704, 'brain development'), ('UBERON_0000955', 'brain', 704, 'brain')]	0	['rodent transient prenatal exposure  molecular, neurochemical behavioural changes neuropsychiatry.32a asd neuronal migration.33migration-associated phenotypes changes neuronal density volume, aberrant minicolumns heterotopias patients asd.34,35as neuronal migration starts 6 weeks gestation ends 24 weeks gestation, mid-gestation samples, drawn ~20 weeks gestation, asd  abnormal .']
S132-PMC5385921	PMC5385921	4/2017	S132-PMC5385921	['DEFINING the precise CRITICAL window during which developmental Vitamin D deficiency adversely AFFECTS Brain Development at this stage would be premature.']	[('FUTURE_WORK', 0), ('IMPORTANT_CONSIDERATION', 21), ('SUPERFICIAL_RELATIONSHIP', 95)]	3	[('CHEBI_27300', 'vitamin D', 64, 'vitamin D'), ('GO_0007420', 'brain development', 103, 'brain development'), ('UBERON_0000955', 'brain', 103, 'brain')]	0	['defining precise window developmental  adversely  premature.']
S30-PMC5405075	PMC5405075	4/2017	S30-PMC5405075	['Gestational Vitamin D has now been LINKED to a variety of diseases such as osteoporosis, Autoimmune disorders, altered Brain Development and Adult mental health, Food allergies, and asthma (17,29,31–33).']	[('SUPERFICIAL_RELATIONSHIP', 35)]	1	[('GO_0007565', 'female pregnancy', 0, 'Gestational'), ('CHEBI_27300', 'vitamin D', 12, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 89, 'autoimmune'), ('GO_0007420', 'brain development', 119, 'brain development'), ('UBERON_0000955', 'brain', 119, 'brain'), ('UBERON_0007023', 'adult organism', 141, 'adult'), ('CHEBI_33290', 'food', 162, 'food')]	0	['gestational  diseases osteoporosis, autoimmune disorders, altered  adult mental health, food allergies, asthma (17,29,31–33).']
S112-PMC5952272	PMC5952272	5/2018	S112-PMC5952272	['while all Nutrients are IMPORTANT for Brain Development, certain Nutrients (eg, protein, Long-Chain polyunsaturated Fatty Acids, iron, copper, zinc, Iodine, Folate, Choline, and Vitamins A, B6, and B12) have particularly large EFFECTS early in Life and exhibit CRITICAL or sensitive periods for Neurodevelopment.8all highly Metabolic, rapidly developing Organs have high iron requirements BECAUSE iron supports fundamental Metabolic Processes.9early-Life id is PARTICULARLY DETRIMENTAL as this is a period of rapid Neurodevelopment.']	[('IMPORTANT_CONSIDERATION', 24), ('SUPERFICIAL_RELATIONSHIP', 227), ('IMPORTANT_CONSIDERATION', 261), ('PROBABLE_UNDERSTANDING', 389), ('ANOMALY_CURIOUS_FINDING', 461), ('IMPORTANT_CONSIDERATION', 474)]	6	[('CHEBI_33284', 'nutrient', 10, 'nutrients'), ('GO_0007420', 'brain development', 38, 'brain development'), ('UBERON_0000955', 'brain', 38, 'brain'), ('CHEBI_33284', 'nutrient', 65, 'nutrients'), ('CHEBI_28911', 'cob(III)alamin', 89, 'long-chain'), ('CHEBI_35366', 'fatty acid', 116, 'fatty acids'), ('CHEBI_24859', 'iodine atom', 149, 'iodine'), ('CHEBI_30863', '5-azaorotic acid', 157, 'folate'), ('CHEBI_15354', 'choline', 165, 'choline'), ('CHEBI_27300', 'vitamin D', 178, 'vitamins A'), ('PR_000004480', 'V-type proton ATPase catalytic subunit A', 178, 'vitamins A'), ('PR_000004690', 'B-cell lymphoma/leukemia 11A', 190, 'B6'), ('PR_000004738', 'class E basic helix-loop-helix protein 22', 198, 'B12'), ('UBERON_0000104', 'life cycle', 244, 'life'), ('GO_0007399', 'nervous system development', 295, 'neurodevelopment'), ('GO_0008152', 'metabolic process', 324, 'metabolic'), ('UBERON_0000062', 'organ', 354, 'organs'), ('GO_0008152', 'metabolic process', 423, 'metabolic processes'), ('UBERON_0000104', 'life cycle', 450, 'life'), ('GO_0007399', 'nervous system development', 515, 'neurodevelopment')]	0	['nutrients nutrients (eg, protein, long-chain polyunsaturated fatty acids, iron, copper, zinc, iodine, folate, choline, b6, b12) life sensitive periods neurodevelopment.8all metabolic, rapidly organs iron iron metabolic processes.9early-life id period rapid neurodevelopment.']
