	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S24-PMC3651971	PMC3651971	5/2013	S24-PMC3651971	['introduction\nrisk for Cognitive and motor impairment begins in the Womb, where nutritional restrictions on Embryofetal Tissue growth, differentiation, development and Maturation MAY disturb growth, maturation and function of the Central Nervous System.1neural myelination and Synaptogenesis are underway before 24\u2005weeks’ Gestational age, Neural Tube Formation and Cell Migration are complete before the third Trimester of Pregnancy, and basic structures of the Brain formed before Birth.2as complex structures and functions extend as a cascade, disruptions to nascent systems by nutritional and OTHER insults CAN be amplified with age.3\nEmbryofetal Development is sensitive to Gestational deficiency in Vitamin A,4most EVIDENT in Animals by gross anomalies in Organ and Tissue Morphogenesis, development, structure and function.5–7Retinoic Acid, the oxidised Metabolite and transcriptional ligand of Vitamin A, Regulates the Expression of hox Genes that are essential in Neural Tube Formation,8the Development Of Neurons, and in Synaptic Signalling that UNDERLIES Learning and Memory.9–13developing neural Tissue in the Mouse is ESPECIALLY sensitive to variation in Retinoic Acid exposure near Parturition, a time analogous to the second Trimester of Human Gestation, when deficiency can induce behavioural problems and mild structural damage within the Limbic Cortex.14\nchronic dietary Vitamin A deficiency is common among Pregnant women in poor countries,1516leading TO concern that it MAY have adverse consequences for Cognitive and Motor Development Of the Fetus.']	[('INCOMPLETE_EVIDENCE', 178), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 595), ('INCOMPLETE_EVIDENCE', 609), ('PROBABLE_UNDERSTANDING', 719), ('SUPERFICIAL_RELATIONSHIP', 1054), ('ANOMALY_CURIOUS_FINDING', 1129), ('QUESTION_ANSWERED_BY_THIS_WORK', 1469), ('INCOMPLETE_EVIDENCE', 1488)]	8	[('GO_0050890', 'cognition', 22, 'cognitive'), ('UBERON_0002396', 'vomer', 67, 'womb'), ('UBERON_0000922', 'embryo', 107, 'embryofetal'), ('UBERON_0000479', 'tissue', 119, 'tissue'), ('GO_0007618', 'mating', 167, 'maturation'), ('UBERON_0001017', 'central nervous system', 229, 'central nervous system'), ('GO_0007416', 'synapse assembly', 276, 'synaptogenesis'), ('GO_0007565', 'female pregnancy', 321, 'gestational'), ('GO_0042136', 'neurotransmitter biosynthetic process', 338, 'neural tube formation'), ('UBERON_0001049', 'neural tube', 338, 'neural tube'), ('GO_0016477', 'cell migration', 364, 'cell migration'), ('GO_0009294', 'DNA mediated transformation', 409, 'trimester'), ('GO_0007565', 'female pregnancy', 422, 'pregnancy'), ('UBERON_0000955', 'brain', 461, 'brain'), ('GO_0007567', 'parturition', 481, 'birth'), ('GO_0009790', 'embryo development', 637, 'Embryofetal development'), ('UBERON_0000922', 'embryo', 637, 'Embryofetal'), ('GO_0007565', 'female pregnancy', 677, 'gestational'), ('CHEBI_27300', 'vitamin D', 703, 'vitamin A'), ('NCBITaxon_33208', 'Metazoa', 730, 'animals'), ('UBERON_0000062', 'organ', 760, 'organ'), ('GO_0048729', 'tissue morphogenesis', 770, 'tissue morphogenesis'), ('UBERON_0000479', 'tissue', 770, 'tissue'), ('CHEBI_52071', 'dextran', 828, '5'), ('CHEBI_24115', 'fuconate', 830, '7Retinoic acid'), ('CHEBI_39382', 'flufenoxuron', 859, 'metabolite'), ('CHEBI_27300', 'vitamin D', 900, 'vitamin A'), ('GO_0065007', 'biological regulation', 911, 'regulates'), ('GO_0010467', 'gene expression', 925, 'expression'), ('SO_0000704', 'gene', 943, 'genes'), ('GO_0042136', 'neurotransmitter biosynthetic process', 971, 'neural tube formation'), ('UBERON_0001049', 'neural tube', 971, 'neural tube'), ('GO_0046697', 'decidualization', 998, 'development of neurons'), ('CL_0000540', 'neuron', 1013, 'neurons'), ('GO_0045202', 'synapse', 1029, 'synaptic'), ('GO_0099536', 'synaptic signaling', 1029, 'synaptic signalling'), ('GO_0007612', 'learning', 1064, 'learning'), ('GO_0007613', 'memory', 1077, 'memory'), ('UBERON_0000479', 'tissue', 1106, 'tissue'), ('NCBITaxon_10088', 'Mus <genus>', 1120, 'mouse'), ('CHEBI_26536', 'retinoic acid', 1166, 'retinoic acid'), ('GO_0019230', 'proprioception', 1194, 'parturition'), ('GO_0009294', 'DNA mediated transformation', 1238, 'trimester'), ('NCBITaxon_9606', 'Homo sapiens', 1251, 'human'), ('GO_0007565', 'female pregnancy', 1257, 'gestation'), ('UBERON_0016542', 'limbic cortex', 1354, 'limbic cortex'), ('CHEBI_27300', 'vitamin D', 1387, 'vitamin A'), ('GO_0007565', 'female pregnancy', 1424, 'pregnant'), ('GO_0050890', 'cognition', 1522, 'cognitive ...'), ('GO_0048870', 'cell motility', 1536, 'motor development of ... fetus')]	0	['introduction\nrisk cognitive motor impairment begins womb, nutritional embryofetal tissue growth, differentiation, maturation disturb growth, maturation central nervous system.1neural myelination synaptogenesis 24\u2005weeks’ gestational age, neural tube formation cell migration third trimester pregnancy, structures brain formed birth.2as structures functions cascade, nascent systems nutritional insults amplified age.3\nembryofetal sensitive gestational ,4most animals anomalies organ tissue morphogenesis, development, structure function.5–7retinoic acid, oxidised metabolite transcriptional ligand  expression hox genes neural tube formation,8the neurons, synaptic signalling learning memory.9–13developing neural tissue mouse sensitive retinoic acid exposure parturition, trimester human gestation, behavioural structural limbic cortex.14\nchronic dietary  among pregnant women countries,1516leading cognitive motor fetus.']
S161-PMC3659910	PMC3659910	1/2013	S161-PMC3659910	['[44] ALTHOUGH 1,25(Oh) 2D is the active circulating form of Vitamin D, measuring this level is NOT HELPFUL BECAUSE it is quickly and tightly Regulated by the Kidney.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 5), ('DIFFICULT_TASK', 95), ('PROBLEM_COMPLICATION', 107)]	3	[('CHEBI_37983', 'sulfur-35 atom', 14, '1'), ('CHEBI_66212', '5,7,3*,4*-tetrahydroxy-2*-(3,3-dimethylallyl)isoflavone', 16, '25(OH) 2D'), ('CHEBI_27300', 'vitamin D', 60, 'vitamin D'), ('PR_000006444', 'diacylglycerol kinase delta', 68, 'D'), ('GO_0065007', 'biological regulation', 141, 'regulated'), ('UBERON_0002113', 'kidney', 158, 'kidney')]	0	['[44] 1,25(oh) 2d circulating form measuring helpful quickly tightly  kidney.']
S66-PMC3695234	PMC3695234	7/2013	S66-PMC3695234	['another prospective Birth cohort study investigated Vitamin D deficiency and Food sensitization, and genotyped 11 Genes INVOLVED in Regulating Ige and 25(Oh)D3Concentration.']	[('SUPERFICIAL_RELATIONSHIP', 120)]	1	[('GO_0007567', 'parturition', 20, 'birth'), ('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('CHEBI_33290', 'food', 77, 'food'), ('SO_0000704', 'gene', 114, 'genes'), ('GO_0065007', 'biological regulation', 132, 'regulating'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 143, 'IgE'), ('CHEBI_74304', '(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosahexaenoyl-CoA(4-)', 151, '25(OH)D3concentration'), ('PR_000010888', 'deubiquitinase MYSM1', 151, '25 ... OH ... D3concentration')]	0	['another birth  food sensitization, genotyped 11 genes  ige 25(oh)d3concentration.']
S10-PMC3702245	PMC3702245	6/2013	S10-PMC3702245	['a second hydroxylation takes place in the Kidney, which converts 25(Oh)D to the most biologically active Metabolite, 1,25-Dihydroxyvitamin D, the major classical physiologic function of which is to increase calcium and Phosphorus absorption from the Gut in order to maintain Calcium Homeostasis and promote mineralization of Osteoid bone.9\nalthough the Renal 1-alpha hydroxylase (Cytochrome P450 [Cyp]27B1) enzyme is a MAJOR DETERMINANT of Synthesis of 1,25-Dihydroxyvitamin D, IT IS KNOWN that Cyp27B1 is Expressed in Nonrenal Tissues to produce 1,25 Dihydroxyvitamin D.6,19in addition, Vitamin D receptors are also Expressed in a variety of Organs, Tissues, and cells (seefigure 1).20the 1,25-Dihydroxyvitamin D locally produced in Extrarenal Tissues, such as immune cells, Pancreatic Beta Cells, the Intestine, Prostate, Breast, and other Organs, Controls multiple Vitamin D-responsive Genes, and THUS plays an important physiologic ROLE in Cardiovascular health,21,22the Adaptive and Innate Immune Responses,23,24insulin secretion,25,26regulation of Cell Proliferation, Differentiation, and Apoptosis, and inhibition of Angiogenesis.27\n\nVitamin D Homeostasis and functions during Pregnancy\nthe classical function of Vitamin D is to maintain calcium Homeostasis.']	[('IMPORTANT_CONSIDERATION', 419), ('SUPERFICIAL_RELATIONSHIP', 425), ('INCOMPLETE_EVIDENCE', 478), ('PROBABLE_UNDERSTANDING', 900), ('SUPERFICIAL_RELATIONSHIP', 936)]	5	[('UBERON_0002113', 'kidney', 42, 'kidney'), ('CHEBI_71657', 'versiconol acetate', 65, '25(OH)D'), ('CHEBI_39382', 'flufenoxuron', 105, 'metabolite'), ('CHEBI_67472', '15-epi-lupulin B', 117, '1,25-dihydroxyvitamin D'), ('CHEBI_35885', 'secondary phosphine', 219, 'phosphorus'), ('UBERON_0001555', 'digestive tract', 250, 'gut'), ('GO_0055073', 'cadmium ion homeostasis', 275, 'calcium homeostasis'), ('UBERON_0008883', 'osteoid', 325, 'osteoid'), ('UBERON_0002113', 'kidney', 353, 'renal'), ('CHEBI_4056', 'cytochrome', 380, 'cytochrome'), ('PR_000006100', 'aromatase', 380, 'cytochrome P450'), ('PR_000006138', 'cytochrome P450 4F11', 397, 'CYP ... 27B1'), ('GO_0009057', 'macromolecule catabolic process', 440, 'synthesis'), ('CHEBI_67472', '15-epi-lupulin B', 453, '1,25-dihydroxyvitamin D'), ('PR_000006101', 'cytochrome P450 1A1', 495, 'CYP27B1'), ('GO_0010467', 'gene expression', 506, 'expressed'), ('UBERON_0002481', 'bone tissue', 519, 'nonrenal tissues'), ('CHEBI_67469', '15-hydroxyajubractin C', 547, '1,25 dihydroxyvitamin D'), ('CHEBI_27300', 'vitamin D', 588, 'vitamin D'), ('GO_0010467', 'gene expression', 617, 'expressed'), ('UBERON_0000062', 'organ', 643, 'organs'), ('UBERON_0000479', 'tissue', 651, 'tissues'), ('CHEBI_67472', '15-epi-lupulin B', 690, '1,25-dihydroxyvitamin D'), ('UBERON_0005292', 'extraembryonic tissue', 734, 'extrarenal tissues'), ('CL_0000169', 'type B pancreatic cell', 776, 'pancreatic beta cells'), ('UBERON_0001264', 'pancreas', 776, 'pancreatic'), ('UBERON_0000160', 'intestine', 803, 'intestine'), ('UBERON_0002367', 'prostate gland', 814, 'prostate'), ('UBERON_0000310', 'breast', 824, 'breast'), ('UBERON_0000062', 'organ', 842, 'organs'), ('GO_0065007', 'biological regulation', 850, 'controls'), ('CHEBI_27300', 'vitamin D', 868, 'vitamin D'), ('SO_0000704', 'gene', 889, 'genes'), ('UBERON_0004535', 'cardiovascular system', 944, 'cardiovascular'), ('GO_0051886', 'negative regulation of timing of anagen', 975, 'adaptive ...'), ('GO_0044419', 'biological process involved in interspecies interaction between organisms', 988, 'innate immune responses'), ('UBERON_0002405', 'immune system', 995, 'immune'), ('GO_0030154', 'cell differentiation', 1054, 'cell proliferation ... differentiation'), ('GO_0006915', 'apoptotic process', 1095, 'apoptosis'), ('GO_0001525', 'angiogenesis', 1124, 'angiogenesis'), ('CHEBI_28384', 'vitamin K', 1141, 'Vitamin D'), ('GO_0042592', 'homeostatic process', 1151, 'homeostasis'), ('GO_0007565', 'female pregnancy', 1184, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1220, 'vitamin D'), ('GO_0042592', 'homeostatic process', 1253, 'homeostasis')]	0	['hydroxylation takes place kidney, converts 25(oh)d biologically metabolite, 1,25-dihydroxyvitamin d, physiologic increase calcium phosphorus absorption gut maintain calcium homeostasis mineralization osteoid bone.9\nalthough renal 1-alpha hydroxylase (cytochrome p450 [cyp]27b1) enzyme synthesis 1,25-dihydroxyvitamin d, cyp27b1 expressed nonrenal tissues produce 1,25 dihydroxyvitamin d.6,19in addition,  receptors expressed organs, tissues, cells (seefigure 1).20the 1,25-dihydroxyvitamin locally extrarenal tissues, immune cells, pancreatic beta cells, intestine, prostate, breast, organs,  -responsive genes, plays physiologic cardiovascular health,21,22the adaptive innate immune responses,23,24insulin secretion,25,26regulation cell proliferation, differentiation, apoptosis, inhibition angiogenesis.27\n\nvitamin homeostasis functions pregnancy\nthe  maintain calcium homeostasis.']
S30-PMC3705146	PMC3705146	5/2013	S30-PMC3705146	['mcgrath and welham (1999) have PROPOSED that Vitamin D availability MAY Modulate the eventual development of schizophrenia, and kinney et al.']	[('INCOMPLETE_EVIDENCE', 31), ('INCOMPLETE_EVIDENCE', 68)]	2	[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('GO_0065007', 'biological regulation', 72, 'modulate')]	0	['mcgrath welham (1999)  availability  eventual schizophrenia, kinney et al.']
S208-PMC3705146	PMC3705146	5/2013	S208-PMC3705146	['with respect to the POSSIBLE ROLE of sunlight intensity in behavioral phenotypes, it HAS BEEN PROPOSED that cutaneous Vitamin D generation MAY BE INVOLVED in Gestational EFFECTS that Modulate the eventual development of schizophrenia (mcgrath and welham,1999).']	[('INCOMPLETE_EVIDENCE', 20), ('SUPERFICIAL_RELATIONSHIP', 29), ('INCOMPLETE_EVIDENCE', 85), ('INCOMPLETE_EVIDENCE', 94), ('INCOMPLETE_EVIDENCE', 139), ('SUPERFICIAL_RELATIONSHIP', 146), ('SUPERFICIAL_RELATIONSHIP', 170)]	7	[('CHEBI_27300', 'vitamin D', 118, 'vitamin D'), ('GO_0007565', 'female pregnancy', 158, 'gestational'), ('GO_0065007', 'biological regulation', 183, 'modulate')]	0	['respect sunlight intensity behavioral phenotypes, cutaneous  generation gestational  eventual schizophrenia (mcgrath welham,1999).']
S262-PMC3705146	PMC3705146	5/2013	S262-PMC3705146	['the need for Vitamin D MAY have AFFECTED NOT ONLY Gene frequencies of relevance to schizophrenia BUT MAY ALSO have Modulated Gene-environment INTERACTIONS that CAN occur in differing light regimes.']	[('INCOMPLETE_EVIDENCE', 23), ('SUPERFICIAL_RELATIONSHIP', 32), ('ANOMALY_CURIOUS_FINDING', 41), ('ANOMALY_CURIOUS_FINDING', 97), ('INCOMPLETE_EVIDENCE', 101), ('ANOMALY_CURIOUS_FINDING', 105), ('SUPERFICIAL_RELATIONSHIP', 142), ('INCOMPLETE_EVIDENCE', 160)]	8	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('SO_0000704', 'gene', 50, 'gene'), ('GO_0065007', 'biological regulation', 115, 'modulated'), ('SO_0000704', 'gene', 125, 'gene')]	0	[' gene frequencies schizophrenia  gene-environment occur regimes.']
S139-PMC3713405	PMC3713405	7/2013	S139-PMC3713405	['this Complex binds to Vitamin D response elements (vdre) in the Promoters of a number of Genes; to Regulate their transcription (christakos et al., 2003).']	[('DIFFICULT_TASK', 5)]	1	[('GO_0032991', 'protein-containing complex', 5, 'complex'), ('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('SO_0000167', 'promoter', 64, 'promoters'), ('SO_0000704', 'gene', 89, 'genes'), ('GO_0065007', 'biological regulation', 99, 'regulate')]	0	['binds  response elements (vdre) promoters genes;  transcription (christakos et al., 2003).']
S171-PMC3713405	PMC3713405	7/2013	S171-PMC3713405	['moreover, EVIDENCE continues to accumulate INDICATING Vitamin D positively Regulates Gdnf levels in the developing Mesencephalon (orme et al., 2013).']	[('INCOMPLETE_EVIDENCE', 10), ('INCOMPLETE_EVIDENCE', 43)]	2	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('GO_0065007', 'biological regulation', 75, 'regulates'), ('PR_000007939', 'glial fibrillary acidic protein', 85, 'GDNF'), ('UBERON_0001891', 'midbrain', 115, 'mesencephalon')]	0	['moreover, accumulate  positively  gdnf levels mesencephalon (orme et al., 2013).']
S20-PMC3717170	PMC3717170	5/2013	S20-PMC3717170	['the mechanism of 1,25(Oh)2D3Suppression of Il-17 was found to be transcriptional and to involve blocking of Nuclear factor for Activated T Cells (Nfat, which is IMPORTANT for T Cell receptor–mediated transcriptional Regulation of Il-17), recruitment of Histone deacetylase to the Il-17 Promoter, and Sequestration of Runt-Related Transcription Factor 1 (runx1) by the vdr.31,25(Oh)2D3Was also FOUND to have a direct EFFECT on the induction of Foxp3, a transcription factor that ASSOCIATES with Nfat and runx1 for transcriptional repression.3THESE results DESCRIBE NOVEL mechanisms and new CONCEPTS with regard to Vitamin D and the Immune System and SUGGEST THERAPEUTIC TARGETS for the Control of Autoimmune diseases.']	[('IMPORTANT_CONSIDERATION', 161), ('ANOMALY_CURIOUS_FINDING', 393), ('SUPERFICIAL_RELATIONSHIP', 416), ('SUPERFICIAL_RELATIONSHIP', 478), ('INCOMPLETE_EVIDENCE', 540), ('INCOMPLETE_EVIDENCE', 555), ('FULL_UNKNOWN', 564), ('INCOMPLETE_EVIDENCE', 589), ('FUTURE_WORK', 649), ('INCOMPLETE_EVIDENCE', 649), ('FUTURE_WORK', 657), ('FUTURE_WORK', 669)]	12	[('CHEBI_42976', 'L-glycero-alpha-D-manno-heptopyranose', 17, '1,25(OH)2D3suppression'), ('PR_000001470', 'interleukin-28B', 43, 'IL-17'), ('GO_0005634', 'nucleus', 108, 'nuclear'), ('CL_0002129', 'regular atrial cardiac myocyte', 127, 'activated T cells'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 146, 'NFAT'), ('CL_0000084', 'T cell', 175, 'T cell'), ('GO_0065007', 'biological regulation', 216, 'regulation'), ('PR_000001470', 'interleukin-28B', 230, 'IL-17'), ('CHEBI_15358', 'histone', 253, 'histone'), ('PR_000043452', 'core histone', 253, 'histone'), ('PR_000001470', 'interleukin-28B', 280, 'IL-17'), ('SO_0000167', 'promoter', 286, 'promoter'), ('GO_0051235', 'maintenance of location', 300, 'sequestration'), ('PR_000014373', 'retinoic acid receptor RXR-beta', 317, 'Runt-related transcription factor 1'), ('CHEBI_73386', 'Ala-Val-Asp-Ser', 375, '25(OH)2D3was'), ('PR_000007655', 'GSK-3-binding protein FRAT2', 443, 'Foxp3'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 494, 'NFAT'), ('CHEBI_27300', 'vitamin D', 613, 'vitamin D'), ('UBERON_0002405', 'immune system', 631, 'immune system'), ('GO_0065007', 'biological regulation', 685, 'control'), ('UBERON_0001442', 'skeleton of manus', 696, 'autoimmune')]	0	['1,25(oh)2d3suppression il-17 transcriptional blocking nuclear activated cells (nfat, cell receptor–mediated transcriptional  il-17), recruitment histone deacetylase il-17 promoter, sequestration runt-related transcription (runx1) vdr.31,25(oh)2d3was induction foxp3, transcription nfat runx1 transcriptional repression.3these results mechanisms regard  immune system  autoimmune diseases.']
S50-PMC3717170	PMC3717170	5/2013	S50-PMC3717170	['WHILE the Heart and Vasculature have ONLY RECENTLY been identified as POTENTIAL targets of Vitamin D action, a GROWING body of EVIDENCE SUGGESTS that the activated vdr plays an IMPORTANT ROLE in Regulating Cardiovascular function.8first, the vdr and the ligand-generating 25-Hydroxyvitamin D31-α-hydroxylase HAVE BEEN SHOWN to be present in Cardiac Myocytes, Cardiac Fibroblasts, Vascular Smooth Muscle Cells, and Vascular Endothelial Cells.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 37), ('INCOMPLETE_EVIDENCE', 42), ('INCOMPLETE_EVIDENCE', 70), ('INCOMPLETE_EVIDENCE', 111), ('INCOMPLETE_EVIDENCE', 136), ('IMPORTANT_CONSIDERATION', 177), ('SUPERFICIAL_RELATIONSHIP', 187), ('INCOMPLETE_EVIDENCE', 308)]	9	[('UBERON_0000948', 'heart', 10, 'heart'), ('UBERON_0002049', 'vasculature', 20, 'vasculature'), ('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('GO_0065007', 'biological regulation', 195, 'regulating'), ('UBERON_0004535', 'cardiovascular system', 206, 'cardiovascular'), ('CHEBI_67376', 'dihydrooroxylin A', 272, '25-hydroxyvitamin'), ('PR_000002019', 'MHC class II histocompatibility antigen beta chain DRB1', 290, 'D31'), ('CL_0000746', 'cardiac muscle cell', 341, 'cardiac myocytes'), ('UBERON_0000948', 'heart', 341, 'cardiac'), ('CL_0002548', 'fibroblast of cardiac tissue', 359, 'cardiac fibroblasts'), ('UBERON_0000948', 'heart', 359, 'cardiac'), ('CL_0000359', 'vascular associated smooth muscle cell', 380, 'vascular smooth muscle cells'), ('UBERON_0001135', 'smooth muscle tissue', 389, 'smooth muscle'), ('CL_0000071', 'blood vessel endothelial cell', 414, 'vascular endothelial cells'), ('UBERON_0001986', 'endothelium', 423, 'endothelial')]	0	['vasculature  action, activated vdr plays  cardiovascular function.8first, vdr ligand-generating 25-hydroxyvitamin d31-α-hydroxylase cardiac myocytes, cardiac fibroblasts, vascular smooth muscle cells, vascular endothelial cells.']
S66-PMC3717170	PMC3717170	5/2013	S66-PMC3717170	['collectively, these data DEMONSTRATE that the Vitamin D system—specifically, the ligand-bound vdr—plays an IMPORTANT ROLE in the maintenance of Cardiovascular health and SUGGEST that Vitamin D repletion MAY have IMPORTANT PUBLIC HEALTH IMPLICATIONS in Controlling the prevalence of, and morbidity ASSOCIATED with, Cardiovascular disease.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 25), ('IMPORTANT_CONSIDERATION', 107), ('SUPERFICIAL_RELATIONSHIP', 117), ('INCOMPLETE_EVIDENCE', 170), ('INCOMPLETE_EVIDENCE', 203), ('IMPORTANT_CONSIDERATION', 212), ('IMPORTANT_CONSIDERATION', 222), ('SUPERFICIAL_RELATIONSHIP', 297)]	8	[('CHEBI_27300', 'vitamin D', 46, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 144, 'cardiovascular'), ('CHEBI_27300', 'vitamin D', 183, 'vitamin D'), ('GO_0065007', 'biological regulation', 252, 'controlling'), ('UBERON_0004535', 'cardiovascular system', 314, 'cardiovascular')]	0	['collectively,  system—specifically, ligand-bound vdr—plays maintenance cardiovascular  repletion  of, morbidity with, cardiovascular disease.']
S82-PMC3717170	PMC3717170	5/2013	S82-PMC3717170	['the EFFECTS of the hormonal form of Vitamin D, 1,25(Oh)2D3, on Apoptotic Cell Death are MEDIATED via multiple signaling pathways that involve common regulators and Effectors CONVERGING on cellular Ca2+.19,21sergeev and colleagues HAVE SHOWN that the CRITICAL characteristic of the apoptotic Ca2+signal is a sustained increase in the concentration of Intracellular Ca2+, reaching elevated BUT NOT cytotoxic levels.22HOWEVER, 1,25(Oh)2D3-Regulated, Ca2+-dependent apoptotic molecular targets HAVE NOT BEEN IDENTIFIED in Adipose Tissue.']	[('SUPERFICIAL_RELATIONSHIP', 4), ('SUPERFICIAL_RELATIONSHIP', 88), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 174), ('INCOMPLETE_EVIDENCE', 230), ('IMPORTANT_CONSIDERATION', 250), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 388), ('ANOMALY_CURIOUS_FINDING', 392), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 413), ('FULL_UNKNOWN', 490)]	9	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('CHEBI_72779', '11-trans-LTE4', 47, '1,25(OH)2D3'), ('CL_0000445', 'apoptosis fated cell', 63, 'apoptotic cell'), ('GO_0006915', 'apoptotic process', 63, 'apoptotic cell death'), ('CHEBI_35224', 'effector', 164, 'effectors'), ('CHEBI_29108', 'calcium(2+)', 197, 'Ca2+.'), ('CHEBI_29108', 'calcium(2+)', 291, 'Ca2+'), ('GO_0005622', 'intracellular anatomical structure', 350, 'intracellular'), ('CHEBI_3312', 'calcium dichloride', 364, 'Ca2+,'), ('CHEBI_17996', 'chloride', 425, ','), ('CHEBI_73394', 'Ala-Ser', 426, '25(OH)2D3'), ('GO_0065007', 'biological regulation', 436, 'regulated'), ('CHEBI_81233', 'Schizonepetoside B', 447, 'Ca2+-'), ('UBERON_0001013', 'adipose tissue', 518, 'adipose tissue')]	0	['hormonal form 1,25(oh)2d3, apoptotic cell death via signaling effectors cellular ca2+.19,21sergeev colleagues apoptotic ca2+signal sustained increase concentration intracellular ca2+, reaching elevated cytotoxic levels.22however, 1,25(oh)2d3-, ca2+-dependent apoptotic molecular adipose tissue.']
S135-PMC3717170	PMC3717170	5/2013	S135-PMC3717170	['the EFFECT of Vitamin D MAY BE direct, as SUPPORTED by the Expression of the vdr and the local Production Of 1,25(Oh)2D3In Pancreatic Β Cells, OR indirect via its ROLE in Regulating Calcium Homeostasis and calcium Flux through Cell Membranes.']	[('SUPERFICIAL_RELATIONSHIP', 4), ('INCOMPLETE_EVIDENCE', 24), ('INCOMPLETE_EVIDENCE', 42), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 143), ('SUPERFICIAL_RELATIONSHIP', 163)]	5	[('CHEBI_27300', 'vitamin D', 14, 'vitamin D'), ('GO_0010467', 'gene expression', 59, 'expression'), ('GO_0008283', 'cell proliferation', 95, 'production of ...'), ('CHEBI_84175', '2-methylhexadecanoate', 109, '1,25(OH)2D3in'), ('GO_0006306', 'DNA methylation', 117, '2D3in'), ('UBERON_0001264', 'pancreas', 123, 'pancreatic'), ('CL_0000015', 'male germ cell', 134, 'β cells'), ('GO_0065007', 'biological regulation', 171, 'regulating'), ('GO_0055073', 'cadmium ion homeostasis', 182, 'calcium homeostasis'), ('GO_0006457', 'protein folding', 214, 'flux'), ('GO_0005886', 'plasma membrane', 227, 'cell membranes'), ('GO_0007613', 'memory', 232, 'membranes')]	0	[' direct, expression vdr local production 1,25(oh)2d3in pancreatic β cells, via  calcium homeostasis calcium flux cell membranes.']
S155-PMC3717170	PMC3717170	5/2013	S155-PMC3717170	['alterations in these mechanisms during Vitamin D deficiency states MAY account for Skeletal muscle weakness, in VIEW of the KEY ROLE that Ca2+plays in the Regulation of Contractility.']	[('INCOMPLETE_EVIDENCE', 67), ('INCOMPLETE_EVIDENCE', 112), ('IMPORTANT_CONSIDERATION', 124), ('SUPERFICIAL_RELATIONSHIP', 128)]	4	[('CHEBI_27300', 'vitamin D', 39, 'vitamin D'), ('UBERON_0004288', 'skeleton', 83, 'skeletal'), ('CHEBI_29108', 'calcium(2+)', 138, 'Ca2+'), ('GO_0065007', 'biological regulation', 155, 'regulation'), ('GO_0006936', 'muscle contraction', 169, 'contractility')]	0	['alterations mechanisms  skeletal muscle weakness, ca2+plays  contractility.']
S103-PMC3773018	PMC3773018	4/2013	S103-PMC3773018	['FUTURE laboratory STUDIES also SHOULD BE SERIOUSLY CONSIDERED to help BETTER UNDERSTAND the molecular basis UNDERLYING HOW the immunomodulatory EFFECT of Vitamin D and Regulatory EFFECT of the Il4 Gene on Ige Production JOINTLY INFLUENCE the risk of fs.']	[('FUTURE_WORK', 0), ('FUTURE_WORK', 31), ('IMPORTANT_CONSIDERATION', 41), ('FUTURE_WORK', 51), ('IMPORTANT_CONSIDERATION', 51), ('INCOMPLETE_EVIDENCE', 70), ('SUPERFICIAL_RELATIONSHIP', 108), ('EXPLICIT_QUESTION', 119), ('SUPERFICIAL_RELATIONSHIP', 144), ('SUPERFICIAL_RELATIONSHIP', 179), ('SUPERFICIAL_RELATIONSHIP', 220), ('SUPERFICIAL_RELATIONSHIP', 228)]	12	[('CHEBI_27300', 'vitamin D', 154, 'vitamin D'), ('GO_0065007', 'biological regulation', 168, 'regulatory'), ('PR_000008989', 'interleukin-1 family member 7', 193, 'IL4'), ('SO_0000704', 'gene', 197, 'gene'), ('GO_0032631', 'interleukin-27 production', 205, 'IgE production'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 205, 'IgE')]	0	['future laboratory molecular immunomodulatory   il4 gene ige production fs.']
