	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
66563	explicit_question	PMC3170266	[(26905, 26908)]	why	['While the AGHE is currently under revision, it may explain why pregnant women who met the EAR for folate, iron, calcium, zinc and AI for fibre reported consuming an extra serving of meat compared to AGHE recommendations (2.4 vs 1.5).']	(26846, 27079)
67218	explicit_question	PMC3178495	[(23702, 23705)]	how	['The regression analyses conducted in this study identified a number of factors associated with participation in both of the components of the Healthy Baby program, providing program developers and policy-makers with important evidence of how to improve participation.']	(23464, 23731)
67443	explicit_question	PMC3180355	[(4526, 4529)]	how	"['No details were provided on how participants were selected for the study and how their details were obtained.To examine the rate of pharmacist counselling of women who use medications during pregnancy and/or breastfeeding.Only 9% (6/66) of pharmacists said they made a practice of asking women two basic questions: ""Are you pregnant or nursing?""']"	(4498, 4843)
67444	explicit_question	PMC3180355	[(4575, 4578)]	how	"['No details were provided on how participants were selected for the study and how their details were obtained.To examine the rate of pharmacist counselling of women who use medications during pregnancy and/or breastfeeding.Only 9% (6/66) of pharmacists said they made a practice of asking women two basic questions: ""Are you pregnant or nursing?""']"	(4498, 4843)
67445	explicit_question	PMC3180355	[(4849, 4852)]	Did	"['and ""Did you receive an explanation (of the drug(s) in question) from your physician?']"	(4844, 4929)
67446	explicit_question	PMC3180355	[(4928, 4929)]	?	"['and ""Did you receive an explanation (of the drug(s) in question) from your physician?']"	(4844, 4929)
67447	explicit_question	PMC3180355	[(10383, 10386)]	how	"[""No details were provided on how potential participants' details were obtained.""]"	(10355, 10433)
67448	explicit_question	PMC3180355	[(13479, 13483)]	what	"[""Participants could choose either 'true', 'false' or 'don't know' to each item.To assess what physicians know about issues pertaining to women with epilepsy.RR not calculated.""]"	(13391, 13565)
67449	explicit_question	PMC3180355	[(14680, 14683)]	how	"[""See publication 21 in this table for information on how potential participants were identified in this study.To describe GPs' current and preferred sources of information about the safety of medications during breastfeeding.RR = 52% (335/640).""]"	(14628, 14871)
67450	explicit_question	PMC3180355	[(16593, 16597)]	what	['The percent correct score was calculated per pharmacist.To assess what pharmacists know about issues pertaining to women with epilepsy.RR = 22% (109/500, mail survey).']	(16527, 16694)
67451	explicit_question	PMC3180355	[(17876, 17880)]	what	['This was preceded by distribution of the reference text, Medication and Mothers Milk (Hale) to pharmacists by the Rhode Island Department of Health in 2006, following preliminary feedback from a number of pharmacists that the book was not available.To determine what strategies and resources pharmacists were using to identify breastfeeding women and guide medication recommendations.RR = 92% (33/36).']	(17614, 18015)
67452	explicit_question	PMC3180355	[(21525, 21528)]	how	"[""However, details on how 640 of them were selected as potential participants were not provided.Using content analysis, to determine factors governing GPs' decision-making in response to a question about prescribing medications for a breastfeeding woman.See RR for publication 17.""]"	(21505, 21783)
67453	explicit_question	PMC3180355	[(24225, 24228)]	how	['No details were provided on how participants were selected for the study and how their details were obtained; however, readers are referred to a previous publication (not in English) by the authors for a more detailed description of the study.To investigate the extent of and predictors of medication use in women during the first months after birth, and to identify those symptoms in women that led to medication use during this time.']	(24197, 24632)
67454	explicit_question	PMC3180355	[(24274, 24277)]	how	['No details were provided on how participants were selected for the study and how their details were obtained; however, readers are referred to a previous publication (not in English) by the authors for a more detailed description of the study.To investigate the extent of and predictors of medication use in women during the first months after birth, and to identify those symptoms in women that led to medication use during this time.']	(24197, 24632)
67455	explicit_question	PMC3180355	[(28946, 28949)]	how	['No details were provided on how participants were selected for the study.To examine the rate of pharmacist counselling of women who use medications during pregnancy and/or breastfeeding.63% (129/204) of women reported that they were counselled by their physician, compared with 9% (18/204) who indicated that they were counselled by the pharmacist.']	(28918, 29266)
67456	explicit_question	PMC3180355	[(29980, 29984)]	what	['The women were not a random sample of the study area population as they were systematically selected from the National Childbirth Trust and on a proportional basis to represent all of its branches across the geographical area.To assess what information mothers were given or wished to be given on medication safety and whether professionals provided this.RR = 85% (820/967 women).']	(29744, 30124)
67457	explicit_question	PMC3180355	[(30063, 30070)]	whether	['The women were not a random sample of the study area population as they were systematically selected from the National Childbirth Trust and on a proportional basis to represent all of its branches across the geographical area.To assess what information mothers were given or wished to be given on medication safety and whether professionals provided this.RR = 85% (820/967 women).']	(29744, 30124)
67458	explicit_question	PMC3180355	[(36687, 36690)]	how	['Women were participating in a wider study (that the authors have referenced and provides more information on how participants were identified and selected for the study) of the cost-effectiveness of services for PND.To determine the experiences of postnatally depressed women with regards to antidepressant treatment.RR = 43% (60/82 women fulfilled the recruitment criteria, however, only 35 were taking antidepressant medication - 5 were on SSRIs**, 25 were prescribed TCAs#, 2 of these were subsequently prescribed SSRIs and 3 were subsequently prescribed flupenthixol.']	(36578, 37149)
67459	explicit_question	PMC3180355	[(37997, 38000)]	how	['Women had been diagnosed with postnatal depression and taken part in a randomised controlled trial (that the authors referenced and provides more information on how participants were identified and selected for the study), involving antidepressants versus antidepressants and non-directive counselling.']	(37836, 38138)
67460	explicit_question	PMC3180355	[(47830, 47833)]	how	['While Jones and Brown reported that 50% of pharmacists said they would ask a woman with a baby how she was feeding before prescribing an over-the-counter (OTC) medication (available without prescription) for her, many pharmacists stated that it was the responsibility of the woman to inform them that she was breastfeeding when purchasing a medication, with two pharmacists commenting that questions of this nature are too personal and cannot be asked in the pharmacy environment [23].']	(47735, 48220)
67461	explicit_question	PMC3180355	[(60549, 60552)]	how	['It gives little information on how its recommendations were reached.']	(60518, 60586)
67462	explicit_question	PMC3180355	[(62763, 62770)]	whether	['Further research is required to determine whether this situation is currently occurring, as well as to scope, to a greater extent, what the educational needs of women from a range of ethnic and socioeconomic backgrounds are with respect to medication use in breastfeeding.']	(62721, 62993)
67463	explicit_question	PMC3180355	[(62852, 62856)]	what	['Further research is required to determine whether this situation is currently occurring, as well as to scope, to a greater extent, what the educational needs of women from a range of ethnic and socioeconomic backgrounds are with respect to medication use in breastfeeding.']	(62721, 62993)
68055	explicit_question	PMC3183498	[(3982, 3985)]	how	['Exactly how folic acid works to prevent NTDs is currently unclear; many questions remain about the processes underlying normal and abnormal neural development [17].']	(3974, 4138)
68056	explicit_question	PMC3183498	[(4046, 4055)]	questions	['Exactly how folic acid works to prevent NTDs is currently unclear; many questions remain about the processes underlying normal and abnormal neural development [17].']	(3974, 4138)
68057	explicit_question	PMC3183498	[(5074, 5078)]	What	['What are the DRIs (Dietary Reference Intakes) for folic acid?']	(5074, 5135)
68058	explicit_question	PMC3183498	[(5134, 5135)]	?	['What are the DRIs (Dietary Reference Intakes) for folic acid?']	(5074, 5135)
68059	explicit_question	PMC3183498	[(9509, 9513)]	What	['What is the minimum effective dose for preventing NTD?']	(9509, 9563)
68060	explicit_question	PMC3183498	[(9562, 9563)]	?	['What is the minimum effective dose for preventing NTD?']	(9509, 9563)
68061	explicit_question	PMC3183498	[(9917, 9925)]	question	['This question is also challenging given the multifactorial etiology of NTDs.']	(9912, 9988)
68062	explicit_question	PMC3183498	[(10287, 10295)]	question	['Thus, the evolving understanding of the complexity of NTDs makes a universal answer to this question elusive.']	(10195, 10304)
68063	explicit_question	PMC3183498	[(10367, 10375)]	question	['Nevertheless, some researchers have attempted to address this question within the limits placed by ethics and the difficulties of studying such a complex process.']	(10305, 10467)
68064	explicit_question	PMC3183498	[(13423, 13426)]	Why	['Why and when did the United States government mandate fortification with folic acid?']	(13423, 13507)
68065	explicit_question	PMC3183498	[(13431, 13435)]	when	['Why and when did the United States government mandate fortification with folic acid?']	(13423, 13507)
68066	explicit_question	PMC3183498	[(13506, 13507)]	?	['Why and when did the United States government mandate fortification with folic acid?']	(13423, 13507)
68067	explicit_question	PMC3183498	[(17273, 17276)]	How	['How many American women of childbearing age do not get sufficient folic acid?']	(17273, 17350)
68068	explicit_question	PMC3183498	[(17349, 17350)]	?	['How many American women of childbearing age do not get sufficient folic acid?']	(17273, 17350)
68069	explicit_question	PMC3183498	[(21520, 21523)]	How	['How well has fortification worked to reduce NTDs?']	(21520, 21569)
68070	explicit_question	PMC3183498	[(21568, 21569)]	?	['How well has fortification worked to reduce NTDs?']	(21520, 21569)
68071	explicit_question	PMC3183498	[(22205, 22208)]	how	['Decades of research have failed to show exactly how folic acid prevents NTDs.']	(22157, 22234)
68072	explicit_question	PMC3183498	[(27463, 27467)]	What	['What are the racial/ethnic differences in NTD rates in this country?']	(27463, 27531)
68073	explicit_question	PMC3183498	[(27530, 27531)]	?	['What are the racial/ethnic differences in NTD rates in this country?']	(27463, 27531)
68074	explicit_question	PMC3183498	[(34023, 34026)]	how	['However, it does show how important it is to acknowledge dietary needs of different racial/ethnic groups when countries develop their fortification policies.']	(34001, 34158)
68075	explicit_question	PMC3183498	[(34106, 34110)]	when	['However, it does show how important it is to acknowledge dietary needs of different racial/ethnic groups when countries develop their fortification policies.']	(34001, 34158)
68076	explicit_question	PMC3183498	[(35162, 35165)]	how	['It is presently unclear, however, how much of the reported racial/ethnic differences may be attrributable to differences in prenatal diagnosis and termination rates and the type of surveillance system used.']	(35128, 35334)
68077	explicit_question	PMC3183498	[(36214, 36218)]	Does	['Does the modern diet provide sufficient folate?']	(36214, 36261)
68078	explicit_question	PMC3183498	[(36260, 36261)]	?	['Does the modern diet provide sufficient folate?']	(36214, 36261)
68079	explicit_question	PMC3183498	[(36300, 36308)]	question	['A fundamental issue in answering this question is the difference between natural food folates and synthetic folic acid.']	(36262, 36381)
68080	explicit_question	PMC3183498	[(38219, 38222)]	How	['How effectively natural food folates might work to reduce NTD risk is unknown [26].']	(38219, 38302)
68081	explicit_question	PMC3183498	[(39675, 39679)]	what	['Besides maternal folic acid status, what other known risk factors exist for NTD?']	(39639, 39719)
68082	explicit_question	PMC3183498	[(39718, 39719)]	?	['Besides maternal folic acid status, what other known risk factors exist for NTD?']	(39639, 39719)
68083	explicit_question	PMC3183498	[(41453, 41456)]	Why	['Why obesity leads to increases in NTD risk is unknown, but may be related to altered glucose metabolism [98] or consumption of a diet high in calories but low in micronutrients [100].']	(41453, 41636)
68084	explicit_question	PMC3183498	[(42166, 42169)]	how	['It is unknown how many cases of NTD might be prevented by increasing B12levels in a population exposed to folate fortification, although one study conducted in post-fortification Canada estimated that 34% of remaining NTDs could be attributable to low B12levels [103].']	(42152, 42420)
68085	explicit_question	PMC3183498	[(42553, 42562)]	questions	['Many questions about B12, including an unexplored safety profile, the dose needed for protection, clinical outcomes data from RCTs, and technical issues related to fortification remain unanswered [102,105].']	(42548, 42754)
68086	explicit_question	PMC3183498	[(43583, 43587)]	What	['What are the rates for supplement use among pregnant women periconceptually and among women who could become pregnant, and what are the barriers to supplement use and strategies to increase use?']	(43583, 43777)
68087	explicit_question	PMC3183498	[(43706, 43710)]	what	['What are the rates for supplement use among pregnant women periconceptually and among women who could become pregnant, and what are the barriers to supplement use and strategies to increase use?']	(43583, 43777)
68088	explicit_question	PMC3183498	[(43776, 43777)]	?	['What are the rates for supplement use among pregnant women periconceptually and among women who could become pregnant, and what are the barriers to supplement use and strategies to increase use?']	(43583, 43777)
68089	explicit_question	PMC3183498	[(48110, 48114)]	What	['What questions remain unanswered?']	(48110, 48143)
68090	explicit_question	PMC3183498	[(48115, 48124)]	questions	['What questions remain unanswered?']	(48110, 48143)
68091	explicit_question	PMC3183498	[(48142, 48143)]	?	['What questions remain unanswered?']	(48110, 48143)
68092	explicit_question	PMC3183498	[(48149, 48158)]	questions	['Many questions remain surrounding folic acid, fortification policy, supplementation, and likely or projected impact on NTDs, public health, and a host of other diseases.']	(48144, 48313)
68093	explicit_question	PMC3183498	[(48362, 48371)]	questions	['Some of the most pressing issues involve recent questions about the role of folic acid in cancer promotion and prevention.']	(48314, 48436)
68094	explicit_question	PMC3183498	[(56292, 56297)]	which	['The lack of systematic safety studies means uncertainty about which outcomes are the most sensitive predictors of risk.']	(56230, 56349)
69090	explicit_question	PMC3184661	[(9354, 9357)]	why	['The discovery that PUFA could have a direct blood pressure lowering effect finally justifies why DHA appears to be as effective or even slightly more effective than EPA (10), even if DHA is not a substrate for the cyclooxygenase and lipoxygenase enzymes involved in eicosanoid metabolism.']	(9261, 9549)
69091	explicit_question	PMC3184661	[(19124, 19130)]	raised	['Concerns have been raised regarding adverse effects on low density lipoprotein (LDL) cholesterol and oxidative stress, but increases in LDL cholesterol are modest and studies about oxidative stress have been contradictory.']	(19105, 19327)
69092	explicit_question	PMC3184661	[(20289, 20294)]	which	['Present and future research will identify which categories of subjects will more significantly benefit form PUFA supplementation in order to maintain adequate levels of blood pressure.']	(20247, 20431)
69093	explicit_question	PMC3184661	[(20474, 20479)]	which	['Some research lines are trying to clarify which specific sub-categories of subjects at cardiovascular risk could obtain the maximal benefit from an EPA/DHA supplementation and which is the most cost-effective dosage and EPA/DHA ratio to be employed.']	(20432, 20681)
69356	explicit_question	PMC3192058	[(2004, 2007)]	why	['These findings demonstrate that IUGR rats had both impaired pancreatic development and deteriorated glucose tolerance and insulin sensitivity, which would be the internal causes why they were prone to develop type 2 diabetes.']	(1826, 2051)
69357	explicit_question	PMC3192058	[(3556, 3559)]	how	['A theory of “Thrifty phenotype hypothesis” during critical periods early in development has been put forward to explain how early undernutrition can exert effects which persist into adulthood[13]–[15].']	(3436, 3637)
69358	explicit_question	PMC3192058	[(19864, 19867)]	why	['And why we chose male rats was aimed to eliminate the effect of estrogen on islet β cell function and insulin sensitivity.']	(19860, 19982)
69359	explicit_question	PMC3192058	[(25824, 25831)]	whether	['We will have to study further and for longer time intervals in order to investigate whether the IUGR rats will develop overt diabetes later in their lifetime.']	(25740, 25898)
69508	explicit_question	PMC3192420	[(31665, 31671)]	raises	['This raises the question as to whether the fully mature hypothalamus has lost its capacity to be epigenetically programmed in late gestation.']	(31660, 31801)
69509	explicit_question	PMC3192420	[(31676, 31684)]	question	['This raises the question as to whether the fully mature hypothalamus has lost its capacity to be epigenetically programmed in late gestation.']	(31660, 31801)
69510	explicit_question	PMC3192420	[(31691, 31698)]	whether	['This raises the question as to whether the fully mature hypothalamus has lost its capacity to be epigenetically programmed in late gestation.']	(31660, 31801)
69511	explicit_question	PMC3192420	[(33412, 33415)]	how	['Importantly, our study provides novel mechanistic insights into how epidemiological findings of a link between low birth weight, gastroesophageal reflux, or carcinoma (48–50) may occur.']	(33348, 33533)
69735	explicit_question	PMC3195813	[(0, 4)]	Does	['Does Lack of Multinutrient Supplementation During Early Pregnancy Increase Vulnerability to Alcohol-Related Preterm or Small-for-Gestational-Age Births?']	(0, 152)
69736	explicit_question	PMC3195813	[(151, 152)]	?	['Does Lack of Multinutrient Supplementation During Early Pregnancy Increase Vulnerability to Alcohol-Related Preterm or Small-for-Gestational-Age Births?']	(0, 152)
69737	explicit_question	PMC3195813	[(205, 212)]	whether	['Abstract\nThe objective of this study was to assess whether women who do not take multinutrient supplements during early pregnancy are more susceptible to the effects of low-to-moderate alcohol consumption on preterm birth and small-for-gestational-age birth (SGA) compared to women who do take multinutrients.']	(154, 463)
70188	explicit_question	PMC3202114	[(19491, 19495)]	when	['We are largely ignorant of when programming may be initiated during development.']	(19464, 19544)
70189	explicit_question	PMC3202114	[(41103, 41107)]	what	['To what extent maternal hyperglycemia is fuelling the global rise in obesity and T2D is unknown, but its contribution is highly significant.']	(41100, 41240)
70706	explicit_question	PMC3205727	[(25561, 25564)]	how	['Future research with more frequent assessments of offspring weight and, potentially, analysis of growth velocities [51] might better inform how and when nutrient exposures in pregnancy impact growth.']	(25421, 25620)
70707	explicit_question	PMC3205727	[(25569, 25573)]	when	['Future research with more frequent assessments of offspring weight and, potentially, analysis of growth velocities [51] might better inform how and when nutrient exposures in pregnancy impact growth.']	(25421, 25620)
71042	explicit_question	PMC3216618	[(10921, 10924)]	how	['Thus, we do not know how changes in protein expression induced by DS affect olfactory learning and further studies will be required to investigate these questions.']	(10900, 11063)
71043	explicit_question	PMC3216618	[(11053, 11062)]	questions	['Thus, we do not know how changes in protein expression induced by DS affect olfactory learning and further studies will be required to investigate these questions.']	(10900, 11063)
71345	explicit_question	PMC3219760	[(15282, 15285)]	why	['When iron supply is diminished, zinc utilization increases resulting in a high zinc protoporphyrin.13Once it has been established that ID is the cause of anemia, the next step is to diagnose why ID is present.']	(15091, 15300)
71346	explicit_question	PMC3219760	[(15832, 15836)]	what	['Having said this, we will take a graphical overview of what should be the general management in these cases, and later we will comment on the particularities of some specific situations.']	(15777, 15963)
71832	explicit_question	PMC3227644	[(3277, 3280)]	how	['There is particular interest in the way in which socioeconomic change in humans, such as increasing affluence or migration, can produce mismatch between the environment experienced by the fetus or infant, including that based on the maternal phenotype, and the actual future environment, and how this increases risk of non-communicable disease[13].']	(2985, 3333)
72096	explicit_question	PMC3228340	[(3465, 3472)]	whether	['Using this tool, one could predict whether an early adiposity rebound would lead to being overweight early in adulthood [32,33].']	(3430, 3558)
72097	explicit_question	PMC3228340	[(15464, 15467)]	why	['Some of the reasons why health care systems in the Arabic-speaking countries are malfunctioning are that they are underresourced and perform below expectations, the chain of command consists of inefficient bureaucrats with political objective that often odds with public health, and the health professionals and support personnel are unequally distributed (concentrated in urban areas) [63].']	(15444, 15835)
72610	explicit_question	PMC3231909	[(17575, 17580)]	which	['The Child Health Epidemiology Reference Group (CHERG) meets periodically to weigh published evidence, determine which interventions to include in the model and what effect sizes to assign them.']	(17463, 17656)
72611	explicit_question	PMC3231909	[(17623, 17627)]	what	['The Child Health Epidemiology Reference Group (CHERG) meets periodically to weigh published evidence, determine which interventions to include in the model and what effect sizes to assign them.']	(17463, 17656)
72612	explicit_question	PMC3231909	[(18398, 18403)]	which	['All available coverage data both from the World Relief Mozambique project and other sources were examined to determine which coverage indicators matched those in LiST.']	(18279, 18446)
73618	explicit_question	PMC3237352	[(6148, 6151)]	how	['The case infant’s mother was individually counseled regarding her elevated prenatal BPA concentration and how to minimize BPA exposures.']	(6042, 6178)
73619	explicit_question	PMC3237352	[(17386, 17390)]	what	['She used a municipal water supply and did not know what kind of plumbing was used in her home.']	(17335, 17429)
73620	explicit_question	PMC3237352	[(18869, 18875)]	raises	['The temporal relationship of the extremely high prenatal BPA value with the transient abnormal neurobehavioral findings is hypothesis generating and raises the question about whether these findings reflect BPA toxicity.']	(18720, 18939)
73621	explicit_question	PMC3237352	[(18880, 18888)]	question	['The temporal relationship of the extremely high prenatal BPA value with the transient abnormal neurobehavioral findings is hypothesis generating and raises the question about whether these findings reflect BPA toxicity.']	(18720, 18939)
73622	explicit_question	PMC3237352	[(18895, 18902)]	whether	['The temporal relationship of the extremely high prenatal BPA value with the transient abnormal neurobehavioral findings is hypothesis generating and raises the question about whether these findings reflect BPA toxicity.']	(18720, 18939)
73623	explicit_question	PMC3237352	[(26001, 26008)]	whether	['Therefore, it is difficult to know whether the mother’s exposures to other environmental chemicals may have played a role in the infant’s neurologic development.']	(25966, 26127)
73624	explicit_question	PMC3237352	[(27829, 27832)]	how	['It is unclear how long these symptoms were present after the NNNS assessment.']	(27815, 27892)
73625	explicit_question	PMC3237352	[(29509, 29515)]	raises	['This case raises the intriguing possibility that gestational BPA exposure may be associated with abnormal infant neurobehavior, because BPA is a suspected neurotoxicant that has elicited transient abnormal findings in toxicologic studies.']	(29499, 29737)
73626	explicit_question	PMC3237352	[(31144, 31147)]	how	['In light of evidence supporting BPA and other environmental toxicants as potential human health hazards, health care providers should be prepared to learn about BPA and other environmental endocrine-disrupting chemicals and to appropriately counsel patients on how to minimize exposures.']	(30883, 31170)
73627	explicit_question	PMC3237352	[(31203, 31206)]	how	['Health care providers can learn how to conduct an appropriate environmental history and assessment and to consider potential health impacts through a variety of resources (listed inTable 5).']	(31171, 31361)
73628	explicit_question	PMC3237352	[(31821, 31824)]	how	['The PEHSUs have created handouts for health care providers and patients on chemicals in plastics, potential harmful effects, and how to avoid exposures (AOEC 2009).']	(31692, 31856)
73861	explicit_question	PMC3238385	[(1200, 1203)]	how	['A summary is presented of the analysis and preliminary results and a description given of how the program could be linked with other aspects of crystallography.']	(1110, 1270)
73862	explicit_question	PMC3238385	[(3377, 3385)]	question	['In the scientific method we begin with a question.']	(3336, 3386)
73863	explicit_question	PMC3238385	[(3459, 3467)]	question	['Background research is conducted to build a hypothesis surrounding this question, and then the hypothesis is tested.']	(3387, 3503)
73864	explicit_question	PMC3238385	[(7296, 7305)]	questions	['The questions we set for our students were how do these small molecules affect proteins and can they be used as successful agents for crystallization?']	(7292, 7442)
73865	explicit_question	PMC3238385	[(7335, 7338)]	how	['The questions we set for our students were how do these small molecules affect proteins and can they be used as successful agents for crystallization?']	(7292, 7442)
73866	explicit_question	PMC3238385	[(7339, 7341)]	do	['The questions we set for our students were how do these small molecules affect proteins and can they be used as successful agents for crystallization?']	(7292, 7442)
73867	explicit_question	PMC3238385	[(7384, 7387)]	can	['The questions we set for our students were how do these small molecules affect proteins and can they be used as successful agents for crystallization?']	(7292, 7442)
73868	explicit_question	PMC3238385	[(7441, 7442)]	?	['The questions we set for our students were how do these small molecules affect proteins and can they be used as successful agents for crystallization?']	(7292, 7442)
73869	explicit_question	PMC3238385	[(7813, 7821)]	question	['We provided the initial question and limited boundary conditions.']	(7789, 7854)
73870	explicit_question	PMC3238385	[(8081, 8084)]	how	['In this paper we describe the process, the results and how we envisage the future development of this strategy as an educational tool.']	(8026, 8160)
73871	explicit_question	PMC3238385	[(32342, 32345)]	why	['It is not immediately obvious to us why these combinations of PSBs should lead to crystallization.']	(32306, 32404)
73872	explicit_question	PMC3238385	[(38068, 38073)]	which	['It is not clear which specific chemical ingredient causes a crystallization effect using the aftershave.']	(38052, 38156)
73873	explicit_question	PMC3238385	[(38681, 38684)]	how	['This is a clear case where X-ray structure determination could elucidate how the PSBs chemically influence crystal formation.']	(38608, 38733)
73874	explicit_question	PMC3238385	[(43291, 43296)]	which	['While we provided the basic experimental skeleton and the protein samples of interest, the students decided which of the PSBs to incorporate into the experiment.']	(43183, 43344)
73875	explicit_question	PMC3238385	[(46214, 46222)]	question	['We do not have an answer from this investigation to the question of whether we are seeing a silver bullet crystallization effect; in some cases that appears to be the case but in others the evidence is far from conclusive.']	(46158, 46380)
73876	explicit_question	PMC3238385	[(49736, 49739)]	Was	['Was this study scientifically worthwhile?']	(49736, 49777)
73877	explicit_question	PMC3238385	[(49776, 49777)]	?	['Was this study scientifically worthwhile?']	(49736, 49777)
73878	explicit_question	PMC3238385	[(49778, 49783)]	Could	['Could this concept be developed into an educational program that does not require ten weeks to complete?']	(49778, 49882)
73879	explicit_question	PMC3238385	[(49881, 49882)]	?	['Could this concept be developed into an educational program that does not require ten weeks to complete?']	(49778, 49882)
73880	explicit_question	PMC3238385	[(49958, 49966)]	question	['Although further crystallographic analysis is required to answer the first question definitively, our preliminary analysis demonstrates the validity and utility of using commercial products as multicomponent chemical additives, with the potential to identify protein-specific silver bullets for macromolecular crystallization that fall outside the typical range of chemicals used in the crystallization laboratory.']	(49883, 50297)
73881	explicit_question	PMC3238385	[(53765, 53770)]	could	['To answer the second question we have posed, could this project be developed into an educational program that does not require ten weeks to complete?']	(53720, 53869)
73882	explicit_question	PMC3238385	[(53868, 53869)]	?	['To answer the second question we have posed, could this project be developed into an educational program that does not require ten weeks to complete?']	(53720, 53869)
73883	explicit_question	PMC3238385	[(62323, 62331)]	question	['Going back to the first question, is this scientifically worthwhile?']	(62299, 62367)
73884	explicit_question	PMC3238385	[(62333, 62335)]	is	['Going back to the first question, is this scientifically worthwhile?']	(62299, 62367)
73885	explicit_question	PMC3238385	[(62366, 62367)]	?	['Going back to the first question, is this scientifically worthwhile?']	(62299, 62367)
73886	explicit_question	PMC3238385	[(63911, 63916)]	Where	['Where would we go for the next step?']	(63911, 63947)
73887	explicit_question	PMC3238385	[(63946, 63947)]	?	['Where would we go for the next step?']	(63911, 63947)
73888	explicit_question	PMC3238385	[(64279, 64287)]	question	['Fortunately, we can go a step further in the analysis to resolve this question: once we have crystals we can obtain X-ray diffraction data from them.']	(64209, 64358)
74265	explicit_question	PMC3240629	[(31358, 31361)]	how	['These findings demonstrate how early life factors (such as size and weight) can be more predictive of, and associate strongly with, adult disease susceptibility, a central concept of the Developmental Origins of Health and Disease (DOHaD) hypothesis[37].']	(31331, 31585)
74531	explicit_question	PMC3241136	[(1160, 1165)]	which	['Thus it is of utmost importance to know which compounds, at what concentrations and at what time are the most critical for human cancer.']	(1120, 1256)
74532	explicit_question	PMC3241136	[(1180, 1184)]	what	['Thus it is of utmost importance to know which compounds, at what concentrations and at what time are the most critical for human cancer.']	(1120, 1256)
74533	explicit_question	PMC3241136	[(1207, 1211)]	what	['Thus it is of utmost importance to know which compounds, at what concentrations and at what time are the most critical for human cancer.']	(1120, 1256)
74907	explicit_question	PMC3248362	[(31152, 31155)]	why	['This effect of smoking on increasing pro-angiogenic factors and reducing anti-angiogenic factors may explain why preeclampsia occurs less frequently in smokers, and could also explain our finding that among preeclamptic women, smoking limits fetal growth restriction.']	(31043, 31310)
74908	explicit_question	PMC3248362	[(32504, 32507)]	why	['Further exploration of the reasons why smoking may protect against preeclampsia-associated fetal growth restriction could increase understanding of the pathophysiology of preeclampsia.']	(32469, 32653)
75268	explicit_question	PMC3250923	[(18081, 18086)]	asked	"['The in-depth interview guide began with an open-ended section that asked, ""Tell me, in your own words, about what happened when you were seriously ill during your pregnancy.""']"	(18014, 18188)
75269	explicit_question	PMC3250923	[(18123, 18127)]	what	"['The in-depth interview guide began with an open-ended section that asked, ""Tell me, in your own words, about what happened when you were seriously ill during your pregnancy.""']"	(18014, 18188)
75270	explicit_question	PMC3250923	[(18137, 18141)]	when	"['The in-depth interview guide began with an open-ended section that asked, ""Tell me, in your own words, about what happened when you were seriously ill during your pregnancy.""']"	(18014, 18188)
75271	explicit_question	PMC3250923	[(18546, 18550)]	What	"['Probes such as ""What do you mean when you say ""...""?']"	(18530, 18582)
75272	explicit_question	PMC3250923	[(18586, 18589)]	How	"['"", ""How did ...this happen?']"	(18582, 18609)
75273	explicit_question	PMC3250923	[(18608, 18609)]	?	"['"", ""How did ...this happen?']"	(18582, 18609)
75274	explicit_question	PMC3250923	[(27845, 27849)]	when	['Once they informed their families, their relatives played a central role in deciding when and where to seek care during pregnancy crises (Figure3).']	(27760, 27907)
75275	explicit_question	PMC3250923	[(27854, 27859)]	where	['Once they informed their families, their relatives played a central role in deciding when and where to seek care during pregnancy crises (Figure3).']	(27760, 27907)
75276	explicit_question	PMC3250923	[(30965, 30968)]	how	"['I was trying, and I knew I couldn\'t try anymore, but the others didn\'t understand how serious it was.""']"	(30883, 30985)
75277	explicit_question	PMC3250923	[(39508, 39511)]	how	"['""We often do not have enough food or money in the home, and I do not know how we would pay for another child.""2.']"	(39434, 39546)
75278	explicit_question	PMC3250923	[(39599, 39602)]	How	['How will we keep another child?']	(39599, 39630)
75279	explicit_question	PMC3250923	[(39629, 39630)]	?	['How will we keep another child?']	(39599, 39630)
75627	explicit_question	PMC3252281	[(689, 692)]	how	['This project aims to understand ethnocultural food and health practices of Aboriginal and immigrant women, and how these intersect with respect to the legacy of Aboriginal colonialism and to the social contexts of cultural adaptation and adjustment of immigrants.']	(578, 841)
75628	explicit_question	PMC3252281	[(1959, 1962)]	how	['The interviews will reveal culturally normative practices surrounding maternal food choices and consumption, including how women negotiate these practices within their own worldview and experiences.']	(1840, 2038)
75629	explicit_question	PMC3252281	[(6933, 6936)]	how	"[""These health challenges and their determinants have largely been maintained by an intergenerational cycle of cumulative effects/trauma (often leading to 'normalized' patterns of ill-health and abuse) which helps explain how a disproportionate number of Aboriginal people experience social and health challenges compared to the general population [17].""]"	(6713, 7064)
75630	explicit_question	PMC3252281	[(12848, 12851)]	how	['The aim of this project is to understand ethnocultural food and health practices and how these intersect in a particular social context of cultural adaptation and adjustment.']	(12763, 12937)
75631	explicit_question	PMC3252281	[(13561, 13564)]	How	['Our research question is How do health beliefs and practices during reproduction (i.e.']	(13536, 13622)
