	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
86701	full_unknown	PMC3348565	[(22951, 22958)]	unknown	['Although this is probably true, a sufficient serum concentrations for the immunological effects of vitamin D is unknown and could be higher or lower than that of the skeletal system accepted concentrations.6The need for a steady state is currently highly speculative and relates to vitamin D2supplementation for negative cancer22and bone outcomes.23\nOur findings are at odds with smaller case-control hospital studies that show an enhanced rate of vitamin D deficiency or rickets in children with pneumonia and the increasing evidence suggesting that calcitriol, the biologically active metabolite of vitamin D, has an important role in the human immune system.4A systematic review of the role of vitamin D supplementation in infectious diseases had mixed findings, concluding that more rigorously designed clinical trials are needed (panel).25No studies report the effect of vitamin D on radiologically confirmed pneumonias.']	(22839, 23764)
86702	full_unknown	PMC3348565	[(24384, 24391)]	unclear	['The benefits of supplementation for tuberculosis are similarly unclear.']	(24321, 24392)
86703	full_unknown	PMC3348565	[(26683, 26695)]	unidentified	['Alternately, it might be that immunological effectiveness of supplementation is highly dependent upon other factors as yet unidentified, or other prevalent factors in this high-risk population (for example, other malnutrition factors and that 5·5% of the children in our study had a Z score of weight for age below −3).']	(26560, 26879)
87154	full_unknown	PMC3354634	[(388, 400)]	there are no	['However, there are no clinical guidelines in the UK on what is considered to be appropriate gestational weight gain.']	(379, 495)
87155	full_unknown	PMC3354634	[(3273, 3285)]	there are no	['Although there are no clinical guidelines in the United Kingdom regarding appropriate gestational weight gain, in the USA and parts of Europe guidelines for weight gain based on pre-pregnancy Body Mass Index are in use.']	(3264, 3483)
87156	full_unknown	PMC3354634	[(6217, 6224)]	not new	['Although the guidance regarding diet and exercise in both these documents is not new, it does give further support and clarification to clinicians regarding the importance of providing timely lifestyle advice to pregnant women.']	(6140, 6367)
87157	full_unknown	PMC3354634	[(9396, 9409)]	no identified	['By only including women who are assigned to midwifery led care, participants will have no identified underlying health conditions or complications that may make them unsuitable for inclusion in the study.']	(9309, 9513)
87158	full_unknown	PMC3354634	[(21065, 21076)]	interpreted	['This study is exploratory and the sample size is small, hence results regarding the efficacy of the intervention programme would need to be interpreted with caution.']	(20925, 21090)
87705	full_unknown	PMC3355057	[(2216, 2224)]	no clear	['There were no clear differences reported for other outcomes such as Caesarean delivery, large for gestational age, birth weight or macrosomia.']	(2205, 2347)
87706	full_unknown	PMC3355057	[(2646, 2657)]	interpreted	['These findings need to be interpreted with caution as the available studies were of poor to medium quality.']	(2620, 2727)
87707	full_unknown	PMC3355057	[(29034, 29041)]	unclear	['In summary, for the six non-RCTs, three of the interventions comprised individual and group or seminar components [36,38,39,53], two were individual [35,52] and one was unclear [51].']	(28865, 29047)
87708	full_unknown	PMC3355057	[(32594, 32601)]	unclear	['Another review suggested that interventions should be based on the Theory of Planned Behaviour, but the rationale for using this model over others in this population was unclear [56].']	(32424, 32607)
87709	full_unknown	PMC3355057	[(36219, 36231)]	research gap	['There is thus a research gap regarding the effectiveness of lifestyle intervention in pregnancy.']	(36203, 36299)
87923	full_unknown	PMC3355854	[(2762, 2769)]	unclear	['The appearance of elevated LH surge secretion has been observed as a gradual process in female mammals, yet the signals responsible for this “awakening” of the reproductive axis are unclear.']	(2580, 2770)
87924	full_unknown	PMC3355854	[(7671, 7682)]	yet unclear	['The origins of the intervening “juvenile pause” and what cues lead to the resumption of reproductive axis function remain as yet unclear.']	(7546, 7683)
87925	full_unknown	PMC3355854	[(15036, 15043)]	unknown	['It is unknown, however, if pre-pubertal rhythms of hormone secretion persist in SCN-ablated animals.']	(15030, 15130)
87926	full_unknown	PMC3355854	[(17457, 17464)]	unclear	['What portion of trigger for pubertal initiation, then, is mediated by these endogenous timing mechanisms is unclear; however, exogenous signals that can entrain these cellular oscillators can exert robust effects on the timing of puberty.']	(17349, 17587)
87927	full_unknown	PMC3355854	[(26080, 26095)]	remains unclear	['Mama, You been on My Mind: Organizational Effects of Pre-Pubertal Steroid Exposure on Pubertal Timing\nThere is a considerable amount of evidence pointing to the role of perinatal steroid hormone exposure in programming sexual differentiation and later pubertal development, although it remains unclear what role this exposure may play in setting the timing of pubertal progression.']	(25794, 26175)
87928	full_unknown	PMC3355854	[(27124, 27136)]	little to no	['Indeed, in hypophysectomized juvenile male rats, LH administration has little to no effect on testosterone production, in contrast to the marked response observed in adults (Odell and Swerdloff,1976).']	(27053, 27253)
87929	full_unknown	PMC3355854	[(27460, 27475)]	remains unclear	['In female juvenile rats, circulating E2 remains relatively high until weaning, after which levels severely diminish until gradual diurnal increases in LH stimulate ovulation (Ojeda et al.,1976), and yet it remains unclear precisely when pituitary responsiveness to either GnRH or sex steroids becomes fully developed.']	(27254, 27571)
87930	full_unknown	PMC3355854	[(31478, 31493)]	remains unclear	['Ultimately, although it is becoming clear that maternal steroid hormone exposure and levels of circulating steroids in early infancy play a role in determining pubertal progression rate, precisely how and through what neuroendocrine substrates remains unclear.']	(31234, 31494)
87931	full_unknown	PMC3355854	[(32189, 32196)]	unknown	['While its importance to reproduction was initially unknown (Lee et al.,1996), beginning in 1999 several groups successively published findings that kisspeptin is the ligand for the orphan G protein-coupled membrane receptor GPR54 in both rodents and humans (Lee et al.,1999; Kotani et al.,2001; Muir et al.,2001; Ohtaki et al.,2001), which is now also known as the kisspeptin receptor (KISS1R).']	(32138, 32532)
87932	full_unknown	PMC3355854	[(35577, 35590)]	still unknown	['During puberty, while GnRH content within the POA remains relatively constant, hypothalamic kisspeptin levels begin to rise, yet the cause of this increase is still unknown.']	(35418, 35591)
87933	full_unknown	PMC3355854	[(36504, 36529)]	not yet been investigated	['While this has not yet been investigated throughout development, it is tempting to speculate that rhythmic Kiss1 expression and release may be responsible for the increasing diurnal rhythms of LH secretion observed in females.']	(36489, 36715)
87934	full_unknown	PMC3355854	[(36818, 36833)]	remains unclear	['However, since this rhythm of expression is only evident in the presence of elevated E2 in adults, it remains unclear whether rhythmic production of Kiss1 would occur peri-pubertally.']	(36716, 36899)
87935	full_unknown	PMC3355854	[(42543, 42550)]	unknown	['Such phenomena are not without precedent: it appears that in both reproduction and feeding, neuronal ablation during development can be compensated for by as yet unknown mechanisms, while removing the same neurons in adulthood has severe consequences (Luquet et al.,2005).']	(42381, 42653)
87936	full_unknown	PMC3355854	[(43191, 43200)]	not known	['GPIC/R26-DTA females did have reduced ovarian mass, but whether this is attributable to the reduction in GnRH neurons or other sites of GPR54 expression is not known.']	(43035, 43201)
87937	full_unknown	PMC3355854	[(59199, 59206)]	unclear	['It is currently unclear if these signals are transduced to communicate with GnRH neurons via Kiss1 -expressing populations.']	(59183, 59306)
87938	full_unknown	PMC3355854	[(59459, 59474)]	remains unclear	['While recent studies suggest that kisspeptin is a required player in pubertal initiation, and that leptin may also contribute to this process, it still remains unclear what other peripheral factors may play a role in conferring the signal of metabolic readiness to Kiss1 neurons and/or to the rest of the neuroendocrine reproductive axis.']	(59307, 59645)
87939	full_unknown	PMC3355854	[(62075, 62082)]	unknown	['It is unknown if molecular clock oscillations in either Kiss1 or GnRH neurons are affected in leptin-deficient mice, but studies described below demonstrate that metabolic signals can dramatically affect hypothalamic gene expression patterns.']	(62069, 62311)
87940	full_unknown	PMC3355854	[(68709, 68724)]	remains unclear	['While endogenous clocks likely play a role in physiological processes governing complex behaviors and higher cognitive function, as well as in fundamental molecular mechanisms controlling cellular respiration, chromatin remodeling, and oxidative damage and repair, precisely how these clocks exert their effects by controlling rhythms of transcription, translation, and protein abundance remains unclear, and efforts remain ongoing to include them in existing conceptual models.']	(68321, 68799)
88925	full_unknown	PMC3355895	[(1255, 1260)]	novel	['Intervention studies are now required to test the hypotheses generated by these epidemiological and physiological findings, to inform potential novel public health interventions aimed at improving childhood bone health and reducing the burden of osteoporotic fracture in future generations.']	(1111, 1401)
88926	full_unknown	PMC3355895	[(8269, 8276)]	unclear	['It is unclear how the actions of fetal PTH and PTHrP interact with the characterized molecular apparatus in the placenta: Placental calcium transfer occurs in the syncytiotrophoblast and proceeds through a sequence of events consisting of facilitated apical entry through a calcium transport channel, cytosolic diffusion of calcium bound to calbindin and finally, basolateral extrusion of calcium ions through a plasma membrane calcium dependent ATPase (Belkacemi et al.,2005).']	(8263, 8740)
88927	full_unknown	PMC3355895	[(9341, 9352)]	yet unknown	['The regulation of this process is as yet unknown, but at least one of the isoforms of PMCA has been shown to be regulated by 1,25(OH)-vitamin D (Kip and Strehler,2004), and in some animals, but not others, 1,25(OH)2-vitamin D appears necessary for maintenance of the maternofetal calcium gradient (Lester,1986).']	(9304, 9615)
88928	full_unknown	PMC3355895	[(32088, 32093)]	novel	['It is envisaged that the placenta will play a central role in this research, which ultimately aims to develop novel strategies to improve skeletal health throughout the life course, and reduce osteoporotic fracture in future generations.']	(31978, 32215)
89319	full_unknown	PMC3356951	[(9196, 9209)]	still unclear	['[5455] The significance of the role that sunscreen may play in reducing vitamin D synthesis is still unclear.']	(9101, 9210)
89320	full_unknown	PMC3356951	[(13819, 13834)]	still not known	['Vitamin D crosses the blood–brain barrier and the receptors for vitamin D are found across the brain, but its precise role is still not known.']	(13693, 13835)
89321	full_unknown	PMC3356951	[(15660, 15673)]	still unclear	['[72] The effect of menopausal status on this association is still unclear.']	(15600, 15674)
89322	full_unknown	PMC3356951	[(19151, 19158)]	unknown	['Unfortunately, risk factors for this disease are relatively unknown.']	(19091, 19159)
89636	full_unknown	PMC3357266	[(3273, 3282)]	not known	['While small size at birth may not necessarily reflect the nutritional state, it is not known whether this paradoxical increase in metabolic rate with increased adiposity is due to altered resting metabolic rate, metabolic fuel selection, or change in physical activity level.']	(3190, 3465)
89637	full_unknown	PMC3357266	[(25946, 25951)]	novel	['This finding is novel in the backdrop of epidemiological observations of developing obesity and T2DM in low–birth weight infants with a flat postnatal growth pattern until 2 years of age followed by exponential growth between 2–8 years of age (15).']	(25930, 26178)
89638	full_unknown	PMC3357266	[(30055, 30064)]	not clear	['While exercise may augment energy expenditure and further enhance insulin sensitivity in the IUGR depending on the intensity of training and amount of exercise (23,24), it is not clear whether this intervention would further benefit the PNGR that already exhibits augmented energy expenditure and enhanced insulin sensitivity with increased insulin-stimulated glucose uptake in the soleus.']	(29880, 30269)
89822	full_unknown	PMC3360698	[(315, 322)]	unknown	['However, the mechanisms underlying these observations are unknown.']	(257, 323)
89823	full_unknown	PMC3360698	[(35855, 35870)]	little is known	"[""Although little is known about fetal requirements for creatine, animal studies indicate that the creatine transporter, responsible for cellular creatine uptake, is widely expressed very early in development, whereas fetal creatine biosynthesis doesn't occur until very late in pregnancy, suggesting that the developing fetus is dependent on transport of maternal creatine across the placenta[55].""]"	(35846, 36242)
89824	full_unknown	PMC3360698	[(36249, 36256)]	unclear	['It is unclear why we observed sex-specific patterns of association (e.g., positive in male and negative in female newborns) between DNA methylation and maternal uCrn levels.']	(36243, 36416)
89825	full_unknown	PMC3360698	[(39466, 39473)]	unclear	['It is unclear if these differential associations are influenced by sex hormones of the developing fetus or other unidentified factors.']	(39460, 39594)
90195	full_unknown	PMC3365381	[(15606, 15613)]	unknown	['The mechanism of the imprinting\nIn the time of recognition of hormonal imprinting, its mechanism was unknown.']	(15505, 15614)
90196	full_unknown	PMC3365381	[(15658, 15667)]	not known	['As the materials provoking imprinting were not known as mutagens, the mechanism was very hardly explanable.']	(15615, 15722)
90197	full_unknown	PMC3365381	[(25413, 25416)]	new	['This means that—although the above-mentioned data support the presence and importance of hormonal imprinting and transgenerational imprinting in man—new and thorough investigations are needed for mapping it.']	(25264, 25471)
90198	full_unknown	PMC3365381	[(27653, 27662)]	not known	['Till now, the role of the amount of imprinter, the time of the intervention, or other accompanied factors are not known.']	(27543, 27663)
90655	full_unknown	PMC3366611	[(66478, 66492)]	knowledge gaps	['The common thread that can be pulled from these reviews is that knowledge gaps remain regarding the benefits and potential harm associated with dietary and lifestyle interventions for overweight and obese pregnant women.']	(66414, 66634)
91573	full_unknown	PMC3373750	[(136, 151)]	Little is known	['Herb use among low income women at an urban tertiary care center and their communications with prenatal care providers\n\nPurpose\nLittle is known about the use of herbs in low income underserved mothers and patterns of communication about herb use to prenatal providers.']	(8, 276)
91587	full_unknown	PMC3375006	[(14482, 14491)]	not known	['The level of evidence for efficacy of the AEDs in the treatment of primary generalized seizures is not known.']	(14383, 14492)
91588	full_unknown	PMC3375006	[(15138, 15145)]	lacking	['The efficacy of levetiracetam is best documented against primarily generalized tonic–clonic seizures, and myoclonic seizures [15]; information on its efficacy against tonic and atonic seizures is lacking.']	(14942, 15146)
91589	full_unknown	PMC3375006	[(15312, 15314), (15327, 15336)]	no ... available	['There is no information available on the efficacy of topiramate against absence seizures.']	(15303, 15392)
91590	full_unknown	PMC3375006	[(22262, 22269)]	lacking	['There are some indications from the literature on animal models of seizures and epilepsy to confirm this view [12–14], but convincing evidence from non-clinical or clinical studies is lacking.']	(22078, 22270)
91591	full_unknown	PMC3375006	[(33141, 33155)]	knowledge gaps	['Information from population-based studies and from data collected by various pregnancy registries worldwide will have to fill the knowledge gaps.']	(33011, 33156)
91592	full_unknown	PMC3375006	[(36387, 36395)]	no clear	['The situation is even more complicated for compounds with non-linear kinetics (such as phenytoin), or when there is no clear correlation between plasma concentration and therapeutic effect.']	(36271, 36460)
91916	full_unknown	PMC3376765	[(2706, 2721)]	Little is known	['Little is known regarding the influence of zinc on the efficacy of iron supplementation on a weekly basis, particularly in WRA.']	(2706, 2833)
92136	full_unknown	PMC3378453	[(1052, 1057)]	novel	['In the current review, we utilize a novel macroepigenetic approach to compare variations in diet and toxic substance exposure between these two geographical populations to determine the likely factors responsible for the autism epidemic in the United States.']	(1016, 1274)
92137	full_unknown	PMC3378453	[(2235, 2250)]	remains unknown	['The number of children affected by this debilitating disorder remains unknown.']	(2173, 2251)
92138	full_unknown	PMC3378453	[(2471, 2478)]	unknown	['The cause(s) of autism also remain(s) unknown.']	(2433, 2479)
92139	full_unknown	PMC3378453	[(17065, 17067)]	no ...	['Although there are no human data yet to support this assertion, PON1 activity in rats decreased when fed a HFCS diet to mimic the human metabolic syndrome [39].']	(17046, 17206)
92140	full_unknown	PMC3378453	[(35385, 35388)]	new	['RDufault acquired, analyzed and interpreted the new data sets.']	(35337, 35399)
92743	full_unknown	PMC3385436	[(5860, 5877)]	not be determined	['Lipid content could not be determined for study subjects because of insufficient sample volume (1.5–4 mL) and was therefore measured for 12 randomly selected cord bloods from discarded, anonymous samples collected at the study recruitment site; values were reproducible (1.7 g/L ± 0.3).']	(5840, 6126)
93051	full_unknown	PMC3385441	[(25883, 25898)]	remains unclear	['Although the cause for this decrease remains unclear, the authors speculated that the findings suggested a more discerning series of choices in type of fish eaten rather than an overall reduction in fish consumption (Mahaffey et al.']	(25846, 26078)
93052	full_unknown	PMC3385441	[(36173, 36176)]	new	['Economic wisdom holds that improved information enhances welfare because consumers refine and adapt their consumption in response to new information.']	(36040, 36189)
93053	full_unknown	PMC3385441	[(36205, 36214)]	not clear	['However, it is not clear whether welfare actually increased after the FDA’s seafood consumption advisories (Blanchemanche et al.']	(36190, 36318)
93618	full_unknown	PMC3387174	[(21119, 21127)]	no known	['In animal tissues, TMP is described as a product of the enzymatic hydrolysis of TDP with as yet no known specific metabolic role[19].']	(21023, 21156)
93774	full_unknown	PMC3387724	[(17505, 17508), (17517, 17528)]	not ... established	['The components of the maternal diabetic and/or obesogenic environment that mediate the detrimental effects on hypothalamic appetite control and consequently offspring health are not clearly established.']	(17327, 17529)
93775	full_unknown	PMC3387724	[(23300, 23307)]	unclear	['Whether this leptin effect acts centrally or peripherally is unclear – one possibility is that the window of developmental plasticity is still open and the high leptin levels reverse the cuing effects of prenatal undernutrition (Gluckman et al.,2007).']	(23239, 23490)
93776	full_unknown	PMC3387724	[(26776, 26785)]	not known	['Whether the reversal of hypomethylation in this setting improves metabolic outcome in offspring is not known.']	(26677, 26786)
93777	full_unknown	PMC3387724	[(33295, 33304)]	not known	['These studies highlight the role of the somatotropic axis in metabolic disturbances although the longer term efficacy of such treatment regimes is not known.']	(33148, 33305)
93778	full_unknown	PMC3387724	[(38955, 38970)]	little is known	['Despite growing evidence for the developmental programming of sedentary behavior, little is known about the effect of exercise as a maternal intervention.']	(38873, 39027)
93779	full_unknown	PMC3387724	[(42893, 42908)]	Little is known	['Little is known about whether such processes operate in humans (Godfrey et al.,2011).']	(42893, 42978)
93780	full_unknown	PMC3387724	[(44351, 44366)]	little is known	['However, little is known about the interaction between the pre-and postnatal nutritional environment on either amplification or resolution of the programming phenotype depending on the degree of nutritional match/mismatch.']	(44342, 44564)
93781	full_unknown	PMC3387724	[(45532, 45537)]	novel	['Developmental programming research offers a novel approach to investigate the mechanistic basis of obesity and related metabolic disorders which in human populations predominantly arises from environmental factors and lifestyle choices.']	(45488, 45724)
94379	full_unknown	PMC3395583	[(16816, 16839), (16846, 16853)]	not investigated and no ... studies	['Furthermore, the seasonal variation of 25-OH-D levels was not investigated and no other studies have tried to answer the same question in ID other than MS. We found that the risk of ID was inversely associated with predicted second trimester UVB exposure and third trimester vitamin D status.']	(16758, 17050)
94380	full_unknown	PMC3395583	[(19919, 19937)]	particularly clear	['This is particularly clear in patients with MS, RA, UC and SLE and suggests that at least some proportion of ID risk is preventable.']	(19911, 20043)
94625	full_unknown	PMC3400371	[(21399, 21402)]	new	['To this end, we recommend a cue to be taken from new approaches to iron fortification technology development whereby iron-mediated undesirable taste and appearance are prevented while its stability and bioavailability are preserved [60].']	(21350, 21587)
94940	full_unknown	PMC3401547	[(11422, 11447)]	remains to be established	['Therefore, it remains to be established whether the impairment of the amino acid transport system is the cause or the consequence of IUGR: we have shown that placental MVM system A activity not only is lower in IUGR compared with normal pregnancies but is also related to the severity of IUGR [41].']	(11408, 11706)
95096	full_unknown	PMC3403156	[(6642, 6649)]	unclear	['While preeclampsia is associated with oxidative stress [28], it is unclear whether oxidative stress contributes to pregnancy complications that occur at high-altitude.']	(6575, 6742)
95097	full_unknown	PMC3403156	[(17315, 17331)]	not investigated	['The role of oxidative stress was not investigated.']	(17282, 17332)
95310	full_unknown	PMC3404653	[(5216, 5231)]	little is known	['Yet little is known about how in utero exposures to As affects DNA methylation, or how As exposure affects methylation in healthy individuals.']	(5212, 5354)
95311	full_unknown	PMC3404653	[(14729, 14736)]	unknown	['It is unknown whether all CpG sites within promoter regions are equally susceptible to environmental exposures such as As.']	(14723, 14845)
95312	full_unknown	PMC3404653	[(30684, 30693)]	not known	['Although it is not known whether the small differences in leukocyte methylation in LINE-1 or p16 observed in this study are associated with any adverse health effects, transcriptional silencing through hypermethylation of tumor-suppressor gene promoters and chromosomal instability from aberrant methylation of repeated elements are consistent with the epigenetic events observed in carcinogenesis (Feinberg and Tycko 2004;Ogino et al.']	(30669, 31104)
95478	full_unknown	PMC3404662	[(1306, 1321)]	little is known	['Discussion: On the basis of experimental and observational research, certain pesticides may be capable of inducing core features of autism, but little is known about the timing or dose, or which of various mechanisms is sufficient to induce this condition.']	(1162, 1418)
95479	full_unknown	PMC3404662	[(1951, 1958)]	unknown	['Causes for the recent rise in autism diagnoses throughout the United States remain largely unknown.']	(1860, 1959)
95480	full_unknown	PMC3404662	[(39160, 39174)]	remain unknown	['First, animal studies suggest critical windows of exposure, yet in humans the window or windows of biologic susceptibility remain unknown, and would be expected to vary by mechanism.']	(39037, 39219)
95983	full_unknown	PMC3406997	[(46290, 46293), (46305, 46312)]	not ... studied	['Unfortunately, the comparison of the bone properties determined in this study on pigs from the AH group is not possible with other experimental data, since effects of combined treatment with AKG and HMB on bone tissue metabolism and skeletal system were not previously studied, either in animals or in humans.']	(46036, 46345)
96262	full_unknown	PMC3407139	[(300, 309)]	uncertain	['Intergenerational Predictors of Birth Weight in the Philippines: Correlations with Mother’s and Father’s Birth Weight and Test of Maternal Constraint\n\nAbstract\n\nBackground\nBirth weight (BW) predicts many health outcomes, but the relative contributions of genes and environmental factors to BW remain uncertain.']	(0, 310)
96263	full_unknown	PMC3407139	[(30109, 30118)]	not clear	['Similarly, wealth is transmitted across generation, which could lead to similarities across generations in environmental factors like nutrition and access to health care[39], although it is not clear if this would contribute to larger mother-offspring correlations than father-offspring correlations.']	(29919, 30219)
96718	full_unknown	PMC3407995	[(17421, 17430)]	uncertain	['Women at risk of low folate status include [59,60,61,62]:\nThose not taking the recommended quantity of folic acid supplement;\nThose on restricted diets (chronic dieters);\nThose with lower socio-economic status;\nThose with limited or uncertain availability of nutritionally adequate and safe food.']	(17188, 17484)
96719	full_unknown	PMC3407995	[(73123, 73134)]	There is no	['There is no clinical evidence to support a safety concerns for DHA supplementation during lactation.']	(73123, 73223)
97458	full_unknown	PMC3409554	[(8107, 8110), (8115, 8126)]	not ... established	['Some countries (e.g., Germany) have not yet established national guidelines.']	(8071, 8147)
97459	full_unknown	PMC3409554	[(25395, 25397), (25421, 25428)]	no ... studies	['There are no prospective controlled studies concerning iron supplements postpartum.']	(25385, 25468)
97748	full_unknown	PMC3410119	[(2550, 2555)]	novel	['The dietary habits of the Saudi people have been influenced by an influx of foreign workers, availability of wide range of imported goods, and a rise in purchasing power.4The prevalent traditional eating habits coupled with the novel western lifestyle is leading towards the rising incidence of obesity.5\nRapid economic development and modernization have stimulated some interest in the dietary patterns of vulnerable groups.']	(2322, 2747)
97879	full_unknown	PMC3411795	[(1156, 1161)]	novel	['However, when they were exposed to a novel environment the levels of freezing and immediate positioning in deeper zones were significantly reduced in these adult fish.']	(1119, 1286)
97880	full_unknown	PMC3411795	[(1401, 1416)]	remains unknown	['The neurochemistry underlying these behaviours is complex, and the exact mechanisms for these abnormal behaviours remains unknown.']	(1287, 1417)
97881	full_unknown	PMC3411795	[(3179, 3194)]	little is known	['However, while there is ample evidence linking abnormal DA signaling and schizophrenia, little is known about how early adverse events in development could alter DA physiology.']	(3091, 3267)
97882	full_unknown	PMC3411795	[(3855, 3860)]	novel	['Another extensively studied behaviour in adult zebrafish is the novel diving test.']	(3791, 3873)
97883	full_unknown	PMC3411795	[(4059, 4064)]	novel	['All three tasks examine the ethologically normal conflict between preferences for a protected area (e.g., black substrata at the bottom of open waters) and innate motivation to explore novel environments in fish[16],[18],[19],[20],[21],[22],[23],[24],[25],[26].']	(3874, 4135)
97884	full_unknown	PMC3411795	[(11034, 11039)]	novel	['Fish were filmed during free swimming and quantitative analyses were performed for exploration, thigmotaxis (tendency to remain close the walls of the tank), scototaxis (preference for dark environments), bottom-dwelling, freezing bouts (movement <0.2 cm/s) and intra-session habituation.10.1371/journal.pone.0042482.g001\n\nCaption (FIG): FIGURE 1\nThe open field, place preference and the novel diving tank.']	(10646, 11052)
97885	full_unknown	PMC3411795	[(11124, 11129)]	novel	['Illustration of the open-field tank (A), place preference (B), and the novel diving test tank (C) with specific dimensions.']	(11053, 11176)
97886	full_unknown	PMC3411795	[(11449, 11454)]	novel	['All fish tested were placed individually in the centre (open-field tank and place preference tank) or zone 1 of (diving tank) of the novel environment and locomotion and position recorded.']	(11316, 11504)
97887	full_unknown	PMC3411795	[(18385, 18390)]	novel	['Zebrafish when placed into a novel tank-environment display normal habituation by first freezing followed by a gradual increase in exploration[23].']	(18356, 18503)
97888	full_unknown	PMC3411795	[(18934, 18939)]	novel	"[""The novel diving test evaluates a fish's vertical exploratory activity based on its instinct to dive to the bottom in a novel environment and over time gradually explore upper areas of the tank.""]"	(18930, 19124)
97889	full_unknown	PMC3411795	[(19050, 19055)]	novel	"[""The novel diving test evaluates a fish's vertical exploratory activity based on its instinct to dive to the bottom in a novel environment and over time gradually explore upper areas of the tank.""]"	(18930, 19124)
97890	full_unknown	PMC3411795	[(19663, 19668)]	novel	['However, no zone preference was displayed by either of the MO-treated fish during either the 1stor the 10thminute of testing (Figure 7).10.1371/journal.pone.0042482.g007\n\nCaption (FIG): FIGURE 7\nAdult morphants have impaired diving behaviour in a novel environment.']	(19416, 19681)
97891	full_unknown	PMC3411795	[(19784, 19789)]	novel	['Early disruptions of th1 expression have long-lasting effects on the vertical diving behaviour in the novel diving tank task.']	(19682, 19807)
97892	full_unknown	PMC3411795	[(20860, 20865)]	novel	['However, MO-treated fish showed abnormal behavioural responses to novel environments, with reductions both in freezing and bottom-dwelling.']	(20794, 20933)
97893	full_unknown	PMC3411795	[(21566, 21580)]	remain unknown	['The developmental mechanisms responsible for these abnormal adult behaviours remain unknown.']	(21489, 21581)
97894	full_unknown	PMC3411795	[(24361, 24366)]	novel	['The assessment of adult zebrafish behaviour is now an established practice[54],[55],[56],[57], The natural tendencies to freeze or seek protection at the bottom of the testing apparatus when exposed to a novel environment have been well documented in adult zebrafish[18],[19],[21],[25],[26],[58].']	(24157, 24453)
97895	full_unknown	PMC3411795	[(24972, 24977)]	novel	['In contrast, sedatives such as pentobarbital and agents that increase DA such as cocaine increase freezing and enhance time spent at the bottom zone of a novel diving tank[15],[16],[40].']	(24818, 25004)
97896	full_unknown	PMC3411795	[(26076, 26083)]	unknown	['Although the exact function of this gene is unknown, these authors show that the transient silencing of this gene during larval development selectively affects dopaminergic systems and larval behaviour[61].']	(26032, 26238)
97897	full_unknown	PMC3411795	[(27706, 27711)]	novel	"[""We show that transiently decreasing DA synthesis during the early stages of development changes the adults' responses to novel situations.""]"	(27585, 27723)
98075	full_unknown	PMC3414394	[(15976, 15983)]	unknown	['However, potential mechanisms that are amenable to prevention are still unknown.']	(15904, 15984)
98076	full_unknown	PMC3414394	[(19682, 19689)]	unclear	['examined IGF2 imprinting and expression in placenta and found significant loss of imprinting in growth restricted placenta compared with controls that correlated with decreased IGF2 mRNA levels; however, this decrease was not significant, and expression levels did not correlate with birth weight.47Although the source of heterogeneity in these very small studies is unclear, inconsistent findings may reflect the weakness of the use of birth weight as a proxy for a wide range of in utero exposures.']	(19315, 19815)
98461	full_unknown	PMC3415211	[(261, 278)]	poorly understood	['Prenatal Ablation of Nicotinic Receptor alpha7 Cell Lineages Produces Lumbosacral Spina Bifida the Severity of Which is Modified by Choline and Nicotine Exposure\n\nAbstract\nLumbosacral spina bifida is a common debilitating birth defect whose multiple causes are poorly understood.']	(0, 279)
98462	full_unknown	PMC3415211	[(1668, 1673)]	novel	['These studies identify the Chrna7 cell lineage as participating in posterior neuropore closure and present a novel model of lower SB that can be substantially modified by the prenatal environment.']	(1559, 1755)
98692	full_unknown	PMC3415261	[(18080, 18087)]	no data	['There is no data about NK cells in gut of human newborns; however, these cells are important in the innate responses in human adult gut [56].']	(18071, 18212)
98693	full_unknown	PMC3415261	[(21281, 21292)]	do not bear	['There is a relatively high percentage of NK CD8+ cells during the first two weeks of rat life, differing from adult age, when there is only a low proportion of NK LPLs and they do not bear CD8 [31].']	(21104, 21302)
98694	full_unknown	PMC3415261	[(21312, 21327)]	little is known	['Although little is known about the presence and phenotype of intestinal LP NK cells, this particular subset may act in the nonspecific immune response needed in the first days of life when subsets involved in specific immunity are not yet developed.']	(21303, 21552)
98695	full_unknown	PMC3415261	[(22464, 22474)]	not appear	['Plasma cells in LP do not appear until about 12 days after birth.']	(22442, 22507)
99289	full_unknown	PMC3417531	[(20418, 20431)]	knowledge gap	['This knowledge gap about sexual health for Inuit youth was referred to elsewhere as well (31).']	(20413, 20507)
99750	full_unknown	PMC3423345	[(458, 465)]	lacking	['Although choline is an essential dietary nutrient for humans, evidence that low maternal choline in pregnancy impacts neurodevelopment in human infants is lacking.']	(303, 466)
99751	full_unknown	PMC3423345	[(4905, 4925)]	not been established	['A dietary need for betaine in humans has not been established.10.1371/journal.pone.0043448.g002\n\nCaption (FIG): FIGURE 2\nSchematic to show the role of choline in one-carbon metabolism intersecting with the methionine-homocysteine cycle.']	(4864, 5100)
99752	full_unknown	PMC3423345	[(6840, 6847)]	lacking	['Although altered brain development due to deprivation of maternal dietary choline during gestation is well-established in animals[11], evidence for a similar effect in human pregnancy is lacking.']	(6653, 6848)
