PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2999828	PMC2999828.nxml.gz-795	[39488]	[39840]	If these measures are unsuccessful, then prescription of antiacid drugs should be considered, for example, in the form of a step-up program beginning with antacids, and in case of failure with histamine-2 receptor antagonists, whereas proton pump inhibitors should only be used in women with intractable symptoms or complicated reflux disease [111,112]	should be	[39560]	[39569]	PMC2999828.nxml.gz-798
PMC2999828	PMC2999828.nxml.gz-795	[39488]	[39840]	If these measures are unsuccessful, then prescription of antiacid drugs should be considered, for example, in the form of a step-up program beginning with antacids, and in case of failure with histamine-2 receptor antagonists, whereas proton pump inhibitors should only be used in women with intractable symptoms or complicated reflux disease [111,112]	considered	[39570]	[39580]	PMC2999828.nxml.gz-799
PMC2999828	PMC2999828.nxml.gz-795	[39488]	[39840]	If these measures are unsuccessful, then prescription of antiacid drugs should be considered, for example, in the form of a step-up program beginning with antacids, and in case of failure with histamine-2 receptor antagonists, whereas proton pump inhibitors should only be used in women with intractable symptoms or complicated reflux disease [111,112]	should	[39746]	[39752]	PMC2999828.nxml.gz-802
PMC2999828	PMC2999828.nxml.gz-813	[40145]	[40312]	Regarding maternal lactation diets, a Cochrane database meta-analysis [99] found some evidence of reduced atopic dermatitis, but suggested that more studies are needed	more studies	[40289]	[40301]	PMC2999828.nxml.gz-817
PMC2999828	PMC2999828.nxml.gz-813	[40145]	[40312]	Regarding maternal lactation diets, a Cochrane database meta-analysis [99] found some evidence of reduced atopic dermatitis, but suggested that more studies are needed	studies are needed	[40294]	[40312]	PMC2999828.nxml.gz-14583
PMC2999828	PMC2999828.nxml.gz-826	[40520]	[40745]	During lactation, a special diet for the mother (or, if not breast-feeding, hypoallergenic formula nutrition for the infant) should be considered only in individuals with an established atopy risk or existing allergy [82,115]	should be	[40645]	[40654]	PMC2999828.nxml.gz-827
PMC2999828	PMC2999828.nxml.gz-826	[40520]	[40745]	During lactation, a special diet for the mother (or, if not breast-feeding, hypoallergenic formula nutrition for the infant) should be considered only in individuals with an established atopy risk or existing allergy [82,115]	considered	[40655]	[40665]	PMC2999828.nxml.gz-828
PMC2999828	PMC2999828.nxml.gz-839	[41071]	[41307]	Furthermore, there are data supporting that breast-feeding should not be continued beyond 9 months of age because doing so seems to increase the child's risk for atopic diseases, such as atopic dermatitis and food hypersensitivity [116]	should not be	[41130]	[41143]	PMC2999828.nxml.gz-841
PMC2999828	PMC2999828.nxml.gz-85	[5283]	[5449]	Of the available medications for allergic rhinitis (AR), chlorpheniramine is recommended as the first-generation antihistamine of choice for use during pregnancy [11]	recommended	[5360]	[5371]	PMC2999828.nxml.gz-86
PMC2999828	PMC2999828.nxml.gz-851	[41560]	[41713]	As a further preventive measure, the early introduction of solid food (ie, baby food from jars and table food) into the infant's diet has to be revisited	revisited	[41704]	[41713]	PMC2999828.nxml.gz-854
PMC2999828	PMC2999828.nxml.gz-855	[41715]	[41938]	It has been suggested that foods containing allergy-provoking proteins such as milk, egg, peanuts, tree nuts, fish, and seafood should not be introduced into the diet of the child before the age of 6 months to 3 years [117]	should not be	[41843]	[41856]	PMC2999828.nxml.gz-857
PMC2999828	PMC2999828.nxml.gz-867	[42494]	[42612]	Smoking and exposure to environmental tobacco smoke should be avoided, especially during pregnancy and early childhood	should be	[42546]	[42555]	PMC2999828.nxml.gz-868
PMC2999828	PMC2999828.nxml.gz-869	[42613]	[42695]	Alcohol consumption should be avoided by the mother during pregnancy and lactation	should be	[42633]	[42642]	PMC2999828.nxml.gz-870
PMC2999828	PMC2999828.nxml.gz-871	[42696]	[42863]	Damp housing conditions should be avoided and indoor air pollutants reduced, especially for high-risk children (history of atopy or allergy in a first-degree relative)	should be	[42720]	[42729]	PMC2999828.nxml.gz-872
PMC2999828	PMC2999828.nxml.gz-873	[42864]	[43035]	Breast-feeding should be performed exclusively until 6 months with no special diet for the lactating mother (except when the mother is already diagnosed with food allergy)	should be	[42879]	[42888]	PMC2999828.nxml.gz-874
PMC2999828	PMC2999828.nxml.gz-875	[43036]	[43140]	Nonprescription drugs should be avoided during pregnancy and lactation unless recommended by a physician	should be	[43058]	[43067]	PMC2999828.nxml.gz-876
PMC2999828	PMC2999828.nxml.gz-879	[43162]	[43267]	Smoking and passive exposure to cigarette smoke as well as alcohol consumption should be strictly avoided	should be	[43241]	[43250]	PMC2999828.nxml.gz-880
PMC2999828	PMC2999828.nxml.gz-881	[43275]	[43415]	There should be no special diet for the mother during pregnancy and lactation, unless the mother or child has a diagnosed food sensitization	should be	[43281]	[43290]	PMC2999828.nxml.gz-882
PMC2999828	PMC2999828.nxml.gz-883	[43417]	[43655]	In infants with risk of allergy, introduction of solid foods in general should be postponed until 6 months of age, milk products until 12 months, hen's egg until 24 months, and peanut, tree nuts, fish, and seafood until at least 36 months	should be	[43489]	[43498]	PMC2999828.nxml.gz-884
PMC2999828	PMC2999828.nxml.gz-885	[43674]	[43813]	Avoidance of allergens (pets, house dust, contact allergens, drugs) is not recommended except when sensitization has already been diagnosed	recommended	[43749]	[43760]	PMC2999828.nxml.gz-886
PMC2999828	PMC2999828.nxml.gz-887	[43833]	[43915]	Pregnancy-associated reflux should be treated by nonpharmacological measures first	should be	[43861]	[43870]	PMC2999828.nxml.gz-888
PMC2999828	PMC2999828.nxml.gz-890	[43924]	[44149]	For newborns at suspected risk for atopy, that is, with a history of atopy/allergy in a first-degree relative (parents, siblings), exposure to irritating air pollutants and airborne allergens such as molds should be minimized	should be	[44130]	[44139]	PMC2999828.nxml.gz-891
PMC2999828	PMC2999828.nxml.gz-892	[44167]	[44245]	Infants should be breast-fed for at least 4 months but no longer than 9 months	should be	[44175]	[44184]	PMC2999828.nxml.gz-893
PMC2999828	PMC2999828.nxml.gz-894	[44247]	[44374]	Special hypoallergenic formula (extensively hydrolyzed, not soy-based) should be used only if the child is diagnosed with atopy	should be	[44318]	[44327]	PMC2999828.nxml.gz-895
PMC2999828	PMC2999828.nxml.gz-897	[44383]	[44629]	All nonprescription drugs (eg, antiacids) should be avoided during pregnancy and lactation unless recommended by a physician; patients should avoid intake of any medication including over-the-counter substances without consulting their physicians	should be	[44425]	[44434]	PMC2999828.nxml.gz-898
PMC2999828	PMC2999828.nxml.gz-897	[44383]	[44629]	All nonprescription drugs (eg, antiacids) should be avoided during pregnancy and lactation unless recommended by a physician; patients should avoid intake of any medication including over-the-counter substances without consulting their physicians	should	[44518]	[44524]	PMC2999828.nxml.gz-901
PMC2999828	PMC2999828.nxml.gz-97	[6125]	[6387]	Drugs that generally should be avoided during pregnancy α-Adrenergic compounds (other than pseudoephedrine) Epinephrine (other than for anaphylaxis) Iodides Sulfonamides (in late pregnancy) Tetracyclines Quinolones
Adapted from the NAEPP expert group report [21]	should be	[6146]	[6155]	PMC2999828.nxml.gz-99
PMC3205727	PMC3205727.nxml.gz-100	[3149]	[3263]	This information is critical for the design of future intervention trials targeting obesity prevention in children	future intervention	[3196]	[3215]	PMC3205727.nxml.gz-102
PMC3205727	PMC3205727.nxml.gz-1158	[21764]	[22151]	Although a recent pilot randomized trial [39] found no significant impact of a low glycemic index diet on the offspring weight of overweight/obese mothers, future, larger randomized trials and research with more frequent assessments of diet in pregnancy are needed to untangle the relationship between weight status, time in pregnancy of nutrient exposures, and offspring weight outcomes	future ... research	[21920, 21957]	[21926, 21965]	PMC3205727.nxml.gz-1160
PMC3205727	PMC3205727.nxml.gz-1158	[21764]	[22151]	Although a recent pilot randomized trial [39] found no significant impact of a low glycemic index diet on the offspring weight of overweight/obese mothers, future, larger randomized trials and research with more frequent assessments of diet in pregnancy are needed to untangle the relationship between weight status, time in pregnancy of nutrient exposures, and offspring weight outcomes	are needed	[22018]	[22028]	PMC3205727.nxml.gz-368
PMC3205727	PMC3205727.nxml.gz-1174	[22922]	[23173]	Overall, findings from the current study support a stronger role for maternal intake than expenditure in predicting offspring weight outcomes, but additional studies with objective measures of physical activity (e.g., accelerometry) are clearly needed	additional studies ... are ... needed	[23069, 23155, 23167]	[23087, 23158, 23173]	PMC3205727.nxml.gz-1168
PMC3205727	PMC3205727.nxml.gz-442	[24506]	[24694]	Future research is needed to determine whether differences in postnatal feeding behaviors might explain differential growth rates in offspring of normal weight and overweight/obese mothers	Future research is needed	[24506]	[24531]	PMC3205727.nxml.gz-444
PMC3205727	PMC3205727.nxml.gz-477	[25421]	[25619]	Future research with more frequent assessments of offspring weight and, potentially, analysis of growth velocities [51] might better inform how and when nutrient exposures in pregnancy impact growth	Future research	[25421]	[25436]	PMC3205727.nxml.gz-476
PMC3205727	PMC3205727.nxml.gz-522	[26634]	[26921]	This study's focus was on predictors of large for gestational age at birth and 6 months, but future research is needed to examine predictors of small for gestational age, which may also predispose offspring to increased fat mass and incidence of metabolic syndrome as children and adults	future research is needed	[26727]	[26752]	PMC3205727.nxml.gz-530
PMC3205727	PMC3205727.nxml.gz-550	[27429]	[27590]	More research with larger sample sizes and frequent assessments of diet is needed to inform the impact of timing of nutrient exposures on offspring weight status	More research ... is needed	[27429, 27501]	[27442, 27510]	PMC3205727.nxml.gz-671
PMC3205727	PMC3205727.nxml.gz-553	[27592]	[27758]	Also, future adequately powered randomized clinical trials are needed to determine whether modifying maternal prenatal behaviors and GWG can prevent offspring obesity	future ... trials are needed	[27598, 27644]	[27604, 27661]	PMC3205727.nxml.gz-674
PMC3205727	PMC3205727.nxml.gz-563	[27760]	[27944]	Identifying modifiable, prenatal causes of childhood obesity will inform future interventions targeting pregnancy as a “teachable moment” for primary and secondary obesity prevention.
	future interventions	[27833]	[27853]	PMC3205727.nxml.gz-568
PMC3272870	PMC3272870.nxml.gz-108	[4350]	[4718]	The main problems are: i) to reach an adequate balance of maternal thyroid hormones that is absolutely required by the foetal central nervous system for normal maturation7, ii) to maintain maternal levels of l-thyroxin to avoid possible recurrence or spread of disease, and iii) to perform safe follow-up controls for the mother and to plan further therapy when needed	to plan	[4683]	[4690]	PMC3272870.nxml.gz-113
PMC3272870	PMC3272870.nxml.gz-108	[4350]	[4718]	The main problems are: i) to reach an adequate balance of maternal thyroid hormones that is absolutely required by the foetal central nervous system for normal maturation7, ii) to maintain maternal levels of l-thyroxin to avoid possible recurrence or spread of disease, and iii) to perform safe follow-up controls for the mother and to plan further therapy when needed	needed	[4712]	[4718]	PMC3272870.nxml.gz-114
PMC3272870	PMC3272870.nxml.gz-198	[10248]	[10470]	Vitamin D is likely safe during pregnancy and breast feeding when taken by mouth in recommended amounts, that is 10 mcg (400 USP units) of vitamin D daily in normal pregnancy. but sometimes thyroidectomised women need more	recommended	[10332]	[10343]	PMC3272870.nxml.gz-201
PMC3272870	PMC3272870.nxml.gz-205	[10472]	[10694]	Dosage in excess of 50 mcg (2000 units) per day are not recommended, thus the treatment of postsurgical hypoparatithyroid patient calcium supplementation may be required at dosage as high as 4 g/day together with D vitamin	recommended	[10528]	[10539]	PMC3272870.nxml.gz-206
PMC3272870	PMC3272870.nxml.gz-222	[11069]	[11241]	Thus doses of D vitamin and calcium supplementation, which may differ from those recommended in normal pregnancy, need to be carefully tailored in thyroidectomised patients	recommended	[11150]	[11161]	PMC3272870.nxml.gz-225
PMC3272870	PMC3272870.nxml.gz-292	[13754]	[14009]	As nodal spread is relatively common, initial surgical exploration should include careful examination of the central compartment nodes (paratracheal and tracheoesophageal) as well as dissection of clinically suspicious nodes for frozen section examination	should	[13821]	[13827]	PMC3272870.nxml.gz-293
PMC3272870	PMC3272870.nxml.gz-294	[14011]	[14141]	Nodes in the jugular chains should also be carefully examined with US before surgery and, when suspicious, FNAB should be obtained	should	[14039]	[14045]	PMC3272870.nxml.gz-295
PMC3272870	PMC3272870.nxml.gz-294	[14011]	[14141]	Nodes in the jugular chains should also be carefully examined with US before surgery and, when suspicious, FNAB should be obtained	should be	[14123]	[14132]	PMC3272870.nxml.gz-297
PMC3272870	PMC3272870.nxml.gz-302	[14269]	[14609]	Thyroid hormones – Endocrine therapy: post-operative oral administration of supraphysiologic oral doses of levothyroxine are used assuming that the suppression of endogenous production of TSH deprives TSH-dependent DTC cells of an important growth-promoting influence and the goal for basal serum TSH should be in the 0.1 to 0.4 mIU/L range	should be	[14570]	[14579]	PMC3272870.nxml.gz-308
PMC3272870	PMC3272870.nxml.gz-30895	[9009]	[9105]	Moreover, the usual recommendations to avoid sun exposure reduces dermal synthesis of vitamin D3	recommendations	[9029]	[9044]	PMC3272870.nxml.gz-177
PMC3272870	PMC3272870.nxml.gz-30905	[32870]	[32943]	When treating thyroid cancer in pregnancy, 3 factors should be considered	should be	[32923]	[32932]	PMC3272870.nxml.gz-804
PMC3272870	PMC3272870.nxml.gz-357	[16848]	[16996]	Secondly, the possible presence of associated conditions, such as pheochromocytoma, should be recognized before submitting patients to thyroidectomy	should be	[16932]	[16941]	PMC3272870.nxml.gz-360
PMC3272870	PMC3272870.nxml.gz-570	[24103]	[24270]	Detecting a thyroid cancer during pregnancy should not be a reason for termination of pregnancy, and in the large majority of cases it does not require urgent surgery4	should not be	[24147]	[24160]	PMC3272870.nxml.gz-571
PMC3272870	PMC3272870.nxml.gz-634	[26533]	[26799]	Whether women treated for thyroid cancer should become pregnant was once a matter of concern, but current evidence suggests that DTC should not discourage intended pregnancy, with the usual recommendation to postpone it to at least 6 months after radioiodine therapy	should	[26666]	[26672]	PMC3272870.nxml.gz-640
PMC3272870	PMC3272870.nxml.gz-634	[26533]	[26799]	Whether women treated for thyroid cancer should become pregnant was once a matter of concern, but current evidence suggests that DTC should not discourage intended pregnancy, with the usual recommendation to postpone it to at least 6 months after radioiodine therapy	recommendation	[26723]	[26737]	PMC3272870.nxml.gz-641
PMC3272870	PMC3272870.nxml.gz-653	[27076]	[27368]	Usually, patients are recommended to postpone pregnancy to 6-12 months after radioiodine (I-131) treatment to avoid a potentially higher risk of miscarriage in the first few months after radioiodine therapy and to allow time enough to exclude residual disease requiring further treatment41438	recommended	[27098]	[27109]	PMC3272870.nxml.gz-654
PMC3272870	PMC3272870.nxml.gz-689	[28565]	[28943]	At present, consensus has been reached on the fact that radioiodine treatment of DTC does not affect pregnancy outcome and does not appear to be associated with any genetic risk, with the usual recommendation to delay pregnancy for 6-12 months after radioiodine exposure, even if there is no evidence that pregnancy before this period could lead to a less favourable outcome2238	recommendation	[28759]	[28773]	PMC3272870.nxml.gz-695
PMC3272870	PMC3272870.nxml.gz-706	[29053]	[29156]	Management of these patients and providing evidencebased advice are obviously extremely difficult tasks	advice	[29110]	[29116]	PMC3272870.nxml.gz-708
PMC3272870	PMC3272870.nxml.gz-728	[29823]	[29956]	Whenever possible, surgery should be carried out during the second trimester or after delivery, as for newly diagnosed thyroid cancer	should be	[29850]	[29859]	PMC3272870.nxml.gz-731
PMC3272870	PMC3272870.nxml.gz-756	[30883]	[31057]	Usually the dosage needs to be increased as early as during the fifth week of gestation, and fT4 TSH monitoring is recommended every 6 weeks for adequate adjustment of dosage	recommended	[30998]	[31009]	PMC3272870.nxml.gz-758
PMC3272870	PMC3272870.nxml.gz-768	[31422]	[31681]	Pregnancy status requires much more accuracy in assessing levothyroxine dosage to protect the foetus from maternal hypothyroidism because, as mentioned above, the mother is the only source of thyroid hormones for the embryo in the first trimester of pregnancy	much more	[31448]	[31457]	PMC3272870.nxml.gz-770
PMC3272870	PMC3272870.nxml.gz-785	[32114]	[32215]	Therefore, during pregnancy, thyroxin and ferrous sulphate doses should be spaced by at least 4 hours	should be	[32179]	[32188]	PMC3272870.nxml.gz-786
PMC3272870	PMC3272870.nxml.gz-81	[3500]	[3665]	The diagnosis of a tumour during pregnancy obviously causes anxiety about the optimal timing of recommended treatments and about both maternal and neonatal morbidity	recommended	[3596]	[3607]	PMC3272870.nxml.gz-86
PMC3279448	PMC3279448.nxml.gz-294	[32177]	[32397]	Furthermore, mean LINE-1 methylation levels were significantly different by maternal alcohol use during pregnancy; however, limited numbers may affect our precision, so this result should be confirmed in further analyses	should be confirmed in further analyses	[32358]	[32397]	PMC3279448.nxml.gz-5629
PMC3279448	PMC3279448.nxml.gz-306	[32595]	[32871]	However, it will be increasingly important to examine, in larger studies, how additional specific exposures, such as lead as has been done by previous researchers (Pilsner et al. 2009), during intrauterine development affect these epigenetic markers in a more quantitative way	larger studies	[32653]	[32667]	PMC3279448.nxml.gz-311
PMC3279448	PMC3279448.nxml.gz-387	[36631]	[36937]	Confirmation and expansion of these findings in additional populations, with additional environmental data and more comprehensive methylation profiles as well as studies of the mechanism of these alterations, will provide additional valuable insights into the epigenetic mechanisms controlling fetal growth	in additional populations	[36676]	[36701]	PMC3279448.nxml.gz-5631
PMC3279448	PMC3279448.nxml.gz-387	[36631]	[36937]	Confirmation and expansion of these findings in additional populations, with additional environmental data and more comprehensive methylation profiles as well as studies of the mechanism of these alterations, will provide additional valuable insights into the epigenetic mechanisms controlling fetal growth	additional ... data	[36708, 36733]	[36718, 36737]	PMC3279448.nxml.gz-390
PMC3279448	PMC3279448.nxml.gz-387	[36631]	[36937]	Confirmation and expansion of these findings in additional populations, with additional environmental data and more comprehensive methylation profiles as well as studies of the mechanism of these alterations, will provide additional valuable insights into the epigenetic mechanisms controlling fetal growth	more comprehensive	[36742]	[36760]	PMC3279448.nxml.gz-5633
PMC3279448	PMC3279448.nxml.gz-394	[36939]	[37273]	These data also further the hypothesis that the intrauterine environment acting through epigenetic alteration of the placenta is a key mechanism to explain the developmental origins of health and disease and suggest that enhanced examinations of the importance of placental epigenetic variation in health outcomes should be undertaken	should be	[37253]	[37262]	PMC3279448.nxml.gz-400
PMC3279448	PMC3279448.nxml.gz-55	[4812]	[5144]	The methylation status of these elements may represent a passive dosimeter by being altered by various exposures, although differences in the underlying structure of these elements and the unclear function of methylation of these regions suggest that their alteration and their potential relevance need to be more carefully examined	need to be ... examined	[5110, 5136]	[5120, 5144]	PMC3279448.nxml.gz-62
PMC3313761	PMC3313761.nxml.gz-31	[3336]	[3499]	While treating young infants with acute stridor and or wheeze, it would be prudent to consider hypocalcemia especially when one or several risk factors are present	prudent	[3411]	[3418]	PMC3313761.nxml.gz-33
PMC3313761	PMC3313761.nxml.gz-31	[3336]	[3499]	While treating young infants with acute stridor and or wheeze, it would be prudent to consider hypocalcemia especially when one or several risk factors are present	consider	[3422]	[3430]	PMC3313761.nxml.gz-34
PMC3348565	PMC3348565.nxml.gz-176	[23501]	[23680]	A systematic review of the role of vitamin D supplementation in infectious diseases had mixed findings, concluding that more rigorously designed clinical trials are needed (panel)	are needed	[23662]	[23672]	PMC3348565.nxml.gz-180
PMC3348565	PMC3348565.nxml.gz-208	[25076]	[25319]	As in our studies, these inconsistent findings point to the existence of complicated pathways for the function of vitamin D in disease processes, or simply that the correct effective dose of vitamin D supplementation needs to be better defined	needs	[25293]	[25298]	PMC3348565.nxml.gz-213
PMC3348565	PMC3348565.nxml.gz-235	[26060]	[26558]	If so, then in terms of policy and guidelines, it is hard to know what regimen to recommend for future trials, given that clinical practice and evidence suggests that daily or weekly supplementations though ideal are not complied with13,14and are impractical for families, especially in developing countries, and food fortification at the population level will not be an option during exclusive breastfeeding periods (aged <6 months), nor is it likely to be adequate in highly deficient populations	recommend	[26142]	[26151]	PMC3348565.nxml.gz-237
PMC3348565	PMC3348565.nxml.gz-235	[26060]	[26558]	If so, then in terms of policy and guidelines, it is hard to know what regimen to recommend for future trials, given that clinical practice and evidence suggests that daily or weekly supplementations though ideal are not complied with13,14and are impractical for families, especially in developing countries, and food fortification at the population level will not be an option during exclusive breastfeeding periods (aged <6 months), nor is it likely to be adequate in highly deficient populations	future trials	[26156]	[26169]	PMC3348565.nxml.gz-238
PMC3348565	PMC3348565.nxml.gz-255	[26880]	[27210]	Further questions arise with respect to the previous treatment trial in the same region of Kabul, which showed that a single high-dose supplementation with 100 000 IU vitamin D3given orally to young children, along with antibiotic treatment at the time of diagnosis, reduced repeat episodes of pneumonia in the subsequent 3 months	Further questions	[26880]	[26897]	PMC3348565.nxml.gz-254
PMC3348565	PMC3348565.nxml.gz-268	[27871]	[28107]	Both the pneumonia treatment and the population supplementation trials need to be repeated in other settings for confirmation, and frequent determination of serum calcifediol concentrations might guide the interpretation of the findings	need to be	[27942]	[27952]	PMC3348565.nxml.gz-269
PMC3348565	PMC3348565.nxml.gz-291	[28892]	[29296]	Higher than recommended doses of daily supplementation of vitamin D (500–1000 IU per day, adding up to 120 000 IU over 3 months) plus additional milk fortified with vitamin D, has been shown not to induce an overload,13including in infants starting with normal ranges of vitamin D, even when supplementation continued during the summer (in France) and when mothers had antenatal vitamin D supplementation	recommended	[28904]	[28915]	PMC3348565.nxml.gz-293
PMC3348565	PMC3348565.nxml.gz-301	[29545]	[29694]	Although these did not produce any clinical signs and symptoms, these measurements raise a need for caution with doses for population supplementation	need	[29636]	[29640]	PMC3348565.nxml.gz-302
PMC3348565	PMC3348565.nxml.gz-305	[29696]	[29826]	The speculative negative role of fluctuations is vitamin D needs to be considered with caution until further evidence is available	needs	[29755]	[29760]	PMC3348565.nxml.gz-308
PMC3348565	PMC3348565.nxml.gz-305	[29696]	[29826]	The speculative negative role of fluctuations is vitamin D needs to be considered with caution until further evidence is available	considered	[29767]	[29777]	PMC3348565.nxml.gz-309
PMC3348565	PMC3348565.nxml.gz-305	[29696]	[29826]	The speculative negative role of fluctuations is vitamin D needs to be considered with caution until further evidence is available	until	[29791]	[29796]	PMC3348565.nxml.gz-311
PMC3348565	PMC3348565.nxml.gz-39	[3938]	[4061]	In children, serum calcifediol concentrations should be maintained at 50 nmol/L (20 ng/mL) or greater for skeletal benefits	should be	[3984]	[3993]	PMC3348565.nxml.gz-40
PMC3373750	PMC3373750.nxml.gz-26	[1772]	[1911]	It is important that providers be given the tools to empower them to discuss herbal medicine use with patients, and are encouraged to do so	encouraged	[1892]	[1902]	PMC3373750.nxml.gz-2633
PMC3400371	PMC3400371.nxml.gz-13	[774]	[1094]	However, these prospects are threatened by side effects of iron supplements, low utilization of maternal health service in developing countries, partial implementation of preventive treatments, and weak infrastructure and political commitment to implement mass fortification of local staple foods by national governments	prospects	[789]	[798]	PMC3400371.nxml.gz-14
PMC3400371	PMC3400371.nxml.gz-155	[9680]	[9890]	The International Nutritional Anaemia Consultative Group had recommended a daily dose of 60 mg of iron for pregnant nonanaemic women, if supplementation for more than six months is possible before delivery [27]	recommended	[9741]	[9752]	PMC3400371.nxml.gz-156
PMC3400371	PMC3400371.nxml.gz-166	[10154]	[10259]	This supplement should include 400  μ g of folic acid or lower doses, if this amount is not available [7]	should	[10170]	[10176]	PMC3400371.nxml.gz-167
PMC3400371	PMC3400371.nxml.gz-224	[13309]	[13552]	They opined that sufficient attention should be paid to adolescent girls and women of reproductive age long before pregnancy and suggested intermittent low-dose iron supplements and in some cases, combined with necessary micronutrients [36,37]	attention	[13337]	[13346]	PMC3400371.nxml.gz-226
PMC3400371	PMC3400371.nxml.gz-224	[13309]	[13552]	They opined that sufficient attention should be paid to adolescent girls and women of reproductive age long before pregnancy and suggested intermittent low-dose iron supplements and in some cases, combined with necessary micronutrients [36,37]	should be	[13347]	[13356]	PMC3400371.nxml.gz-227
PMC3400371	PMC3400371.nxml.gz-263	[14948]	[15108]	However, its use should be limited to a selected group of patients who are unable to tolerate oral iron and in whom oral iron therapy fails due to noncompliance	should be	[14965]	[14974]	PMC3400371.nxml.gz-264
PMC3400371	PMC3400371.nxml.gz-271	[15327]	[15485]	Food fortification with iron has also been shown to be an equally effective strategy of boosting haemoglobin level in the population, including pregnant women	strategy	[15403]	[15411]	PMC3400371.nxml.gz-275
PMC3400371	PMC3400371.nxml.gz-346	[18934]	[19251]	The success of routine iron and folate supplementation, especially in areas with a high prevalence of anemia, recommended as a component of antenatal care package for all pregnant women by the World Health Organization is threatened by the practice of partial implementation of preventive treatments of health workers	recommended	[19044]	[19055]	PMC3400371.nxml.gz-347
PMC3400371	PMC3400371.nxml.gz-350	[19253]	[19357]	Researchers have persistently reported noncompliance with this recommendation at a given antenatal visit	recommendation	[19316]	[19330]	PMC3400371.nxml.gz-354
PMC3400371	PMC3400371.nxml.gz-367	[20159]	[20342]	The World Health Organization has recommended that weekly iron and folic acid supplementation should be considered as a strategy for prevention of iron deficiency in population groups	recommended	[20193]	[20204]	PMC3400371.nxml.gz-368
PMC3400371	PMC3400371.nxml.gz-367	[20159]	[20342]	The World Health Organization has recommended that weekly iron and folic acid supplementation should be considered as a strategy for prevention of iron deficiency in population groups	should be	[20253]	[20262]	PMC3400371.nxml.gz-369
PMC3400371	PMC3400371.nxml.gz-367	[20159]	[20342]	The World Health Organization has recommended that weekly iron and folic acid supplementation should be considered as a strategy for prevention of iron deficiency in population groups	strategy	[20279]	[20287]	PMC3400371.nxml.gz-373
PMC3400371	PMC3400371.nxml.gz-377	[20450]	[20641]	Since iron tablets induce a high concentration of free radicals in the intestinal milieu, which may damage the intestinal epithelium, the minimal essential iron dose is to be recommended [59]	recommended	[20625]	[20636]	PMC3400371.nxml.gz-381
PMC3400371	PMC3400371.nxml.gz-383	[20643]	[20894]	Therefore, there is a need to establish effective and safe doses of supplemental iron with folic acid either as daily or weekly supplementation; this should take into consideration nutritional and haematological status of women in developing countries	need	[20665]	[20669]	PMC3400371.nxml.gz-384
PMC3400371	PMC3400371.nxml.gz-383	[20643]	[20894]	Therefore, there is a need to establish effective and safe doses of supplemental iron with folic acid either as daily or weekly supplementation; this should take into consideration nutritional and haematological status of women in developing countries	should	[20793]	[20799]	PMC3400371.nxml.gz-388
PMC3400371	PMC3400371.nxml.gz-383	[20643]	[20894]	Therefore, there is a need to establish effective and safe doses of supplemental iron with folic acid either as daily or weekly supplementation; this should take into consideration nutritional and haematological status of women in developing countries	consideration	[20810]	[20823]	PMC3400371.nxml.gz-389
PMC3400371	PMC3400371.nxml.gz-391	[20896]	[21155]	Though compliance with weekly dosage may be better than daily regimen because of reduced side effects, it is desirable to conduct further field randomized controlled trials in order to establish the efficacy of weekly supplementation compared to daily regimen	further ... trials	[21026, 21062]	[21033, 21068]	PMC3400371.nxml.gz-396
PMC3400371	PMC3400371.nxml.gz-400	[21157]	[21348]	Alternatively, an equally effective, safe, and affordable iron compound with little or no side effect can be developed for use especially in public health antenatal supplementation programmes	can be developed	[21259]	[21275]	PMC3400371.nxml.gz-28553
PMC3400371	PMC3400371.nxml.gz-405	[21350]	[21586]	To this end, we recommend a cue to be taken from new approaches to iron fortification technology development whereby iron-mediated undesirable taste and appearance are prevented while its stability and bioavailability are preserved [60]	recommend	[21366]	[21375]	PMC3400371.nxml.gz-407
PMC3400371	PMC3400371.nxml.gz-411	[21588]	[21803]	While this approach is being pursued, we recommend that appropriate measures be taken to strengthen the existing health systems in dealing with gastro-intestinal and life-threatening side effects of iron supplements	recommend	[21629]	[21638]	PMC3400371.nxml.gz-413
PMC3400371	PMC3400371.nxml.gz-418	[21966]	[22203]	Though the training lays emphasis on core midwifery skills, it could be expanded to include cardiopulmonary resuscitation of mothers; furthermore, local health staff should be provided with appropriate state-of-art equipment to work with	should be	[22132]	[22141]	PMC3400371.nxml.gz-422
PMC3400371	PMC3400371.nxml.gz-431	[22644]	[22902]	With respect to partial implementation of preventive treatment, local health staff should be encouraged on adherence to the guidelines on antenatal care package at any given antenatal visit so that partial implementation of preventive treatments is minimized	should be	[22727]	[22736]	PMC3400371.nxml.gz-432
PMC3400371	PMC3400371.nxml.gz-431	[22644]	[22902]	With respect to partial implementation of preventive treatment, local health staff should be encouraged on adherence to the guidelines on antenatal care package at any given antenatal visit so that partial implementation of preventive treatments is minimized	encouraged	[22737]	[22747]	PMC3400371.nxml.gz-433
