PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC3995034	PMC3995034_20	[3673]	[3744]	['This inconsistency across human studies raises several critical issues.']	raises	[3713]	[3719]	PMC3995034_T12
PMC3995034	PMC3995034_31	[5687]	[5799]	['Assessing fetal exposure\nThe first, most basic question is how to assess fetal exposure to sex steroid hormones.']	question	[5734]	[5742]	PMC3995034_T13
PMC3995034	PMC3995034_31	[5687]	[5799]	['Assessing fetal exposure\nThe first, most basic question is how to assess fetal exposure to sex steroid hormones.']	how	[5746]	[5749]	PMC3995034_T14
PMC3995034	PMC3995034_39	[6822]	[7046]	['Finally, if circulating maternal sex steroids are correlated with fetal exposure, it still remains unclear which maternal medium is most appropriate for measurement, given that there may be inconsistencies across media (29).']	which	[6929]	[6934]	PMC3995034_T15
PMC3996361	PMC3996361_0	[0]	[80]	['Periconception Weight Loss: Common Sense for Mothers, but What about for Babies?']	What	[58]	[62]	PMC3996361_T7
PMC3996361	PMC3996361_0	[0]	[80]	['Periconception Weight Loss: Common Sense for Mothers, but What about for Babies?']	?	[79]	[80]	PMC3996361_T8
PMC3996361	PMC3996361_44	[5832]	[5922]	['Mechanisms for how obesity predisposes to adverse outcomes are not yet clearly understood.']	how	[5847]	[5850]	PMC3996361_T9
PMC3996361	PMC3996361_189	[27495]	[27630]	['Further clarification is required as to which periods of development are most important and therefore most sensitive to undernutrition.']	which	[27535]	[27540]	PMC3996361_T10
PMC3999948	PMC3999948_124	[27085]	[27488]	['The intervention program counseling covered IOM GWG recommendations specific to their BMI category,37the importance and effects of PA during pregnancy, the optimal amount and intensity of home exercise, general healthy nutrition counseling and appropriate caloric intake for exercising, suitable clothing to wear when exercising, signs and symptoms to look out for during exercise, and when to cease PA.']	when	[27471]	[27475]	PMC3999948_T9
PMC3999948	PMC3999948_167	[34540]	[34821]	['Group 2: Designing an effective PA intervention\nFor the intervention aspect of the study, there was a debate over personalized plans versus standardized “one-size fits all” programs and how to best assess/monitor the effectiveness of these programs’ ability to change PA behaviors.']	how	[34726]	[34729]	PMC3999948_T10
PMC3999948	PMC3999948_181	[36939]	[37087]	['Furthermore, a decision on whether personal circumstances would be taken into account is required and if so how to best manage these considerations.']	how	[37047]	[37050]	PMC3999948_T11
PMC4002571	PMC4002571_30	[5407]	[5643]	['A key question is whether PNE (which induces the HPA axis-associated neuroendocrine metabolic programmed alteration) increases the susceptibility to adult MS and associated metabolic diseases in adult offspring rats fed a high-fat diet.']	question	[5413]	[5421]	PMC4002571_T1
PMC4006733	PMC4006733_1	[295]	[454]	['Dietary intake greatly influences organismal survival but whether the effects of nutritional status are transmitted to the offspring is an unresolved question.']	whether	[353]	[360]	PMC4006733_T12
PMC4006733	PMC4006733_1	[295]	[454]	['Dietary intake greatly influences organismal survival but whether the effects of nutritional status are transmitted to the offspring is an unresolved question.']	question	[445]	[453]	PMC4006733_T13
PMC4006733	PMC4006733_20	[3540]	[3700]	['However, we wondered why animal species will over-consume resources if given the opportunity and hypothesized there may be an adaptive benefit to such behavior.']	why	[3561]	[3564]	PMC4006733_T14
PMC4006733	PMC4006733_117	[23154]	[23319]	["Given that an organism's life history is greatly affected by nutritional status, an open question is how far do cellular changes go in response to nutritional state."]	question	[23243]	[23251]	PMC4006733_T15
PMC4006733	PMC4006733_117	[23154]	[23319]	["Given that an organism's life history is greatly affected by nutritional status, an open question is how far do cellular changes go in response to nutritional state."]	how	[23255]	[23258]	PMC4006733_T16
PMC4006733	PMC4006733_117	[23154]	[23319]	["Given that an organism's life history is greatly affected by nutritional status, an open question is how far do cellular changes go in response to nutritional state."]	far	[23259]	[23262]	PMC4006733_T17
PMC4006733	PMC4006733_117	[23154]	[23319]	["Given that an organism's life history is greatly affected by nutritional status, an open question is how far do cellular changes go in response to nutritional state."]	do	[23263]	[23265]	PMC4006733_T18
PMC4015817	PMC4015817_1	[238]	[348]	['This study identifies who is using CFPs and why, drawing upon a case study from Inuvik, Northwest Territories.']	why	[282]	[285]	PMC4015817_T25
PMC4015817	PMC4015817_51	[10354]	[10532]	['An introduction to Photovoice was then conducted to explain the research method to participants, discuss ethical concerns surrounding photography, and learn how to take pictures.']	how	[10511]	[10514]	PMC4015817_T26
PMC4015817	PMC4015817_52	[10533]	[10821]	['Participants were asked to answer, through photography, the question: “What aspects of your everyday life affect what you eat and how much you have to eat?” Two workshops to discuss the resulting photographs were then arranged, with participants receiving a $100 gift card for their time.']	What	[10604]	[10608]	PMC4015817_T27
PMC4015817	PMC4015817_52	[10533]	[10821]	['Participants were asked to answer, through photography, the question: “What aspects of your everyday life affect what you eat and how much you have to eat?” Two workshops to discuss the resulting photographs were then arranged, with participants receiving a $100 gift card for their time.']	how	[10663]	[10666]	PMC4015817_T28
PMC4015817	PMC4015817_75	[13588]	[13849]	['Finally, to understand how the use of the food bank had fluctuated in the recent years, its usage log was analyzed to assess monthly distribution patterns and to determine if its usage had increased between (usage data was not available for the other programs).']	how	[13611]	[13614]	PMC4015817_T29
PMC4015817	PMC4015817_80	[14585]	[14722]	['Each picture was projected onto a screen and the group was asked to discuss the meaning of the photographs and how they interpreted each.']	how	[14696]	[14699]	PMC4015817_T30
PMC4015817	PMC4015817_116	[21049]	[21125]	['Food program users are chronically food insecure\n“Do we really have choices?']	Do	[21099]	[21101]	PMC4015817_T31
PMC4015817	PMC4015817_116	[21049]	[21125]	['Food program users are chronically food insecure\n“Do we really have choices?']	?	[21124]	[21125]	PMC4015817_T32
PMC4015817	PMC4015817_128	[22524]	[22676]	['Participants discussed the difficulties of having children who only crave junk food, and how this was often the cheapest option to feed them (Figure\xa04).']	how	[22613]	[22616]	PMC4015817_T33
PMC4015817	PMC4015817_138	[24013]	[24200]	['During the Photovoice workshops and for the open ended survey questions, participants discussed the importance of TF and how the high cost to obtain them made access difficult (Figure\xa06).']	how	[24134]	[24137]	PMC4015817_T34
PMC4015817	PMC4015817_164	[28084]	[28259]	['Some survey participants discussed the wide-spread issue of addictions in and around Inuvik and how available funds were often spent on alcohol or gambling (Figures\xa011,12,13).']	how	[28180]	[28183]	PMC4015817_T35
PMC4015817	PMC4015817_179	[30519]	[31008]	['The results are more interesting however, when compared with our previous work with food program users in Iqaluit [27] – part of a larger project supported through ArcticNet seeking to understand and characterize the food insecurity of high risk population in regional centres in the Canadian North – and can help us begin to sketch out a broad profile of who is using CFPs, how often, why, and how this use is changing over time, along with identifying community specific characteristics.']	how	[30894]	[30897]	PMC4015817_T36
PMC4015817	PMC4015817_179	[30519]	[31008]	['The results are more interesting however, when compared with our previous work with food program users in Iqaluit [27] – part of a larger project supported through ArcticNet seeking to understand and characterize the food insecurity of high risk population in regional centres in the Canadian North – and can help us begin to sketch out a broad profile of who is using CFPs, how often, why, and how this use is changing over time, along with identifying community specific characteristics.']	why	[30905]	[30908]	PMC4015817_T37
PMC4015817	PMC4015817_179	[30519]	[31008]	['The results are more interesting however, when compared with our previous work with food program users in Iqaluit [27] – part of a larger project supported through ArcticNet seeking to understand and characterize the food insecurity of high risk population in regional centres in the Canadian North – and can help us begin to sketch out a broad profile of who is using CFPs, how often, why, and how this use is changing over time, along with identifying community specific characteristics.']	how	[30914]	[30917]	PMC4015817_T38
PMC4015817	PMC4015817_226	[40037]	[40440]	['Recommendations have included enhancing harvester support to enable harvesters to afford equipment and gas costs, training for younger generations on how to procure and work with traditional foods safely, including the documentation and promotion of traditional land skills, reduced freight rates for shipping traditional foods between communities, and investment in community freezers [15,47,50,62-67].']	how	[40187]	[40190]	PMC4015817_T39
PMC4015817	PMC4015817_230	[40986]	[41117]	['The cycle of poverty continues for these community members and questions the use of such initiatives as a means of supporting CFPs.']	questions	[41049]	[41058]	PMC4015817_T40
PMC4018969	PMC4018969_86	[15360]	[15757]	['In addition to receiving usual NHS care, all study participants will be provided with 2 study leaflets: 1) a Food Standards Association eating during pregnancy leaflet detailing foods which should be avoided during pregnancy and 2) an exercise during pregnancy leaflet detailing recommended physical activity during pregnancy and warning signs for when to stop exercise and seek medical attention.']	when	[15708]	[15712]	PMC4018969_T11
PMC4018969	PMC4018969_176	[30462]	[30632]	['A screening form will be completed to record the number of women approached about the study, eligibility, and at what stage women declined to take part in the study (e.g.']	what	[30575]	[30579]	PMC4018969_T12
PMC4018969	PMC4018969_184	[31653]	[31931]	['If the midwife considers that the woman has other serious complications that would affect her suitability to participate in the study, the midwife may at her discretion exclude the woman from recruitment noting on the recruitment form the reason why the woman has been excluded.']	why	[31899]	[31902]	PMC4018969_T13
PMC4018969	PMC4018969_246	[42864]	[45075]	['Caption (TABLE-WRAP): TABLE 3\n\nProcess Evaluation ElementsProcess evaluation componentAssessment Context• Data collected on a site proforma detailing site demographics, ethnicity, size, services delivered etc.• Data on those delivering the intervention• Data from two site observations completed at different time points in the intervention delivery period using a structured observation guide.• Contextual issues explored in the staff focus groups and participant interviewsReach• Attendance at the group sessions• Comparison of characteristics of those attending the intervention with those not attending• Reach explored in the staff focus groups and participant interviewsExposure• Number of group sessions delivered• Data from group session summary forms which describe those attending and the content/timings of sessions• Data from site observations (two per site)• Attendance at group sessions• Exposure and attendance explored in the staff focus groups and participant interviews• Data gathered on use of pedometers, step targets and walking diary completionFidelity• Data from site observations (two per site)• Data from group session summary forms which describes how the intervention was implemented at each session• Fidelity explored in the staff focus groups and participant interviewsRecruitment• Comparison of demographics of sites recruited• Recruitment rates compared across sites in terms of how many recruited, who is recruited and also how quickly people are recruited• Comparison of potentially eligible women with those recruited using data from case report forms and screening forms• Recruitment issues explored in the staff focus groups and participant interviewsRetention• Dropout by trial arm• Dropout by site• Comparison of demographics of those dropping out with those remainingContamination• Participants asked what other services control group utilised in case report forms• Contamination explored in the staff focus groups and participant interviewsTheory testing• Mediation analyses using questionnaire data• Theoretical mediators explored in the staff focus groups and participant interviews\nA key method for assessing these components is via the qualitative data collection i.e.']	how	[44319]	[44322]	PMC4018969_T14
PMC4018969	PMC4018969_246	[42864]	[45075]	['Caption (TABLE-WRAP): TABLE 3\n\nProcess Evaluation ElementsProcess evaluation componentAssessment Context• Data collected on a site proforma detailing site demographics, ethnicity, size, services delivered etc.• Data on those delivering the intervention• Data from two site observations completed at different time points in the intervention delivery period using a structured observation guide.• Contextual issues explored in the staff focus groups and participant interviewsReach• Attendance at the group sessions• Comparison of characteristics of those attending the intervention with those not attending• Reach explored in the staff focus groups and participant interviewsExposure• Number of group sessions delivered• Data from group session summary forms which describe those attending and the content/timings of sessions• Data from site observations (two per site)• Attendance at group sessions• Exposure and attendance explored in the staff focus groups and participant interviews• Data gathered on use of pedometers, step targets and walking diary completionFidelity• Data from site observations (two per site)• Data from group session summary forms which describes how the intervention was implemented at each session• Fidelity explored in the staff focus groups and participant interviewsRecruitment• Comparison of demographics of sites recruited• Recruitment rates compared across sites in terms of how many recruited, who is recruited and also how quickly people are recruited• Comparison of potentially eligible women with those recruited using data from case report forms and screening forms• Recruitment issues explored in the staff focus groups and participant interviewsRetention• Dropout by trial arm• Dropout by site• Comparison of demographics of those dropping out with those remainingContamination• Participants asked what other services control group utilised in case report forms• Contamination explored in the staff focus groups and participant interviewsTheory testing• Mediation analyses using questionnaire data• Theoretical mediators explored in the staff focus groups and participant interviews\nA key method for assessing these components is via the qualitative data collection i.e.']	asked	[44697]	[44702]	PMC4018969_T15
PMC4018969	PMC4018969_246	[42864]	[45075]	['Caption (TABLE-WRAP): TABLE 3\n\nProcess Evaluation ElementsProcess evaluation componentAssessment Context• Data collected on a site proforma detailing site demographics, ethnicity, size, services delivered etc.• Data on those delivering the intervention• Data from two site observations completed at different time points in the intervention delivery period using a structured observation guide.• Contextual issues explored in the staff focus groups and participant interviewsReach• Attendance at the group sessions• Comparison of characteristics of those attending the intervention with those not attending• Reach explored in the staff focus groups and participant interviewsExposure• Number of group sessions delivered• Data from group session summary forms which describe those attending and the content/timings of sessions• Data from site observations (two per site)• Attendance at group sessions• Exposure and attendance explored in the staff focus groups and participant interviews• Data gathered on use of pedometers, step targets and walking diary completionFidelity• Data from site observations (two per site)• Data from group session summary forms which describes how the intervention was implemented at each session• Fidelity explored in the staff focus groups and participant interviewsRecruitment• Comparison of demographics of sites recruited• Recruitment rates compared across sites in terms of how many recruited, who is recruited and also how quickly people are recruited• Comparison of potentially eligible women with those recruited using data from case report forms and screening forms• Recruitment issues explored in the staff focus groups and participant interviewsRetention• Dropout by trial arm• Dropout by site• Comparison of demographics of those dropping out with those remainingContamination• Participants asked what other services control group utilised in case report forms• Contamination explored in the staff focus groups and participant interviewsTheory testing• Mediation analyses using questionnaire data• Theoretical mediators explored in the staff focus groups and participant interviews\nA key method for assessing these components is via the qualitative data collection i.e.']	what	[44703]	[44707]	PMC4018969_T16
PMC4018969	PMC4018969_320	[55493]	[55602]	['A series of one-way sensitivity analyses will assess how sensitive results are to changes in key assumptions.']	how	[55546]	[55549]	PMC4018969_T17
PMC4021291	PMC4021291_54	[8712]	[8865]	['Participants were also informed on the intention of this study which was to find out how arsenic affected the health of pregnant women and their infants.']	how	[8797]	[8800]	PMC4021291_T0
PMC4021291	PMC4021291_90	[14646]	[14803]	['Clinic staff attempted to re-contact the women who were lost to follow up by going to their homes to determine why they did not complete the study protocols.']	why	[14757]	[14760]	PMC4021291_T1
PMC4026129	PMC4026129_0	[0]	[82]	['Arsenic-Associated Changes to the Epigenome: What Are the Functional Consequences?']	What	[45]	[49]	PMC4026129_T15
PMC4026129	PMC4026129_0	[0]	[82]	['Arsenic-Associated Changes to the Epigenome: What Are the Functional Consequences?']	?	[81]	[82]	PMC4026129_T16
PMC4026129	PMC4026129_108	[26300]	[26669]	['While this study established a relationship between AS3MT promoter methylation status and arsenic exposure in humans, further studies will be necessary to determine if these DNA methylation alterations are associated with changes in AS3MT expression in human populations and how these changes impact iAs biotransformation and risk of iAs-associated disease development.']	how	[26575]	[26578]	PMC4026129_T17
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	questions	[45968]	[45977]	PMC4026129_T18
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	What	[45998]	[46002]	PMC4026129_T19
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	?-	[46060]	[46062]	PMC4026129_T20
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	How	[46319]	[46322]	PMC4026129_T21
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	do	[46323]	[46325]	PMC4026129_T22
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	?-	[46376]	[46378]	PMC4026129_T23
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	How	[46624]	[46627]	PMC4026129_T24
PMC4026129	PMC4026129_182	[45935]	[46825]	['Importantly, answers to some key questions remain unknown: (1) What is the relationship of the epigenetic changes to disease ?-The significance of these arsenic-associated epigenetic effects on human disease development is likely dependent on a number of factors, including genotype, combined exposures to other contaminants, and other environmental influences such as nutrition; (2) How do the epigenetic changes influence disease directly ?-While many associations have been established, it is largely unknown if there is a causal relationship between the epigenetic changes and arsenic-associated disease development, as well as the mechanisms by which these changes cause disease; (3) How stable are the epigenetic changes and are they functional ?-It is important to consider that some epigenetic changes may be adaptive or stochastic responses that do not promote disease development.']	?-	[46686]	[46688]	PMC4026129_T25
PMC4026680	PMC4026680_9	[1453]	[1563]	['In this review we will explore the theme of eating behavior and stress and how these can modulate one another.']	how	[1528]	[1531]	PMC4026680_T2
PMC4026680	PMC4026680_11	[1708]	[1825]	['We will also examine early life and epigenetic modulation of the HPA axis and how this can influence eating behavior.']	how	[1786]	[1789]	PMC4026680_T3
PMC4026680	PMC4026680_12	[1826]	[1972]	['Finally, we will investigate the clinical implications of changes to HPA axis function and how this may be contributing to obesity in our society.']	how	[1917]	[1920]	PMC4026680_T4
PMC4026680	PMC4026680_17	[2645]	[2781]	['In this review we will discuss the effects of stress on appetite regulation and how stress may influence our propensity to become obese.']	how	[2725]	[2728]	PMC4026680_T5
PMC4026680	PMC4026680_79	[13865]	[13987]	['However, how an individual responds to each experience can be influenced at times outside the immediately pertinent event.']	how	[13874]	[13877]	PMC4026680_T6
PMC4026680	PMC4026680_145	[26684]	[26864]	['While these strategies may be essential in the immediate term to ensure the newborn’s survival, consideration should be given to how we can mitigate the long-term negative effects.']	how	[26813]	[26816]	PMC4026680_T7
PMC4029598	PMC4029598_2	[627]	[845]	['With these concerns in mind, we examined what obstetricians communicate about gestational weight gain to their pregnant patients and how nulliparous patients perceive weight-related counseling from their obstetricians.']	what	[668]	[672]	PMC4029598_T4
PMC4029598	PMC4029598_2	[627]	[845]	['With these concerns in mind, we examined what obstetricians communicate about gestational weight gain to their pregnant patients and how nulliparous patients perceive weight-related counseling from their obstetricians.']	how	[760]	[763]	PMC4029598_T5
PMC4029598	PMC4029598_21	[5027]	[5183]	['Little is known about how these guidelines affect the ways obstetricians counsel patients about weight gain, and the ways patients perceive that counseling.']	how	[5049]	[5052]	PMC4029598_T6
PMC4029598	PMC4029598_36	[7392]	[7598]	['[34] conducted a similarly designed focus group study and found that pregnant women reported being unconcerned about GWG, and their providers reported uncertainty about what kind of GWG counseling to offer.']	what	[7561]	[7565]	PMC4029598_T7
PMC4029598	PMC4029598_41	[8240]	[8538]	['Specifically, we address two aims: (1) to describe what obstetricians communicate about GWG to their patients, as well as what they communicate to their patients about weight loss in the postpartum period; (2) to describe the experiences women have communicating with their obstetricians about GWG.']	what	[8291]	[8295]	PMC4029598_T8
PMC4029598	PMC4029598_41	[8240]	[8538]	['Specifically, we address two aims: (1) to describe what obstetricians communicate about GWG to their patients, as well as what they communicate to their patients about weight loss in the postpartum period; (2) to describe the experiences women have communicating with their obstetricians about GWG.']	what	[8362]	[8366]	PMC4029598_T9
PMC4029598	PMC4029598_56	[10801]	[10909]	['–Pre-pregnancy BMI 25.1, 14.1\xa0kg (31 pounds) gained at 32.5\xa0weeks\xa0What do you think of your doctor’s advice?']	What	[10867]	[10871]	PMC4029598_T10
PMC4029598	PMC4029598_56	[10801]	[10909]	['–Pre-pregnancy BMI 25.1, 14.1\xa0kg (31 pounds) gained at 32.5\xa0weeks\xa0What do you think of your doctor’s advice?']	?	[10908]	[10909]	PMC4029598_T11
PMC4029598	PMC4029598_57	[10910]	[11185]	['The content of advice: nutrition and physical activityHow has advice from your doctor changed your eating habits?I am measuring small, and I haven’t gained the most I should gain, so he said that for me it’s fine, go ahead, and encouraging me to make sure I feel free to eat.']	?	[11022]	[11023]	PMC4029598_T12
PMC4029598	PMC4029598_60	[11302]	[11556]	['He’s never said, ‘oh, you’re not eating enough.’ He just encourages me, ‘Feel free to eat the ice cream, and whatever you want.’ –Pre-pregnancy BMI 18.2, 11.8\xa0kg (26 pounds) gained at 37\xa0weeks\xa0How has advice from your doctor changed your exercise habits?']	How	[11495]	[11498]	PMC4029598_T13
PMC4029598	PMC4029598_60	[11302]	[11556]	['He’s never said, ‘oh, you’re not eating enough.’ He just encourages me, ‘Feel free to eat the ice cream, and whatever you want.’ –Pre-pregnancy BMI 18.2, 11.8\xa0kg (26 pounds) gained at 37\xa0weeks\xa0How has advice from your doctor changed your exercise habits?']	?	[11555]	[11556]	PMC4029598_T14
PMC4029598	PMC4029598_64	[11860]	[12111]	["–Pre-pregnancy BMI 25.1, 14.1\xa0kg (31 pounds) gained at 32.5\xa0weeksFeelings about obstetrician adviceWhat do you think of your doctor’s advice?Overall, I'd want to hear a little bit more from [my obstetrician], 'cause I don't know what to ask sometimes."]	what	[12089]	[12093]	PMC4029598_T15
PMC4029598	PMC4029598_65	[12112]	[12276]	['–Pre-pregnancy BMI 23.3, 12.7\xa0kg (28 pounds) gained at 40\xa0weeks\xa0What would you like to know about pregnancy weight gain and postpartum weight loss from your doctor?']	What	[12176]	[12180]	PMC4029598_T16
PMC4029598	PMC4029598_65	[12112]	[12276]	['–Pre-pregnancy BMI 23.3, 12.7\xa0kg (28 pounds) gained at 40\xa0weeks\xa0What would you like to know about pregnancy weight gain and postpartum weight loss from your doctor?']	?	[12275]	[12276]	PMC4029598_T17
PMC4029598	PMC4029598_66	[12276]	[12376]	["[I hope my obstetrician will] let me know when it's okay to start working out and how much I can do."]	when	[12318]	[12322]	PMC4029598_T18
PMC4029598	PMC4029598_66	[12276]	[12376]	["[I hope my obstetrician will] let me know when it's okay to start working out and how much I can do."]	how	[12358]	[12361]	PMC4029598_T19
PMC4029598	PMC4029598_68	[12509]	[13321]	['–Pre-pregnancy BMI 35.8, 14.1\xa0kg (31 pounds) gained at 35.5\xa0weeks\n\nCaption (TABLE-WRAP): TABLE 3\n\nInterview questions and example responses by content area: obstetriciansContent areaQuestionExample obstetrician responses Communication about gestational weight gainWhat is your philosophy about discussing pregnancy weight gain with your patients?I talk to all my patients about what their starting BMI is, and what their expected weight gain will be during the pregnancy…And I let them know that I will be checking in on their weight at every visit.—Female\xa0\xa0I will usually not talk about it at the first visit ‘cause there’s a lot of other things at that point, and frequently nausea is still an issue and worrying about how much they will gain is less important than keeping down what they are currently eating.']	what	[12887]	[12891]	PMC4029598_T20
PMC4029598	PMC4029598_68	[12509]	[13321]	['–Pre-pregnancy BMI 35.8, 14.1\xa0kg (31 pounds) gained at 35.5\xa0weeks\n\nCaption (TABLE-WRAP): TABLE 3\n\nInterview questions and example responses by content area: obstetriciansContent areaQuestionExample obstetrician responses Communication about gestational weight gainWhat is your philosophy about discussing pregnancy weight gain with your patients?I talk to all my patients about what their starting BMI is, and what their expected weight gain will be during the pregnancy…And I let them know that I will be checking in on their weight at every visit.—Female\xa0\xa0I will usually not talk about it at the first visit ‘cause there’s a lot of other things at that point, and frequently nausea is still an issue and worrying about how much they will gain is less important than keeping down what they are currently eating.']	what	[12919]	[12923]	PMC4029598_T21
PMC4029598	PMC4029598_68	[12509]	[13321]	['–Pre-pregnancy BMI 35.8, 14.1\xa0kg (31 pounds) gained at 35.5\xa0weeks\n\nCaption (TABLE-WRAP): TABLE 3\n\nInterview questions and example responses by content area: obstetriciansContent areaQuestionExample obstetrician responses Communication about gestational weight gainWhat is your philosophy about discussing pregnancy weight gain with your patients?I talk to all my patients about what their starting BMI is, and what their expected weight gain will be during the pregnancy…And I let them know that I will be checking in on their weight at every visit.—Female\xa0\xa0I will usually not talk about it at the first visit ‘cause there’s a lot of other things at that point, and frequently nausea is still an issue and worrying about how much they will gain is less important than keeping down what they are currently eating.']	how	[13230]	[13233]	PMC4029598_T22
PMC4029598	PMC4029598_89	[18186]	[18447]	['Some said they addressed the topic with patients early in the pregnancy so patients would know upfront what to expect, while others reported that they intentionally did not discuss weight at the first few prenatal visits because other topics are more important.']	what	[18289]	[18293]	PMC4029598_T23
PMC4029598	PMC4029598_92	[18652]	[18876]	['Most women said that their doctors talked to them early in their pregnancy, most often at their first appointment, about how much weight they should expect to gain, but that weight was not a focus of subsequent appointments.']	how	[18773]	[18776]	PMC4029598_T24
PMC4029598	PMC4029598_137	[25516]	[25638]	['Yet patients discussed several questions and concerns about postpartum weight that they hoped obstetricians would address.']	questions	[25547]	[25556]	PMC4029598_T25
PMC4029598	PMC4029598_140	[26102]	[26270]	['Many women expressed general uncertainty about what the post-partum period would be like for their bodies, their moods, and even their relationships with their doctors.']	what	[26149]	[26153]	PMC4029598_T26
PMC4029598	PMC4029598_141	[26271]	[26500]	['I don’t even know what kind of support I’m going to get with postpartum-- like I don’t even know if I’m going to see [my obstetrician] or what, so I’m just curious about the kind of the support you get for postpartum weight-loss.']	what	[26289]	[26293]	PMC4029598_T27
PMC4029598	PMC4029598_141	[26271]	[26500]	['I don’t even know what kind of support I’m going to get with postpartum-- like I don’t even know if I’m going to see [my obstetrician] or what, so I’m just curious about the kind of the support you get for postpartum weight-loss.']	what	[26409]	[26413]	PMC4029598_T28
