PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC3751294	PMC3751294_261	[38607]	[38740]	['Data also suggest that neuronal cells can metabolize fructose [146]; however, it is not known whether fructose can penetrate the BBB.']	not known	[38691]	[38700]	PMC3751294_T2
PMC3756974	PMC3756974_0	[0]	[235]	['Green Tea Extract Increases mRNA Expression of Enzymes Which Influence Epigenetic Marks in Newborn Female Offspring from Undernourished Pregnant Mother\n\nAbstract\nBiochemical and toxicological properties of catechin remain unclear, e.g.']	remain unclear	[215]	[229]	PMC3756974_T0
PMC3756974	PMC3756974_35	[5307]	[5458]	['As effectors of epigenetic marks, how SIRTs and DNMTs affect offspring from undernourished pregnant mothers with and without catechin is still unclear.']	still unclear	[5444]	[5457]	PMC3756974_T1
PMC3756974	PMC3756974_38	[5729]	[5812]	['Nevertheless, biochemical and toxicological properties of catechins remain unclear.']	remain unclear	[5797]	[5811]	PMC3756974_T2
PMC3756974	PMC3756974_186	[27681]	[27862]	['The reason why phosphorylated eNOS did not differ on treatment with GTE when compared with the control group is still unclear, despite increased phosphorylated AMPK (Figures 2and3).']	still unclear	[27793]	[27806]	PMC3756974_T3
PMC3756974	PMC3756974_194	[28691]	[29044]	['Although the reasons for the effects of GTE intake during lactation on the AMPK pathway in the kidney remain unclear, the feeding of GTE, an AMPK activator, to protein-restricted dams during lactation is likely to up-regulate AMPK activation and may partly lead to alterations of AMPK pathway in kidneys of female offspring from protein-restricted dams.']	remain unclear	[28793]	[28807]	PMC3756974_T4
PMC3758023	PMC3758023_1	[308]	[555]	['While there is some evidence that local health departments (LHDs) are using social media and Twitter in particular, little is known about how Twitter is used by LHDs and how they use it to engage followers versus disseminating one-way information.']	little is known	[424]	[439]	PMC3758023_T0
PMC3758023	PMC3758023_192	[32388]	[32469]	['Limitations\nResults should be interpreted with the following limitations in mind.']	interpreted	[32418]	[32429]	PMC3758023_T1
PMC3759332	PMC3759332_1	[315]	[486]	['Despite advances in mammalian model systems, the molecular mechanisms underlying this phenomenon are unclear, but might involve programming mechanisms such as epigenetics.']	unclear	[416]	[423]	PMC3759332_T0
PMC3759332	PMC3759332_12	[2693]	[2933]	['Such epidemiological observations have been corroborated in mammalian models, yet little is known of the molecular mechanisms underlying this phenomenon (Mitchell et al., 2009;Rajia et al., 2010;Simmons et al., 2001;Tamashiro et al., 2009).']	little is known	[2775]	[2790]	PMC3759332_T1
PMC3759332	PMC3759332_17	[3801]	[4047]	['Herein, we describe a novel transgenerational Drosophila model in which offspring from maternal flies subjected to caloric excess demonstrate disrupted metabolic homeostasis that is associated with transcriptional changes of metabolic regulators.']	novel	[3823]	[3828]	PMC3759332_T2
PMC3759332	PMC3759332_187	[23912]	[24156]	['Taken together, this work supports the use of Drosophila as a novel model for examining the transgenerational effects of nutrition and lays the groundwork for future investigations into the molecular mechanisms underlying metabolic programming.']	novel	[23974]	[23979]	PMC3759332_T3
PMC3759332	PMC3759332_238	[31528]	[31682]	['It is important to note that the Ruaud study was in larvae, because mutant flies died at eclosion, and thus the role of DHR38 in adult flies is not known.']	not known	[31672]	[31681]	PMC3759332_T4
PMC3759332	PMC3759332_255	[34027]	[34253]	['Our data support the use of Drosophila as a novel model for examining the transgenerational effects of nutrition and lays the groundwork for future investigations into the molecular mechanisms underlying metabolic programming.']	novel	[34071]	[34076]	PMC3759332_T5
PMC3760821	PMC3760821_19	[2670]	[2823]	['In relation to bone health, a 25OHD level of <25 nmol/l is currently defined as deficient[3]; however, the cut-off level for sufficiency remains unclear.']	remains unclear	[2807]	[2822]	PMC3760821_T0
PMC3760821	PMC3760821_147	[26299]	[26513]	['However, due to the observed independent interaction between BMI at booking and maternal trimester 3 25OHD ( p \u200a=\u200a0.016), the impact of these variables on cord blood 25OHD levels should be interpreted with caution.']	interpreted	[26488]	[26499]	PMC3760821_T1
PMC3760821	PMC3760821_165	[29872]	[30110]	['In 2011, the UK Scientific Advisory Committee on Nutrition decided, based on new data, including the IOM report of Dietary Reference Values, that there is now sufficient evidence for an update on vitamin D, which is expected June 2014[3].']	new	[29949]	[29952]	PMC3760821_T2
PMC3766643	PMC3766643_3	[441]	[762]	['We compared the results of a novel, empirical method to those based on categorization of PCB compounds by (1) hypothesized biological activity previously proposed and widely applied, and (2) degree of ortho- substitution (mono, di, tri), in a study of the relation of maternal serum PCBs and daughter’s time to pregnancy.']	novel	[470]	[475]	PMC3766643_T0
PMC3766643	PMC3766643_6	[991]	[1116]	['We applied a novel weighted quantile sum approach to find the bad-actor compounds in the PCB mixture found in maternal serum.']	novel	[1004]	[1009]	PMC3766643_T1
PMC3766643	PMC3766643_45	[7097]	[7164]	['Second, we analyze PCBs as mixtures using a novel empirical method.']	novel	[7141]	[7146]	PMC3766643_T2
PMC3766643	PMC3766643_59	[9976]	[10251]	['Among the 289 women included in this report, 43% of women reported TTP for their first pregnancy, 26% for their second pregnancy, 15% for their third pregnancy, 8% for their fourth pregnancy, and 6% for their fifth or more, with 2% where gravidity before attempt was unknown.']	unknown	[10243]	[10250]	PMC3766643_T3
PMC3766643	PMC3766643_173	[29384]	[29655]	['Nevertheless, the data support animal studies suggesting that male and female mouse fetuses exposed to polycyclic aromatic hydrocarbons, the major toxic component of cigarette smoke, have reduced fertility, although the precise mechanisms of this association are unknown.']	unknown	[29647]	[29654]	PMC3766643_T4
PMC3766643	PMC3766643_177	[30385]	[30717]	['Although the precise biological mechanism for these associations is not known, it is thought that these endocrine disrupting chemicals may interfere with the normal action or regulation of reproductive endocrine hormones [25], with estrogen catabolism [26] or with alterations in the aryl hydrocarbon receptor signaling system [27].']	not known	[30453]	[30462]	PMC3766643_T5
PMC3773018	PMC3773018_19	[3100]	[3283]	['However, findings regarding the combined effects of prenatal and postnatal vitamin D status on FS, two of the most critical periods for immune system development (19,20), are unclear.']	unclear	[3275]	[3282]	PMC3773018_T0
PMC3773018	PMC3773018_89	[17025]	[17171]	['Our findings should be interpreted with caution due to the relatively small sample size, and should be duplicated in larger cohorts in the future.']	interpreted	[17048]	[17059]	PMC3773018_T1
PMC3773449	PMC3773449_60	[7765]	[8040]	['Early Postnatal Growth and the Risk of CKD\nWhile a rapid postnatal growth during childhood and infancy favours the development of cardiovascular diseases, obesity, and type 2 diabetes; the consequences on renal function and structure are relatively unknown in humans [53–57].']	unknown	[8014]	[8021]	PMC3773449_T0
PMC3773449	PMC3773449_120	[16317]	[16528]	['Intrauterine growth restriction ((IUGR) birth weight <10th percentile for gestational age) decreases the nephron number by an average of 30–35%, whereas the effects of preterm birth are still unknown [87,98,99].']	unknown	[16509]	[16516]	PMC3773449_T1
PMC3773449	PMC3773449_189	[26226]	[26326]	['However, it is unknown whether such changes persist on the long term and whether it can be reversed.']	unknown	[26241]	[26248]	PMC3773449_T2
PMC3773449	PMC3773449_202	[28205]	[28389]	['Obesity and hyperglycaemia induce a single nephron glomerular hyperfiltration [143,144], but it is still unknown if such changes are sufficient by themselves to affect renal structure.']	still unknown	[28304]	[28317]	PMC3773449_T3
PMC3773919	PMC3773919_61	[9088]	[9372]	["Mechanisms of Probiotics' Effects in Allergic Skin Conditions\nAlthough the beneficial effects of probiotics on wide variety of atopic diseases have been suggested, little is known about how probiotics modulate the immune system, atopic disease development, and skin allergy reactions."]	little is known	[9252]	[9267]	PMC3773919_T0
PMC3773919	PMC3773919_151	[22782]	[22939]	['Moreover, Lctbs rhamnosus, a member of another genus of probiotic bacteria, modulates DCs functions to induce a novel form of T-cell hyporesponsiveness [79].']	novel	[22894]	[22899]	PMC3773919_T1
PMC3773919	PMC3773919_490	[69689]	[69894]	['Results from these trials, meta-analyses, and systematic reviews that combine results of studies from different types of probiotics to examine the effects in any disease should be interpreted with caution.']	interpreted	[69869]	[69880]	PMC3773919_T2
PMC3774699	PMC3774699_75	[12332]	[12553]	['Reductions in maternal care affect the offspring’s stress axis and feeding responses later in life,24,25and it is not known whether these alterations exacerbate the phenotype caused by the nutritional modification per se.']	not known	[12446]	[12455]	PMC3774699_T0
PMC3774699	PMC3774699_89	[15316]	[15618]	['The precise kinetics of lipid metabolism that occur during prolonged calorie restriction are not clear at present; however, the tendency for upregulation of lipogenic factors coupled with an upregulation of lipolytic enzymes seems to suggest an accelerated rate of lipid turnover in the adipose tissue.']	not clear	[15409]	[15418]	PMC3774699_T1
PMC3774699	PMC3774699_101	[18104]	[18456]	['FTO protein expression in perigonadal adipose tissue was not affected by a 24 h fast in mice.44Similarly, chronic food restriction in rats did not alter FTO expression in the visceral/mesenteric fat pad.45The reason for this discrepancy is not altogether clear, and the peripheral regulation of FTO by nutritional status requires further investigation.']	not ... clear	[18344, 18359]	[18347, 18364]	PMC3774699_T2
PMC3781185	PMC3781185_3	[449]	[627]	['The Gadd45a protein regulates gene-specific demethylation within specific regulatory sequences of limited length, but the molecular mechanisms of its function are not understood.']	not understood	[612]	[626]	PMC3781185_T0
PMC3781185	PMC3781185_60	[7896]	[8099]	['This association between increasing methylation levels of three DNA repetitive elements in WBC DNA and early-onset CRC is novel and may represent a potential epigenetic biomarker for early CRC detection.']	novel	[8018]	[8023]	PMC3781185_T1
PMC3783381	PMC3783381_92	[16011]	[16146]	['We also excluded those villages in the intervention area which had some contamination with intervention components not being evaluated.']	not being evaluated	[16126]	[16145]	PMC3783381_T0
PMC3789799	PMC3789799_10	[1741]	[1843]	['As a result, the genetic etiology of many congenital vertebral malformation syndromes remains unknown.']	remains unknown	[1827]	[1842]	PMC3789799_T2
PMC3789799	PMC3789799_91	[13244]	[13408]	['Discussion\nUsing a large-scale ENU mutagenesis screen, we have identified two novel mutations, Skm1 and Skm2 , that result in congenital spinal deformities in mice.']	novel	[13322]	[13327]	PMC3789799_T1
PMC3789799	PMC3789799_92	[13409]	[13635]	['The genes underlying these new ENU-derived mutants have previously been associated with skeletal abnormalities in both mice and humans, and thus serve as excellent tools for the study of the human skeleton and its development.']	new	[13436]	[13439]	PMC3789799_T0
PMC3789799	PMC3789799_112	[15356]	[15544]	['Whether the I384N mutation observed in the Skm1 mice correlates to a SNP in human patients with kyphosis or in a subset of individuals with increased torso length remains to be determined.']	remains to be determined	[15519]	[15543]	PMC3789799_T3
PMC3792831	PMC3792831_11	[1868]	[2263]	['Introduction\nThe adverse effects of maternal pregravid obesity and excessive gestational weight gain (GWG) for short- and long-term health of both mother and offspring are well documented (as reviewed by Adamo et al).1Although negative associations are clearly known, the path of knowledge translation from research literature to health care provider to patient has not been studied extensively.']	not been studied	[2234]	[2250]	PMC3792831_T0
PMC3792831	PMC3792831_23	[6166]	[6283]	['Methods\nA novel survey was created using standard survey methodology, including design and review by content experts.']	novel	[6176]	[6181]	PMC3792831_T1
PMC3792831	PMC3792831_85	[16123]	[16645]	['Recently, the Edmonton Obesity Staging System (EOSS) has been proposed as a novel way to stratify weight-related risk for patients with obesity presenting for clinical weight management based on the presence or absence of clinical risk factors as opposed to BMI alone,12as BMI has been shown to be a poor indicator of health and mortality.13Developing a tool of this nature or evaluating the EOSS in pregnancy complicated by obesity may aid in greater evidence-based GWG recommendations in such a heterogeneous population.']	novel	[16199]	[16204]	PMC3792831_T2
PMC3794857	PMC3794857_132	[21718]	[22007]	['Although we lacked data on prepregnancy BMI and paternal BMI because these variables are not included in the birth records in Arkansas, our inability to consider these covariates would not have produced spurious associations between pregnancy weight gain and childhood BMI (seeDiscussion).']	lacked data	[21730]	[21741]	PMC3794857_T0
PMC3794857	PMC3794857_185	[31103]	[31418]	["Weight management is easier over the short term (i.e., during pregnancy) than the long term (a woman's reproductive years), pregnant women tend to be especially motivated to pursue a healthful lifestyle out of concern for the well-being of their offspring, and many women do not know when they will become pregnant."]	not know	[31378]	[31386]	PMC3794857_T1
PMC3794857	PMC3794857_190	[31992]	[32107]	['We have no information about the Tanner stage in the BMI records, which are from an administrative school database.']	no information	[32000]	[32014]	PMC3794857_T2
PMC3794857	PMC3794857_192	[32219]	[32274]	['In addition, we have no information about paternal BMI.']	no information	[32240]	[32254]	PMC3794857_T3
PMC3794857	PMC3794857_194	[32432]	[32624]	['Furthermore, although the study cohort was derived from a state-wide registry, the generalizability of these findings to other populations with different baseline characteristics is not known.']	not known	[32614]	[32623]	PMC3794857_T4
PMC3794936	PMC3794936_25	[5073]	[5191]	['Mice deficient for GCN2 exhibit increased fetal mortality if the maternal diet is lacking an essential amino acid[37].']	lacking	[5155]	[5162]	PMC3794936_T0
PMC3794936	PMC3794936_28	[5409]	[5559]	['The role of GCN2 in regulating fat metabolism, however, has not been investigated beyond its important function in adapting to amino acid deprivation.']	not been investigated	[5469]	[5490]	PMC3794936_T1
PMC3794936	PMC3794936_341	[45236]	[45442]	['GCN2 is known to be activated by uncharged tRNAs associated with amino acid deprivation[59], specific viral RNAs[60], or UV irradiation[61]but how it functions in this new role as a lipid sensor is unknown.']	new	[45404]	[45407]	PMC3794936_T2
PMC3794936	PMC3794936_341	[45236]	[45442]	['GCN2 is known to be activated by uncharged tRNAs associated with amino acid deprivation[59], specific viral RNAs[60], or UV irradiation[61]but how it functions in this new role as a lipid sensor is unknown.']	unknown	[45434]	[45441]	PMC3794936_T3
PMC3798907	PMC3798907_143	[27987]	[28110]	['The mechanisms by which vitamins E and C mediated their complex effects on CBMC responses in the current study are unclear.']	unclear	[28102]	[28109]	PMC3798907_T0
PMC3812030	PMC3812030_116	[15154]	[15268]	['It is unclear at this time whether use of these supplements has any effect on pain sensitivity in human offspring.']	unclear	[15160]	[15167]	PMC3812030_T0
PMC3813450	PMC3813450_29	[5224]	[5452]	['However, there are no previous studies assessing the interaction between prenatal nutrition and postnatal exposure to obesogenic diets in individuals genetically adapted, for generations, to harsh environments and food scarcity.']	no ... studies	[5243, 5255]	[5245, 5262]	PMC3813450_T0
PMC3813450	PMC3813450_250	[53017]	[53198]	['These piglets have a clearly established insulin resistance as indicated by the HOMA-IR index, although impairments of β-cell function are still not established at such a young age.']	still not established	[53156]	[53177]	PMC3813450_T1
PMC3816674	PMC3816674_4	[819]	[1031]	['Consequently, there is an increasing interest in the development of novel epigenetic switch-based therapeutic strategies that could potentially restore the heritable changes in epigenetically inherited disorders.']	novel	[887]	[892]	PMC3816674_T0
PMC3816674	PMC3816674_198	[32637]	[32893]	['Using a novel strategy, we tried to mimic the natural cellular environment and to devise a strategy to increase the selectivity of the HDAC inhibitor SAHA by conjugating it with sequence-specific PIPs to generate a new class of compounds, termed SAHA-PIPs.']	novel	[32645]	[32650]	PMC3816674_T1
PMC3816674	PMC3816674_219	[36419]	[36596]	['Ongoing basic and clinical research has suggested the importance of epigenetic inheritance and the need to devise novel therapeutic strategies to modulate this inheritance [99].']	novel	[36533]	[36538]	PMC3816674_T2
PMC3817352	PMC3817352_118	[33118]	[33188]	['However, it is not clear for the effect of birth size on later growth.']	not clear	[33133]	[33142]	PMC3817352_T0
PMC3818269	PMC3818269_16	[2157]	[2306]	['The molecular and cellular mechanisms of fetal responses to nutritional environment leading to metabolic disorders later in life are largely unknown.']	unknown	[2298]	[2305]	PMC3818269_T0
PMC3818269	PMC3818269_27	[3940]	[4152]	['(12)Nevertheless, the specific way in which metabolic programming happens and how genes interact with nutritional exposure to affect metabolic disorders is currently not very clear and remains largely unexplored.']	very clear	[4110]	[4120]	PMC3818269_T1
PMC3818269	PMC3818269_29	[4405]	[4598]	['In this study, we found stearoyl Co-A desaturase 1 (SCD1) gene can be a novel candidate gene, that is gene is up-regulated in the CR as well as in the high fat and sucrose (HFS) diet offspring.']	novel	[4477]	[4482]	PMC3818269_T2
PMC3818269	PMC3818269_90	[12805]	[12989]	['Such metabolic aberrations were however not observed in the CR diet group, which displayed significantly lower visceral fat and plasma triglycerides levels than the control diet group.']	however ... observed	[12837, 12849]	[12844, 12857]	PMC3818269_T3
PMC3818269	PMC3818269_162	[23216]	[23542]	['(42)Although the exact mechanism still remains unclear, lower postprandial increase in blood glucose level somehow may be memorized, i.e., epigenetic mechanism, and may be involved in the induction of the SCD1 gene and occasioned metabolic abnormalities observed in the isocaloric administration of HFS diet and CR diet group.']	remains unclear	[23255]	[23270]	PMC3818269_T4
PMC3820434	PMC3820434_232	[36335]	[36608]	['In addition, studies published in the past 10 years tend to document an impact of shift work-related disturbances of circadian clock on blood pressure, lipid profile (triglyceride levels), MetS, and BMI (for review: [98]), but underlying mechanisms remain to be determined.']	remain to be determined	[36584]	[36607]	PMC3820434_T0
PMC3820434	PMC3820434_364	[58932]	[58992]	['However, long-term large-scale clinical studies are lacking.']	lacking	[58984]	[58991]	PMC3820434_T1
PMC3820434	PMC3820434_394	[63897]	[64042]	['In addition, apart from supplementation with antioxidants, novel treatment strategies are required attempting to inhibit tissue oxidative stress.']	novel	[63956]	[63961]	PMC3820434_T2
PMC3821254	PMC3821254_64	[9600]	[9780]	['[9]\nThe precise reasons for the protective effects of Drakshavaleha against any teratogen induced malformation are not clear till date however, the possibilities can be considered.']	not clear	[9715]	[9724]	PMC3821254_T0
PMC3826669	PMC3826669_16	[2173]	[2328]	['The etiology of congenital tooth agenesis is complex and is not clearly known, but generally it can be attributed to genetic and environmental factors [6].']	not clearly known	[2233]	[2250]	PMC3826669_T0
PMC3827489	PMC3827489_22	[3524]	[3708]	['Although vitamin D deficiency is known to be prevalent in adults, epidemiologic data on the prevalence of vitamin D deficiency are lacking in Korean infants, children, and adolescents.']	lacking	[3655]	[3662]	PMC3827489_T0
PMC3827489	PMC3827489_48	[8443]	[8561]	['However, there are no epidemiologic data comparing Asians with whites or blacks with regard to serum vitamin D levels.']	no ... data	[8462, 8479]	[8464, 8483]	PMC3827489_T1
PMC3827489	PMC3827489_100	[17597]	[17965]	['It is not known, however, how much amount of vitamin D supplementation is needed for Korean children and pregnant women in order to maintain adequate concentrations of vitamin D. Considering the high prevalence of vitamin D insufficiency or deficiency in Koreans, especially children and adolscents6,22-24), this issue needs to be addressed urgently by future studies.']	not known	[17603]	[17612]	PMC3827489_T2
PMC3828574	PMC3828574_16	[3541]	[3724]	['We also consider research gaps since advancing the research agenda is a critical need to reduce the global burden of preterm birth, requiring innovations for both prevention and care.']	research gaps	[3558]	[3571]	PMC3828574_T13
PMC3828574	PMC3828574_29	[5885]	[6080]	['Prevention of preterm birth is primarily a knowledge gap\nDespite the burden of preterm birth, few effective prevention strategies are available for clinicians, policy-makers and program managers.']	knowledge gap	[5928]	[5941]	PMC3828574_T15
PMC3828574	PMC3828574_30	[6081]	[6260]	['Multiple studies in high-income contexts have attempted to prevent preterm birth, but have not yet identified high-impact interventions in the preconception and antenatal periods.']	not ... identified	[6172, 6180]	[6175, 6190]	PMC3828574_T7
PMC3828574	PMC3828574_35	[7463]	[7782]	['The limited number and effectiveness of available interventions for preterm prevention further underscores this critical major knowledge gap, and makes the case for a strategic and coordinated research effort to advance understanding of causes and mechanisms of preterm birth and identification of innovative solutions.']	knowledge gap	[7590]	[7603]	PMC3828574_T16
PMC3828574	PMC3828574_39	[8539]	[8765]	['The greatest potential for the global prevention of preterm birth, therefore, lies in a comprehensive, strategic, and sufficiently-funded research agenda of the causes of preterm birth and novel strategies for prevention [13].']	novel	[8728]	[8733]	PMC3828574_T9
PMC3828574	PMC3828574_86	[17727]	[17842]	['Currently, there are no routine data available for many of the interventions for preterm birth prevention and care.']	no ... available	[17748, 17764]	[17750, 17773]	PMC3828574_T8
PMC3828574	PMC3828574_97	[19299]	[19489]	['This supplement identifies risks for preterm birth and the solutions needed to reduce those risks across the RMNCH continuum; yet for many of these risks, we do not have effective solutions.']	do not have	[19457]	[19468]	PMC3828574_T14
PMC3828574	PMC3828574_108	[23444]	[23545]	['Social and racial disparities in preterm birth rates are a major issue, yet remain poorly understood.']	poorly understood	[23527]	[23544]	PMC3828574_T12
PMC3828574	PMC3828574_112	[24267]	[24470]	['A multi-disciplinary approach is needed to identify women at risk and discover new strategies for prevention including potential biomarkers, such as genomic, microbial, immunologic, and hormonal factors.']	new	[24346]	[24349]	PMC3828574_T0
PMC3828574	PMC3828574_116	[25188]	[25309]	['New strategies for prevention are particularly urgent for use in low- and middle-income settings where rates are highest.']	New	[25188]	[25191]	PMC3828574_T1
PMC3828574	PMC3828574_119	[25741]	[25986]	['Some examples include technologies for ventilatory support, novel surfactant formulations, safe and effective intravenous fluid and drug administration, devices for testing bilirubin levels for jaundice and innovative phototherapy equipment [6].']	novel	[25801]	[25806]	PMC3828574_T10
PMC3828574	PMC3828574_120	[25987]	[26120]	['New and effective methods for monitoring and management of maternal complications and preterm labour could make a major contribution.']	New	[25987]	[25990]	PMC3828574_T2
PMC3828574	PMC3828574_136	[29578]	[29900]	['Potential for lives saved\nTo understand the impact of evidence-based interventions on deaths due to complications of preterm birth, we considered analyses including historical data from high income countries (Figure4), recent change in middle income countries (Figures5and6) and a new analysis using lives saved modelling.']	new	[29859]	[29862]	PMC3828574_T3
PMC3828574	PMC3828574_154	[33554]	[33752]	['The modelling methods have been widely published including discussions of the limitations, which are particularly related to the lack of coverage data for many of the specific interventions [44-47].']	lack of ... data	[33683, 33700]	[33690, 33704]	PMC3828574_T17
PMC3828574	PMC3828574_163	[35590]	[35906]	['Note that obstetric care would also have an impact, but is not estimated separately\n\nTargets for action by 2025\nThe Born Too Soon report initiated a process towards achieving goals for preterm birth prevention and presented a new goal for the reduction of deaths due to complications of preterm birth (Figure7) [48].']	new	[35816]	[35819]	PMC3828574_T4
PMC3828574	PMC3828574_227	[47945]	[48165]	['Innovate • Promote the discovery, development and delivery of affordable and essential medicines, new technologies and novel models for training and services to prevent preterm birth and improve care of premature babies.']	new	[48043]	[48046]	PMC3828574_T5
PMC3828574	PMC3828574_227	[47945]	[48165]	['Innovate • Promote the discovery, development and delivery of affordable and essential medicines, new technologies and novel models for training and services to prevent preterm birth and improve care of premature babies.']	novel	[48064]	[48069]	PMC3828574_T11
PMC3828574	PMC3828574_238	[50354]	[50573]	['Innovate • Develop affordable new diagnostics, medicines, technologies and other interventions, including social and behavioural change, for preterm birth and make them available to the most vulnerable and marginalised.']	new	[50384]	[50387]	PMC3828574_T6
PMC3828585	PMC3828585_56	[13197]	[13405]	['The precursors to spontaneous preterm birth vary by gestational age [24], and social and environmental factors, but the cause of spontaneous preterm labor remains unidentified in up to half of all cases [25].']	unidentified	[13360]	[13372]	PMC3828585_T0
PMC3828585	PMC3828585_150	[29471]	[29735]	['While data on preterm birth-associated mortality are lacking in these settings, worldwide there are almost no data currently on acute morbidities or long-term impairment associated with prematurity, thus preventing even the most basic assessments of service needs.']	lacking	[29524]	[29531]	PMC3828585_T1
PMC3828585	PMC3828585_150	[29471]	[29735]	['While data on preterm birth-associated mortality are lacking in these settings, worldwide there are almost no data currently on acute morbidities or long-term impairment associated with prematurity, thus preventing even the most basic assessments of service needs.']	no data	[29578]	[29585]	PMC3828585_T2
PMC3828585	PMC3828585_171	[32426]	[32675]	['Preterm birth rate trends for low- and middle-income countries suggest an increase in some countries (e.g., China) and some regions (e.g., South Asia) but given changes in the data type and the measurement of gestational age, these remain uncertain.']	uncertain	[32665]	[32674]	PMC3828585_T3
PMC3828585	PMC3828585_199	[37308]	[37425]	['The availability and quality of these services are not yet well established in many low- and middle-income countries.']	not yet well established	[37359]	[37383]	PMC3828585_T4
PMC3828585	PMC3828585_236	[44942]	[45096]	['In many low- and middle-income countries without wide-scale vital registration, no nationally representative data are available on rates of preterm birth.']	no ... available	[45022, 45060]	[45024, 45069]	PMC3828585_T5
PMC3828638	PMC3828638_123	[26457]	[26555]	['These data pinpoint two novel regulatory brain areas (CeA and SZI) that affect ingestive behavior.']	novel	[26481]	[26486]	PMC3828638_T0
PMC3828638	PMC3828638_135	[28950]	[29221]	['Although the connection between the HPA axis and appetitive ingestive behaviors has not been studied extensively in the hamster model of food hoarding, such studies are likely to yield a great deal of useful information on the nexus between stress and ingestive behavior.']	not been studied	[29034]	[29050]	PMC3828638_T1
PMC3828638	PMC3828638_195	[41505]	[41794]	['Summary and conclusions\nObesity rates are on the rise worldwide, and research into the neuroendocrine regulation of appetitive ingestive behavior is likely to provide new information about how animals maintain energy balance in their native settings and how to combat the obesity epidemic.']	new	[41672]	[41675]	PMC3828638_T2
PMC3829207	PMC3829207_13	[1058]	[1216]	['However, little is known about the effects of nutritional deficits on weight gain, or how to meet nutrient requirements for restoration of nutritional status.']	little is known	[1067]	[1082]	PMC3829207_T0
PMC3829207	PMC3829207_15	[1391]	[1530]	['Introduction\nAnorexia nervosa (AN) is a complex and frequently intractable illness of unknown etiology that is often chronic and disabling.']	unknown	[1477]	[1484]	PMC3829207_T1
PMC3829207	PMC3829207_70	[11258]	[11410]	['However, relatively little is known about diminished essential nutrients or what food products are most useful in replenishing such essential nutrients.']	little is known	[11278]	[11293]	PMC3829207_T2
PMC3829207	PMC3829207_153	[27594]	[27647]	['The reason why this range is so wide remains unclear.']	remains unclear	[27631]	[27646]	PMC3829207_T3
PMC3829207	PMC3829207_217	[37965]	[38113]	['To our knowledge, there is little research in this area, so the potential benefits remain to be proven, and the best food products remain uncertain.']	uncertain	[38103]	[38112]	PMC3829207_T4
PMC3829803	PMC3829803_27	[3099]	[3170]	['There is no current treatment for mumps other than supportive care [2].']	no	[3108]	[3110]	PMC3829803_T0
PMC3829803	PMC3829803_197	[26575]	[26740]	['It is not clear what role the second cytoplasmic RNA helicase (mda5) plays in this cascade although mda5 has been implicated in responses to several Paramyxoviridae.']	not clear	[26581]	[26590]	PMC3829803_T1
PMC3829803	PMC3829803_209	[28323]	[28454]	['To our knowledge, there has not yet been any attempt to use retinol (or other retinoids) to modulate the course of mumps infection.']	not yet	[28351]	[28358]	PMC3829803_T2
PMC3849683	PMC3849683_4	[854]	[965]	['In particular, little is known of the lived experience of food insecurity among pregnant women in this context.']	little is known	[869]	[884]	PMC3849683_T0
PMC3849683	PMC3849683_45	[7823]	[7951]	['While this study investigated female-headed households amongst Bangladeshi women, the experiences of pregnant women are unknown.']	unknown	[7943]	[7950]	PMC3849683_T1
PMC3849683	PMC3849683_96	[15712]	[16021]	['The steps of analysis were interrelated and carried out in conjunction and in reverse as it is a continual and non-linear process to help ensure confirmabilty [52] as well to have the opportunity while in the field to address any unclear ideas or questions with colleagues in Bangladesh and with participants.']	unclear	[15942]	[15949]	PMC3849683_T2
PMC3850030	PMC3850030_16	[3339]	[3446]	['An unfolding example is the effect of maternal stress on pregnancy outcome which is still being elucidated.']	still being elucidated	[3423]	[3445]	PMC3850030_T0
PMC3850030	PMC3850030_66	[12234]	[12314]	['The in utero environment that triggers childhood obesity is not well understood.']	not well understood	[12294]	[12313]	PMC3850030_T1
PMC3850030	PMC3850030_117	[21521]	[21607]	['Within the realm of genomics and RNA signaling, novel opportunities continue to arise.']	novel	[21569]	[21574]	PMC3850030_T2
PMC3850030	PMC3850030_169	[31745]	[31939]	['Nonetheless, data regarding APAP overdose in pregnancy is limited and consists mainly of case reports or a small series of cases and there is no known threshold for occurrence of toxic symptoms.']	no known	[31887]	[31895]	PMC3850030_T3
PMC3850030	PMC3850030_200	[36289]	[36466]	['As a result, fetal exposure to this class of compounds must be increasing in frequency, but any neurodevelopmental sequelae of fetal antipsychotic exposure is poorly understood.']	poorly understood	[36448]	[36465]	PMC3850030_T4
PMC3850030	PMC3850030_323	[59049]	[59251]	['HCC is more prevalent in men than women and recent genetic studies have revealed a causal role for androgen receptor (AR) in hepatocarcinogenesis, but the underlying molecular mechanism remains unclear.']	remains unclear	[59235]	[59250]	PMC3850030_T5
PMC3850030	PMC3850030_401	[71535]	[71859]	['Due to concern about unknown consequences of fetal exposures, many leaders of public and private research entities, scientists, regulators and non-obstetrical physicians believe that no pharmaceutical interventions should be given to pregnant women for the purpose of enhancing lifelong well-being of the mother’s offspring.']	unknown	[71556]	[71563]	PMC3850030_T6
