	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S133-PMC3192058	PMC3192058	10/2011	S133-PMC3192058	['all these results INDICATED the damage caused by Utero-Placental insufficiency was DIFFICULT to reverse, supposing it MAY has RELATIONSHIP with Nutrient substance deficiency for Islet Development, Intrauterine environmental failure, increased Hypothalamic-Pituitary-Adrenal (hpa) axis activity and Gene defect[29],[30].']	[('INCOMPLETE_EVIDENCE', 18), ('DIFFICULT_TASK', 83), ('INCOMPLETE_EVIDENCE', 118), ('SUPERFICIAL_RELATIONSHIP', 126)]	4	[('UBERON_0000995', 'uterus', 49, 'utero'), ('UBERON_0001987', 'placenta', 55, 'placental'), ('CHEBI_33284', 'nutrient', 144, 'nutrient'), ('CL_0000214', 'synovial cell', 178, 'islet'), ('GO_0001822', 'kidney development', 178, 'islet development'), ('UBERON_0002533', 'post-anal tail bud', 178, 'islet'), ('UBERON_0022293', 'reproductive gland secretion', 197, 'intrauterine'), ('UBERON_0001898', 'hypothalamus', 243, 'hypothalamic'), ('UBERON_0002109', 'pair of nares', 256, 'pituitary'), ('UBERON_0002369', 'adrenal gland', 266, 'adrenal'), ('SO_0000704', 'gene', 298, 'gene')]	0	['results utero-placental reverse, nutrient substance intrauterine environmental failure, hypothalamic-pituitary-adrenal (hpa) activity gene defect[29],[30].']
S65-PMC3202114	PMC3202114	10/2011	S65-PMC3202114	['under these unique conditions, we have FOUND that maternal diabetes negatively Imprints the growth of a Genetically normal (wistar) Beta-Cell mass in a way as the insult is still present later at Adult age as a decreased Beta-Cell population [42,43].NOT ONLY maternal diabetes BUT ALSO Intrauterine undernutrition induced by several means such as protein (iupr) or calorie (iucr) restriction, or alteration in the availability of the Nutrients by Uterine/Placental insufficiency (upi) induced by Uterine Artery ligation, alter early Islet Development and provoke lasting consequences in rodents.']	[('INCOMPLETE_EVIDENCE', 39), ('ANOMALY_CURIOUS_FINDING', 250), ('ANOMALY_CURIOUS_FINDING', 277)]	3	[('GO_0007566', 'embryo implantation', 79, 'imprints'), ('SO_0000704', 'gene', 104, 'genetically'), ('CL_0000349', 'extraembryonic cell', 132, 'beta-cell'), ('UBERON_0000922', 'embryo', 132, 'beta'), ('UBERON_0007023', 'adult organism', 196, 'adult'), ('CL_0000349', 'extraembryonic cell', 221, 'beta-cell'), ('UBERON_0022293', 'reproductive gland secretion', 286, 'intrauterine'), ('CHEBI_33284', 'nutrient', 434, 'nutrients'), ('UBERON_0000995', 'uterus', 447, 'uterine'), ('UBERON_0001987', 'placenta', 455, 'placental'), ('UBERON_0002493', 'uterine artery', 496, 'uterine artery'), ('CL_0000214', 'synovial cell', 533, 'islet'), ('GO_0001822', 'kidney development', 533, 'islet development'), ('UBERON_0002533', 'post-anal tail bud', 533, 'islet')]	0	['conditions, maternal diabetes imprints genetically normal (wistar) beta-cell mass insult adult age decreased beta-cell population [42,43].not maternal diabetes intrauterine undernutrition induced protein (iupr) calorie (iucr) restriction, alteration availability nutrients uterine/placental (upi) induced uterine artery ligation, alter  lasting rodents.']
S51-PMC3227644	PMC3227644	11/2011	S51-PMC3227644	['these altered responses to fasting were ASSOCIATED with changes in mrna Expression of Hepatic Genes involved in Gluconeogenesis and Ketogenesis (figure 3).']	[('SUPERFICIAL_RELATIONSHIP', 40)]	1	[('GO_0010467', 'gene expression', 72, 'expression'), ('UBERON_0002107', 'liver', 86, 'hepatic'), ('SO_0000704', 'gene', 94, 'genes'), ('GO_0006094', 'gluconeogenesis', 112, 'gluconeogenesis'), ('GO_0001822', 'kidney development', 132, 'ketogenesis')]	0	['altered responses fasting changes mrna expression hepatic genes gluconeogenesis  (figure 3).']
S205-PMC3268605	PMC3268605	8/2011	S205-PMC3268605	['HOWEVER, our data DEMONSTRATE a NOVEL POSSIBILITY that long-term amelioration of hypertension by No in Gestation MAY induce epigenetic changes that AFFECT the Postnatal transcription of Ribosomal protein Genes and a reduction of Ribosome structures during a critical period of Nephrogenesis.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 18), ('FULL_UNKNOWN', 32), ('INCOMPLETE_EVIDENCE', 38), ('INCOMPLETE_EVIDENCE', 113), ('SUPERFICIAL_RELATIONSHIP', 148)]	6	[('CHEBI_16382', 'iodide', 97, 'NO'), ('GO_0007565', 'female pregnancy', 103, 'gestation'), ('GO_0007567', 'parturition', 159, 'postnatal'), ('GO_0005840', 'ribosome', 186, 'ribosomal'), ('SO_0000704', 'gene', 204, 'genes'), ('GO_0005840', 'ribosome', 229, 'ribosome'), ('GO_0001822', 'kidney development', 277, 'nephrogenesis')]	0	['however, long-term amelioration hypertension gestation epigenetic changes postnatal transcription ribosomal protein genes reduction ribosome structures period .']
S201-PMC3277098	PMC3277098	12/2011	S201-PMC3277098	['FUTURE RESEARCH MUST accurately account for the DIFFERENT sources of Vitamin D, stage of Immune Development and Genetic FACTORS in order to understand the immunological consequences of changing Vitamin d status through supplementation or lifestyle changes.']	[('FUTURE_WORK', 0), ('IMPORTANT_CONSIDERATION', 16), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 48), ('SUPERFICIAL_RELATIONSHIP', 120)]	4	[('CHEBI_27300', 'vitamin D', 69, 'vitamin D'), ('GO_0001822', 'kidney development', 89, 'immune development'), ('UBERON_0002405', 'immune system', 89, 'immune'), ('SO_0000704', 'gene', 112, 'genetic'), ('CHEBI_33229', 'vitamin (role)', 194, 'vitamin')]	0	['future sources vitamin d,  genetic immunological changing vitamin status supplementation lifestyle changes.']
S20-PMC3424155	PMC3424155	8/2012	S20-PMC3424155	"['[""""among the ESSENTIAL regulators of Kidney Development are components of the Renin-angiotensin system (ras), Podocin (a CRITICAL component of the Glomerular Slit Diaphragm) and the wilms\' tumor suppressor Gene Wt1[12].""""]']"	[('IMPORTANT_CONSIDERATION', 10), ('IMPORTANT_CONSIDERATION', 118)]	2	[('GO_0001822', 'kidney development', 34, 'kidney development'), ('UBERON_0002113', 'kidney', 34, 'kidney'), ('PR_000014368', 'RuvB-like 1', 75, 'renin'), ('PR_000012775', 'polycystic kidney disease 2-like 2 protein', 107, 'podocin'), ('UBERON_0001230', 'glomerular capsule', 144, 'glomerular slit'), ('UBERON_0001103', 'diaphragm', 160, 'diaphragm'), ('SO_0000704', 'gene', 203, 'gene'), ('PR_000017450', 'protein Wnt-8a', 208, 'WT1')]	0	"['[""""among ent renin-angiotensin system (ras), podocin (a glomerular slit diaphragm) wilms* tumor suppressor gene wt1[12].""""]']"
S0-PMC3458940	PMC3458940	9/2012	S0-PMC3458940	['Retinoic Acid receptor-dependent, cell-autonomous, endogenous Retinoic Acid signaling and its target Genes in Mouse Collecting Duct Cells\n\nabstract\n\nbackground\nVitamin A is NECESSARY for Kidney Development and HAS also BEEN LINKED to Regulation Of solute and Water Homeostasis and to protection against Kidney stone disease, infection, inflammation, and scarring.']	[('IMPORTANT_CONSIDERATION', 173), ('INCOMPLETE_EVIDENCE', 210), ('SUPERFICIAL_RELATIONSHIP', 224)]	3	[('CHEBI_28592', 'ricinoleic acid', 0, 'Retinoic Acid'), ('PR_000014000', 'telomere-associated protein RIF1', 0, 'Retinoic Acid'), ('CHEBI_28592', 'ricinoleic acid', 62, 'Retinoic Acid'), ('SO_0000704', 'gene', 101, 'Genes'), ('NCBITaxon_10088', 'Mus <genus>', 110, 'Mouse'), ('UBERON_0001232', 'collecting duct of renal tubule', 116, 'Collecting Duct'), ('CL_0000125', 'glial cell', 127, 'Duct Cells'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 160, 'Vitamin A'), ('GO_0001822', 'kidney development', 187, 'kidney development'), ('UBERON_0002113', 'kidney', 187, 'kidney'), ('GO_0065007', 'biological regulation', 234, 'regulation of ...'), ('CHEBI_15377', 'water', 259, 'water'), ('GO_0030104', 'water homeostasis', 259, 'water homeostasis'), ('UBERON_0002113', 'kidney', 303, 'kidney')]	0	['retinoic acid receptor-dependent, cell-autonomous, endogenous retinoic acid signaling genes mouse collecting duct cells\n\nabstract\n\nbackground\nvitamin  solute water homeostasis kidney stone disease, infection, inflammation, scarring.']
S7-PMC3458940	PMC3458940	9/2012	S7-PMC3458940	['NEVERTHELESS, Gene ontology analysis SUGGESTS that these Genes are INVOLVED in Kidney Development, Renal functioning, and Regulation Of tra signaling.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 37), ('SUPERFICIAL_RELATIONSHIP', 67)]	3	[('SO_0000704', 'gene', 14, 'gene'), ('SO_0000704', 'gene', 57, 'genes'), ('GO_0001822', 'kidney development', 79, 'kidney development'), ('UBERON_0002113', 'kidney', 79, 'kidney'), ('UBERON_0002113', 'kidney', 99, 'renal'), ('GO_0065007', 'biological regulation', 122, 'regulation of ...')]	0	['nevertheless, gene ontology genes renal functioning, tra signaling.']
S130-PMC3458940	PMC3458940	9/2012	S130-PMC3458940	['these Genes were reported to be INVOLVED in Regulating the conversion of tral into trol (Dhrs3), Regulating Ub Branching and Kidney Development (Ppbp and Bmp7), maintaining cd cell polarity and integrity by Regulating cell-cell and cell-substrate interactions (tns1 and itga2), Regulating Cellular Responses To Stress and Modulating Tissue Repair (sprr1a, Cpm, Lcn2, and Bmp7), Regulating Water and Solute Transport mechanisms, and Kidney stone Formation (Npr3, Foxa1, clca4, Slc37A1, and Galns).']	[('SUPERFICIAL_RELATIONSHIP', 32)]	1	[('SO_0000704', 'gene', 6, 'genes'), ('GO_0065007', 'biological regulation', 44, 'regulating'), ('PR_000006602', 'dynamin-1-like protein', 89, 'Dhrs3'), ('GO_0065007', 'biological regulation', 97, 'regulating'), ('UBERON_0001828', 'gingiva', 108, 'UB'), ('GO_0007129', 'homologous chromosome pairing at meiosis', 111, 'branching'), ('GO_0001822', 'kidney development', 125, 'kidney development'), ('UBERON_0002113', 'kidney', 125, 'kidney'), ('PR_000013350', 'pregnancy-specific beta-1-glycoprotein 2', 145, 'Ppbp'), ('PR_000000168', 'BMP7', 154, 'Bmp7'), ('GO_0065007', 'biological regulation', 207, 'regulating'), ('GO_0065007', 'biological regulation', 278, 'regulating'), ('GO_0035903', 'cellular response to immobilization stress', 289, 'cellular responses to stress'), ('GO_0065007', 'biological regulation', 322, 'modulating'), ('GO_0031649', 'heat generation', 333, 'tissue repair'), ('UBERON_0000479', 'tissue', 333, 'tissue'), ('PR_000004968', 'calretinin', 356, 'Cpm'), ('PR_000009880', 'Lon protease, mitochondrial', 361, 'Lcn2'), ('PR_000000168', 'BMP7', 371, 'Bmp7'), ('GO_0065007', 'biological regulation', 378, 'regulating'), ('CHEBI_15377', 'water', 389, 'water'), ('GO_0007605', 'sensory perception of sound', 389, 'water ...'), ('GO_0006814', 'sodium ion transport', 399, 'solute transport'), ('GO_0016255', 'attachment of GPI anchor to protein', 432, 'kidney'), ('UBERON_0002113', 'kidney', 432, 'kidney'), ('GO_0009057', 'macromolecule catabolic process', 445, 'formation'), ('PR_000011509', 'nuclear pore complex protein Nup155', 456, 'Npr3'), ('PR_000007606', 'forkhead box protein B2', 462, 'Foxa1'), ('PR_000015124', 'zinc transporter ZIP10', 476, 'Slc37a1'), ('PR_000007898', 'glutamate--cysteine ligase regulatory subunit', 489, 'Galns')]	0	['genes conversion tral trol (dhrs3), ub branching  (ppbp bmp7), maintaining cd cell polarity integrity cell-cell cell-substrate (tns1 itga2), cellular responses tissue repair (sprr1a, cpm, lcn2, bmp7), water solute transport mechanisms, kidney stone formation (npr3, foxa1, clca4, slc37a1, galns).']
S162-PMC3458940	PMC3458940	9/2012	S162-PMC3458940	['for instance, Ppbp COULD BE Regulating Kidney Development[45], inflammation[46], and Defense Against bacterial Infection[47]; sprr1a is another Gene highly dependent on tra/rar signaling in mediating Tissue Repair and Regeneration[48]RELEVANT to Kidney injury.']	[('INCOMPLETE_EVIDENCE', 19), ('SUPERFICIAL_RELATIONSHIP', 234)]	2	[('PR_000013350', 'pregnancy-specific beta-1-glycoprotein 2', 14, 'Ppbp'), ('GO_0065007', 'biological regulation', 28, 'regulating'), ('GO_0001822', 'kidney development', 39, 'kidney development'), ('UBERON_0002113', 'kidney', 39, 'kidney'), ('GO_0050888', 'determination of stimulus location', 85, 'defense against ... infection'), ('SO_0000704', 'gene', 144, 'gene'), ('GO_0072679', 'thymocyte migration', 200, 'tissue repair ... regeneration'), ('UBERON_0000479', 'tissue', 200, 'tissue'), ('UBERON_0002113', 'kidney', 246, 'kidney')]	0	['instance, ppbp [45], inflammation[46], defense bacterial infection[47]; sprr1a gene tra/rar signaling tissue repair regeneration[48]relevant kidney injury.']
S171-PMC3458940	PMC3458940	9/2012	S171-PMC3458940	['we PROPOSE that endogenous tra/rars MAY play CRUCIAL ROLES in Kidney Development and in maintaining normal function of Cd Cells and the Kidney, AT LEAST in part, by Regulating these tra/rar target Genes.']	[('INCOMPLETE_EVIDENCE', 3), ('INCOMPLETE_EVIDENCE', 36), ('IMPORTANT_CONSIDERATION', 45), ('SUPERFICIAL_RELATIONSHIP', 53), ('PROBABLE_UNDERSTANDING', 144)]	5	[('GO_0001822', 'kidney development', 62, 'kidney development'), ('UBERON_0002113', 'kidney', 62, 'kidney'), ('CL_0000051', 'common lymphoid progenitor', 119, 'CD cells'), ('UBERON_0002113', 'kidney', 136, 'kidney'), ('GO_0065007', 'biological regulation', 165, 'regulating'), ('SO_0000704', 'gene', 197, 'genes')]	0	['endogenous tra/rars play  maintaining cd cells kidney, part, tra/rar genes.']
S23-PMC3488908	PMC3488908	4/2010	S23-PMC3488908	['there is now GOOD EVIDENCE that a NUMBER OF maternal environmental exposures in Pregnancy have the capacity to modify fetal Immune Development and Perinatal Immune function.1the EMERGING field of epigenetics also provides a NEW PERSPECTIVE on the mechanisms by which environmental changes CAN be inducing changes in Gene Expression and disease susceptibility in subsequent Life.4epigenetic Regulation refers to the Control Of Gene Expression by changes in Dna and Histone Methylation, Histone Acetylation, and Chromatin structure, as reviewed in detail elsewhere.5these induce conformational changes, which activate or silence Genes by determining the degree of Dna Compaction and accessibility for Gene transcription.']	[('PROBABLE_UNDERSTANDING', 13), ('INCOMPLETE_EVIDENCE', 34), ('INCOMPLETE_EVIDENCE', 178), ('FULL_UNKNOWN', 224), ('INCOMPLETE_EVIDENCE', 228), ('INCOMPLETE_EVIDENCE', 289)]	6	[('GO_0007565', 'female pregnancy', 80, 'pregnancy'), ('GO_0001822', 'kidney development', 124, 'immune development'), ('UBERON_0002405', 'immune system', 124, 'immune'), ('GO_0036268', 'swimming', 147, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 147, 'perinatal'), ('UBERON_0002405', 'immune system', 157, 'immune'), ('GO_0010467', 'gene expression', 316, 'gene expression'), ('SO_0000704', 'gene', 316, 'gene'), ('UBERON_0000104', 'life cycle', 373, 'life'), ('GO_0065007', 'biological regulation', 390, 'regulation'), ('GO_0010468', 'regulation of gene expression', 415, 'control of gene expression'), ('SO_0000704', 'gene', 426, 'gene'), ('GO_0006306', 'DNA methylation', 456, 'DNA ... histone methylation'), ('CHEBI_15358', 'histone', 464, 'histone'), ('PR_000043452', 'core histone', 464, 'histone'), ('CHEBI_15358', 'histone', 485, 'histone'), ('GO_0043974', 'histone H3-K27 acetylation', 485, 'histone acetylation'), ('PR_000043452', 'core histone', 485, 'histone'), ('GO_0000785', 'chromatin', 510, 'chromatin'), ('SO_0000704', 'gene', 627, 'genes'), ('GO_0006260', 'DNA replication', 662, 'DNA compaction'), ('SO_0000704', 'gene', 699, 'gene')]	0	['maternal environmental exposures pregnancy capacity fetal  perinatal immune function.1the epigenetics mechanisms environmental changes inducing changes gene expression disease life.4epigenetic refers gene expression changes dna histone methylation, histone acetylation, chromatin structure, detail elsewhere.5these conformational changes, activate silence genes degree dna compaction accessibility gene transcription.']
S26-PMC3488908	PMC3488908	4/2010	S26-PMC3488908	['NOTABLY, an Animal MODEL using maternal supplementation with dietary Methyl Donors (Folate) in Pregnancy was shown to induce patterns of Gene Methylation (silencing), which promoted an allergic phenotype in the offspring, and that this EFFECT was heritable to the next generation.10the SIGNIFICANCE of this is NOT CLEAR in Humans; HOWEVER, one RECENT STUDY has REPORTED that Folate supplements in Pregnancy are ASSOCIATED with increased childhood wheezing11and another epidemiological STUDY REPORTED increasing incidence of asthma in 3.5-year-old children of mothers taking Folic Acid supplements during Pregnancy.12ALTHOUGH this clearly WARRANTS FURTHER INVESTIGATION, these OBSERVATIONS HIGHLIGHT the IMPORTANCE of CONSIDERING Antenatal events in subsequent PATTERNS of Immune Development and disease susceptibility.']	[('ANOMALY_CURIOUS_FINDING', 0), ('INCOMPLETE_EVIDENCE', 19), ('SUPERFICIAL_RELATIONSHIP', 236), ('IMPORTANT_CONSIDERATION', 286), ('FULL_UNKNOWN', 310), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 331), ('INCOMPLETE_EVIDENCE', 344), ('INCOMPLETE_EVIDENCE', 361), ('SUPERFICIAL_RELATIONSHIP', 411), ('INCOMPLETE_EVIDENCE', 485), ('INCOMPLETE_EVIDENCE', 491), ('ANOMALY_CURIOUS_FINDING', 614), ('FUTURE_WORK', 638), ('INCOMPLETE_EVIDENCE', 676), ('INCOMPLETE_EVIDENCE', 689), ('IMPORTANT_CONSIDERATION', 703), ('FUTURE_WORK', 717), ('IMPORTANT_CONSIDERATION', 717), ('SUPERFICIAL_RELATIONSHIP', 760)]	19	[('NCBITaxon_33208', 'Metazoa', 12, 'animal'), ('CHEBI_6842', 'methoxychlor', 69, 'methyl donors'), ('CHEBI_30863', '5-azaorotic acid', 84, 'folate'), ('GO_0007565', 'female pregnancy', 95, 'pregnancy'), ('GO_0010467', 'gene expression', 137, 'gene methylation'), ('SO_0000704', 'gene', 137, 'gene'), ('NCBITaxon_9606', 'Homo sapiens', 323, 'humans'), ('CHEBI_30863', '5-azaorotic acid', 375, 'folate'), ('GO_0007565', 'female pregnancy', 397, 'pregnancy'), ('CHEBI_30751', 'formic acid', 574, 'folic acid'), ('GO_0007565', 'female pregnancy', 604, 'pregnancy'), ('GO_0007567', 'parturition', 729, 'antenatal'), ('GO_0001822', 'kidney development', 772, 'immune development'), ('UBERON_0002405', 'immune system', 772, 'immune')]	0	['notably, animal using maternal supplementation dietary methyl donors (folate) pregnancy gene methylation (silencing), allergic phenotype offspring, heritable generation.10the humans; however, folate supplements pregnancy childhood wheezing11and epidemiological asthma 3.5-year-old children mothers folic acid supplements pregnancy.12although investigation, antenatal events  disease susceptibility.']
S138-PMC3773449	PMC3773449	8/2013	S138-PMC3773449	['the Expression of specific Genes INVOLVED in Nephrogenesis is altered (Pax2, Gdnf) [113,115].']	[('SUPERFICIAL_RELATIONSHIP', 33)]	1	[('GO_0010467', 'gene expression', 4, 'expression'), ('SO_0000704', 'gene', 27, 'genes'), ('GO_0001822', 'kidney development', 45, 'nephrogenesis'), ('PR_000012318', 'paired box protein Pax-6', 71, 'Pax2'), ('PR_000007939', 'glial fibrillary acidic protein', 77, 'GDNF')]	0	['expression genes  altered (pax2, gdnf) [113,115].']
S172-PMC3773449	PMC3773449	8/2013	S172-PMC3773449	['environment MAY alter Nephrogenesis through epigenetic pathway, and Genetic background MAY make the Kidney less or more sensitive to environmental FACTORS.']	[('INCOMPLETE_EVIDENCE', 12), ('INCOMPLETE_EVIDENCE', 87), ('SUPERFICIAL_RELATIONSHIP', 147)]	3	[('GO_0001822', 'kidney development', 22, 'nephrogenesis'), ('SO_0000704', 'gene', 68, 'genetic'), ('UBERON_0002113', 'kidney', 100, 'kidney')]	0	['environment alter  epigenetic pathway, genetic background kidney sensitive environmental factors.']
S132-PMC4090150	PMC4090150	7/2014	S132-PMC4090150	['these results INDICATE that the differences in the amount of maternal Fa during Gestation CAN Modulate Expression of neural Genes in the offsprings’ Cerebral Hemispheres.10.1371/journal.pone.0101674.t001\n\ncaption (table-wrap): table 1\nNeural Genes altered ≥2 fold in the Cerebral Hemisphere of male pups from mothers having Fa supplementation during Gestation at 4 mg/kg in comparison to mothers at 0.4 mg/kg diet.accessionsymbolfold changedirection of changepathwayref|nm_008313htr4−3.70↓Dopa-seretoninref|nm_013561htr3a−3.67↓Dopa-seretoninref|nm_019823cyp2d22−3.04↓Dopa-seretoninref|nm_015743nr4a3−2.60↓Dopa-seretoninref|nm_001038845p2rx7−3.96↓Gaba-glutamateref|nm_009732avp−3.77↓Gaba-glutamateref|nm_007699chrm4−3.12↓neuro-transmitterref|nm_009170shh−3.49↓Neurogenesisref|nm_009115s100b−2.99↓Neurogenesisref|nm_010291gjb5−2.50↓gap junctionsref|nm_008123gja8−2.07↓gap junctionsref|nm_019827gsk3b3.27↑Dopa-seretoninref|nm_009414tph12.48↑Dopa-seretoninref|nm_173391tph22.14↑Dopa-seretoninref|nm_013761srr2.35↑Gaba-glutamateref|nm_182959slc17a82.30↑Gaba-glutamateref|nm_008068gabra62.15↑Gaba-glutamateref|nm_010623kif172.43↑Synaptic plasticityref|nm_008689nfkb12.25↑Synaptic plasticityref|nm_001042528cacna1b2.42↑Neuronal-Ion channelsref|nm_145983kcna52.11↑Neuronal-Ion channelsref|nm_008426kcnj32.09↑Neuronal-Ion channelsref|nm_018732scn3a2.07↑Neuronal-Ion channelsref|nm_177781trpa12.00↑Neuronal-Ion channelsref|nm_021382tacr32.20↑neurotransmitterref|nm_009216sstr12.17↑neurotransmitterref|nm_008312htr2c2.12↑neurotransmitterref|nm_001001496gja62.07↑gap junctionsref|nm_172989lpar12.03↑gap junctionsref|nm_008737nrp12.30↑Neurogenesis\n↑\u200a=\u200aup regulated.']	[('INCOMPLETE_EVIDENCE', 14), ('INCOMPLETE_EVIDENCE', 90)]	2	[('CHEBI_30751', 'formic acid', 70, 'FA'), ('GO_0007565', 'female pregnancy', 80, 'gestation'), ('GO_0065007', 'biological regulation', 94, 'modulate'), ('GO_0010467', 'gene expression', 103, 'expression'), ('SO_0000704', 'gene', 124, 'genes'), ('UBERON_0014644', 'cerebrocerebellum', 149, 'cerebral hemispheres'), ('CL_0002319', 'neural cell', 235, 'Neural'), ('SO_0000704', 'gene', 242, 'genes'), ('UBERON_0014644', 'cerebrocerebellum', 271, 'cerebral hemisphere'), ('CHEBI_30751', 'formic acid', 324, 'FA'), ('GO_0007565', 'female pregnancy', 350, 'gestation'), ('CHEBI_81999', 'Dehydrogriseofulvin', 489, 'Dopa'), ('CHEBI_81999', 'Dehydrogriseofulvin', 527, 'Dopa'), ('CHEBI_81999', 'Dehydrogriseofulvin', 567, 'Dopa'), ('CHEBI_81999', 'Dehydrogriseofulvin', 605, 'Dopa'), ('CHEBI_16865', 'gamma-aminobutyric acid', 646, 'GABA'), ('CHEBI_16865', 'gamma-aminobutyric acid', 682, 'GABA'), ('GO_0007285', 'primary spermatocyte growth', 759, 'Neurogenesisref'), ('GO_0007285', 'primary spermatocyte growth', 795, 'Neurogenesisref'), ('CHEBI_81999', 'Dehydrogriseofulvin', 902, 'Dopa'), ('CHEBI_81999', 'Dehydrogriseofulvin', 938, 'Dopa'), ('CHEBI_81999', 'Dehydrogriseofulvin', 974, 'Dopa'), ('CHEBI_16865', 'gamma-aminobutyric acid', 1009, 'GABA'), ('CHEBI_16865', 'gamma-aminobutyric acid', 1048, 'GABA'), ('CHEBI_16865', 'gamma-aminobutyric acid', 1086, 'GABA'), ('GO_0045202', 'synapse', 1123, 'Synaptic'), ('GO_0045202', 'synapse', 1165, 'Synaptic'), ('CL_0000540', 'neuron', 1212, 'Neuronal'), ('CHEBI_24870', 'ion', 1221, 'Ion'), ('CL_0000540', 'neuron', 1256, 'Neuronal'), ('CHEBI_24870', 'ion', 1265, 'Ion'), ('CL_0000540', 'neuron', 1300, 'Neuronal'), ('CHEBI_24870', 'ion', 1309, 'Ion'), ('CL_0000540', 'neuron', 1344, 'Neuronal'), ('CHEBI_24870', 'ion', 1353, 'Ion'), ('CL_0000540', 'neuron', 1388, 'Neuronal'), ('CHEBI_24870', 'ion', 1397, 'Ion'), ('GO_0001822', 'kidney development', 1622, 'Neurogenesis')]	0	['results maternal fa gestation expression neural genes offsprings’ cerebral hemispheres.10.1371/journal.pone.0101674.t001\n\ncaption (table-wrap): table 1\nneural genes altered ≥2 fold cerebral hemisphere male pups mothers fa supplementation gestation 4 mg/kg mothers 0.4 mg/kg diet.accessionsymbolfold changedirection changepathwayref|nm_008313htr4−3.70↓dopa-seretoninref|nm_013561htr3a−3.67↓dopa-seretoninref|nm_019823cyp2d22−3.04↓dopa-seretoninref|nm_015743nr4a3−2.60↓dopa-seretoninref|nm_001038845p2rx7−3.96↓gaba-glutamateref|nm_009732avp−3.77↓gaba-glutamateref|nm_007699chrm4−3.12↓neuro-transmitterref|nm_009170shh−3.49↓neurogenesisref|nm_009115s100b−2.99↓neurogenesisref|nm_010291gjb5−2.50↓gap junctionsref|nm_008123gja8−2.07↓gap junctionsref|nm_019827gsk3b3.27↑dopa-seretoninref|nm_009414tph12.48↑dopa-seretoninref|nm_173391tph22.14↑dopa-seretoninref|nm_013761srr2.35↑gaba-glutamateref|nm_182959slc17a82.30↑gaba-glutamateref|nm_008068gabra62.15↑gaba-glutamateref|nm_010623kif172.43↑synaptic plasticityref|nm_008689nfkb12.25↑synaptic plasticityref|nm_001042528cacna1b2.42↑neuronal-ion channelsref|nm_145983kcna52.11↑neuronal-ion channelsref|nm_008426kcnj32.09↑neuronal-ion channelsref|nm_018732scn3a2.07↑neuronal-ion channelsref|nm_177781trpa12.00↑neuronal-ion channelsref|nm_021382tacr32.20↑neurotransmitterref|nm_009216sstr12.17↑neurotransmitterref|nm_008312htr2c2.12↑neurotransmitterref|nm_001001496gja62.07↑gap junctionsref|nm_172989lpar12.03↑gap junctionsref|nm_008737nrp12.30↑\n↑\u200a=\u200aup regulated.']
S224-PMC4161944	PMC4161944	9/2014	S224-PMC4161944	['optimization of existing vaccine scheduling MAY SEEM TO BE low hanging fruit, but will REQUIRE thorough analysis of local Immune Development with CONSIDERATION of both Genetic and environmental factors.']	[('INCOMPLETE_EVIDENCE', 44), ('ANOMALY_CURIOUS_FINDING', 48), ('FUTURE_WORK', 87), ('FUTURE_WORK', 146)]	4	[('GO_0001822', 'kidney development', 122, 'immune development'), ('UBERON_0002405', 'immune system', 122, 'immune'), ('SO_0000704', 'gene', 168, 'genetic')]	0	['optimization vaccine scheduling hanging fruit, thorough local  genetic environmental factors.']
S20-PMC4377888	PMC4377888	3/2015	S20-PMC4377888	['the developing Kidney is particularly susceptible to the EFFECTS of a suboptimal maternal diet; changes in Expression of Genes and proteins important for Kidney Development, are LIKELY to UNDERLIE the developmental programming of Kidney structure and physiology.']	[('SUPERFICIAL_RELATIONSHIP', 57), ('PROBABLE_UNDERSTANDING', 178), ('SUPERFICIAL_RELATIONSHIP', 188)]	3	[('UBERON_0002113', 'kidney', 15, 'kidney'), ('GO_0010467', 'gene expression', 107, 'expression'), ('SO_0000704', 'gene', 121, 'genes'), ('GO_0001822', 'kidney development', 154, 'kidney development'), ('UBERON_0002113', 'kidney', 154, 'kidney'), ('GO_0016255', 'attachment of GPI anchor to protein', 230, 'kidney'), ('UBERON_0002113', 'kidney', 230, 'kidney')]	0	['kidney maternal diet; changes expression genes proteins developmental programming kidney structure physiology.']
