DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
4/2012,PMC3348565,"However, the risk of repeated pneumonia in the subsequent 3 months was 13% (relative risk [RR] 0·78, 95% CI 0·64–0·94; p=0·01) lower in the vitamin D3compared with the placebo group","{'ANOMALY_CURIOUS_FINDING', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('however', 'ANOMALY_CURIOUS_FINDING'), ('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
4/2012,PMC3348565,Other more recent studies assessing different outcomes in children or adults have conflicting findings on the effectiveness of vitamin D,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('recent_studies', 'INCOMPLETE_EVIDENCE'), ('conflicting', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
4/2012,PMC3348565,There is growing evidence of the vitamin D parancrine system enhancing innate immunity:4the activation of Toll-like receptors on monocytes and macrophages by microbial pathogens results in increased expression of CYP27B1 and vitamin D receptor ( VDR ) genes within these cells,{'INCOMPLETE_EVIDENCE'},"[('growing_evidence', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,It has been suggested that vitamin D might be used in the treatment of opportunistic and antibiotic-resistant infections,{'INCOMPLETE_EVIDENCE'},"[('has_been_suggested', 'INCOMPLETE_EVIDENCE'), ('might', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,There is debate between investigators regarding concentrations that relate to optimum stores of vitamin D in the body,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('debate', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('relate', 'SUPERFICIAL_RELATIONSHIP')]"
4/2012,PMC3348565,"Vitamin D deficiency rickets in children younger than 5 years is an endemic problem in developing countries, ranging from 5–45%, even where sunlight is abundant,1,2,7,8and has also re-emerged in some developed countries","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('problem', 'PROBLEM_COMPLICATION'), ('even', 'ANOMALY_CURIOUS_FINDING'), ('some', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"Therefore, breastmilk, a normally poor source of vitamin D,11becomes even more deficient","{'ANOMALY_CURIOUS_FINDING', 'PROBABLE_UNDERSTANDING', 'PROBLEM_COMPLICATION'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('poor', 'PROBLEM_COMPLICATION'), ('even', 'ANOMALY_CURIOUS_FINDING')]"
4/2012,PMC3348565,Thus young children are at a high risk of vitamin D deficiency,{'PROBABLE_UNDERSTANDING'},"[('thus', 'PROBABLE_UNDERSTANDING')]"
4/2012,PMC3348565,"On the basis of findings that vitamin D is an immunomodulator, that deficiency is a risk factor for pneumonia, and that quarterly supplementation had better compliance than daily or weekly supplementation,13,14we aimed to test the hypothesis that quarterly 100 000 IU vitamin D supplementation would reduce the incidence of radiologically confirmed pneumonia by 35% in our study population","{'QUESTION_ANSWERED_BY_THIS_WORK', 'FUTURE_PREDICTION', 'INCOMPLETE_EVIDENCE'}","[('on_the_basis_of', 'INCOMPLETE_EVIDENCE'), ('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_test', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('hypothesis', 'INCOMPLETE_EVIDENCE'), ('would', 'FUTURE_PREDICTION')]"
4/2012,PMC3348565,"We chose a quarterly supplementation regimen because in routine programme conditions a quarterly regimen is likely to have better adherence than a daily regimen,13,14and has been shown to be effective at maintaining the serum vitamin D concentration within normal ranges for 2–3 months in a French high-risk infant population","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('likely', 'PROBABLE_UNDERSTANDING'), ('has...been', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"Given that 73% of children had vitamin D deficiency in the study region in 2005,12and that the incidence of pneumonia was ten-times higher in vitamin D deficient children than in children without a deficiency in case-control studies1,2we postulated that there would be at least a 35% reduction in pneumonia incidence in the vitamin D compared with the placebo group","{'PROBABLE_UNDERSTANDING', 'FUTURE_PREDICTION', 'INCOMPLETE_EVIDENCE'}","[('postulated', 'INCOMPLETE_EVIDENCE'), ('would_be', 'FUTURE_PREDICTION'), ('at_least', 'PROBABLE_UNDERSTANDING')]"
4/2012,PMC3348565,"On intention-to-treat analysis, the incidence of the first episode of pneumonia was greater in the vitamin D rather than the placebo group, although this difference was not statistically significant (table 2)",{'ALTERNATIVE_OPTIONS_CONTROVERSY'},"[('although', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
4/2012,PMC3348565,"The mean serum calcifediol concentration was consistently and significantly higher in the vitamin D group than in the placebo group at 1 week, 4 weeks, and 3 months after administration of the first dose of vitamin D during the winter and at 2 weeks' post administration of dose 3 (spring;figure 3)",{'PROBABLE_UNDERSTANDING'},"[('consistently', 'PROBABLE_UNDERSTANDING')]"
4/2012,PMC3348565,Thus the lack of a protective effect of vitamin D against pneumonia is probably not due to misclassification of outcomes or inadequate supplementation,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('lack_of', 'INCOMPLETE_EVIDENCE'), ('protective', 'SUPERFICIAL_RELATIONSHIP'), ('effect', 'SUPERFICIAL_RELATIONSHIP'), ('probably', 'PROBABLE_UNDERSTANDING'), ('misclassification', 'PROBLEM_COMPLICATION'), ('inadequate', 'PROBLEM_COMPLICATION')]"
4/2012,PMC3348565,"However, a limitation due to the high-risk nature of our population is that the generalisability of our findings to populations with low-to-moderate risk of vitamin deficiency is unknown","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FULL_UNKNOWN', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('limitation', 'INCOMPLETE_EVIDENCE'), ('due...to', 'PROBLEM_COMPLICATION'), ('unknown', 'FULL_UNKNOWN')]"
4/2012,PMC3348565,"Genotyping, which was not practical in our study setting, might have aided the interpretation of our findings, as shown in a vitamin D supplementation trial for tuberculosis","{'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE'}","[('not practical', 'DIFFICULT_TASK'), ('might', 'INCOMPLETE_EVIDENCE'), ('interpretation', 'INCOMPLETE_EVIDENCE'), ('as_shown', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"As with other studies, dietary calcium deficiency might have led to so-called wastage of body stores of vitamin D in both groups, affecting the maintenance of even higher vitamin D levels in the intervention group","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as_with_other_studies', 'INCOMPLETE_EVIDENCE'), ('might', 'INCOMPLETE_EVIDENCE'), ('affecting', 'SUPERFICIAL_RELATIONSHIP'), ('even', 'ANOMALY_CURIOUS_FINDING')]"
4/2012,PMC3348565,Our sample testing suggest that the vitamin D group maintained above mean adequate vitamin D concetrations verses consistently low concentrations in the placebo group,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('suggest', 'INCOMPLETE_EVIDENCE'), ('consistently', 'PROBABLE_UNDERSTANDING')]"
4/2012,PMC3348565,It can be argued that a steady-state adequate vitamin D concentration was not reached in some children because of fluctuations in serum concentrations due to our study regimen,"{'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('argued', 'INCOMPLETE_EVIDENCE'), ('some', 'INCOMPLETE_EVIDENCE'), ('because', 'PROBLEM_COMPLICATION'), ('due...to', 'PROBLEM_COMPLICATION')]"
4/2012,PMC3348565,"Although this is probably true, a sufficient serum concentrations for the immunological effects of vitamin D is unknown and could be higher or lower than that of the skeletal system accepted concentrations","{'ANOMALY_CURIOUS_FINDING', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('although', 'ANOMALY_CURIOUS_FINDING'), ('probably', 'PROBABLE_UNDERSTANDING'), ('true', 'PROBABLE_UNDERSTANDING'), ('effects', 'SUPERFICIAL_RELATIONSHIP'), ('unknown', 'FULL_UNKNOWN'), ('could_be', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,The need for a steady state is currently highly speculative and relates to vitamin D2supplementation for negative cancer22and bone outcomes,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('the_need', 'INCOMPLETE_EVIDENCE'), ('speculative', 'INCOMPLETE_EVIDENCE'), ('relates', 'SUPERFICIAL_RELATIONSHIP')]"
4/2012,PMC3348565,"Our findings are at odds with smaller case-control hospital studies that show an enhanced rate of vitamin D deficiency or rickets in children with pneumonia and the increasing evidence suggesting that calcitriol, the biologically active metabolite of vitamin D, has an important role in the human immune system","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('at odds', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('smaller...studies', 'INCOMPLETE_EVIDENCE'), ('increasing...evidence', 'INCOMPLETE_EVIDENCE'), ('suggesting', 'INCOMPLETE_EVIDENCE'), ('important', 'IMPORTANT_CONSIDERATION'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
4/2012,PMC3348565,"A systematic review of the role of vitamin D supplementation in infectious diseases had mixed findings, concluding that more rigorously designed clinical trials are needed (panel)","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('role', 'SUPERFICIAL_RELATIONSHIP'), ('mixed', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('concluding', 'PROBABLE_UNDERSTANDING'), ('are_needed', 'FUTURE_WORK')]"
4/2012,PMC3348565,No studies report the effect of vitamin D on radiologically confirmed pneumonias,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('no_studies', 'INCOMPLETE_EVIDENCE'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
4/2012,PMC3348565,"Vitamin D is linked with other non-bone health outcomes, but the few completed and adequately powered trials assessing the effect of supplementation have mixed findings in improving outcomes—ie, cancers, vascular disease, and diabetes","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('linked', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('few', 'INCOMPLETE_EVIDENCE'), ('effect', 'SUPERFICIAL_RELATIONSHIP'), ('mixed', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
4/2012,PMC3348565,"As in our studies, these inconsistent findings point to the existence of complicated pathways for the function of vitamin D in disease processes, or simply that the correct effective dose of vitamin D supplementation needs to be better defined","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('as_in', 'INCOMPLETE_EVIDENCE'), ('inconsistent', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('point', 'INCOMPLETE_EVIDENCE'), ('complicated', 'DIFFICULT_TASK'), ('needs', 'FUTURE_WORK'), ('better', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"The optimum concentrations of vitamin D for adults and children6are based on non-immunological and, mostly, bone outcomes","{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('based_on', 'SUPERFICIAL_RELATIONSHIP'), ('mostly', 'PROBABLE_UNDERSTANDING')]"
4/2012,PMC3348565,"An associated issue is that, after the start of our trial, speculations arose that high fluctuations of natural or supplemented vitamin D intake might be linked to negative outcomes","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('associated', 'SUPERFICIAL_RELATIONSHIP'), ('issue', 'PROBLEM_COMPLICATION'), ('speculations', 'INCOMPLETE_EVIDENCE'), ('might', 'INCOMPLETE_EVIDENCE'), ('linked', 'SUPERFICIAL_RELATIONSHIP')]"
4/2012,PMC3348565,"These speculations relate two studies in which supplementation of a single large dose (300 00033or 500 00023IU) of vitamin D for reducing fractures in elderly women led to an increase in fractures, plus similar discrepancies in prostate cancer research with vitamin D","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('speculations', 'INCOMPLETE_EVIDENCE'), ('relate', 'SUPERFICIAL_RELATIONSHIP'), ('discrepancies', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
4/2012,PMC3348565,Our findings and particularly the slightly higher repeat episodes of pneumonia in the vitamin D group could be due to such fluctuations if the hypothesis is true,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('could_be', 'INCOMPLETE_EVIDENCE'), ('due...to', 'PROBLEM_COMPLICATION'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('hypothesis', 'INCOMPLETE_EVIDENCE'), ('true', 'PROBABLE_UNDERSTANDING')]"
4/2012,PMC3348565,"Further questions arise with respect to the previous treatment trial in the same region of Kabul, which showed that a single high-dose supplementation with 100 000 IU vitamin D3given orally to young children, along with antibiotic treatment at the time of diagnosis, reduced repeat episodes of pneumonia in the subsequent 3 months",{'FUTURE_WORK'},"[('further_questions', 'FUTURE_WORK')]"
4/2012,PMC3348565,"The inconsistent results could be related to the evidence that stimulation of Toll-like receptors on macrophages and monocytes by bacterial antigens is important in up-regulation of CYP27B1 and the vitamin D receptor,5which are crucial in production of cathelicidins in vitamin-D-depleted individuals","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('inconsistent', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('could_be', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP'), ('important', 'IMPORTANT_CONSIDERATION'), ('crucial', 'IMPORTANT_CONSIDERATION')]"
4/2012,PMC3348565,"In other words, this system might not be effective unless there is existing infection with pathogens when vitamin D supplementation is given",{'INCOMPLETE_EVIDENCE'},"[('might', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"As with the trials in the older children, giving higher doses of vitamin D,25,34we too did not record any adverse effects associated with vitamin D supplementation",{'INCOMPLETE_EVIDENCE'},"[('as_with', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"Although vitamin D overload is a theoretical possibility, 100 000 IU of vitamin D3has been shown to provide the best protection against vitamin D deficiency without overload or side-effects in high-risk infants aged 0–9 months with normal baseline ranges of vitamin D","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('Although', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('possibility', 'INCOMPLETE_EVIDENCE'), ('has_been', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"Higher than recommended doses of daily supplementation of vitamin D (500–1000 IU per day, adding up to 120 000 IU over 3 months) plus additional milk fortified with vitamin D, has been shown not to induce an overload,13including in infants starting with normal ranges of vitamin D, even when supplementation continued during the summer (in France) and when mothers had antenatal vitamin D supplementation","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('recommended', 'FUTURE_WORK'), ('has_been', 'INCOMPLETE_EVIDENCE'), ('even', 'ANOMALY_CURIOUS_FINDING')]"
4/2012,PMC3348565,"It is important to note that in our study, where community supplementation was in a population with known high rates of vitamin D deficiency, 1% of children tested had a calcifediol concentration greater than 375 nmol/L—thought undesirably high","{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('important', 'IMPORTANT_CONSIDERATION'), ('thought', 'INCOMPLETE_EVIDENCE'), ('undesirably', 'PROBLEM_COMPLICATION')]"
4/2012,PMC3348565,The speculative negative role of fluctuations is vitamin D needs to be considered with caution until further evidence is available,"{'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('speculative', 'INCOMPLETE_EVIDENCE'), ('role', 'SUPERFICIAL_RELATIONSHIP'), ('needs', 'FUTURE_WORK'), ('considered', 'FUTURE_WORK'), ('caution', 'INCOMPLETE_EVIDENCE'), ('until', 'FUTURE_WORK'), ('further_evidence', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,We have shown that a quarterly 100 000 IU supplementation of vitamin D3did not reduce the incidence of pneumonias in children living in regions with high vitamin D deficiency,{'INCOMPLETE_EVIDENCE'},"[('have_shown', 'INCOMPLETE_EVIDENCE')]"
4/2012,PMC3348565,"In populations with similar characteristics, quarterly population level supplementation of vitamin D to infants and young children is not a policy option for reducing the burden of pneumonia in children","{'IMPORTANT_CONSIDERATION', 'DIFFICULT_TASK'}","[('is not ... option', 'DIFFICULT_TASK'), ('the burden', 'IMPORTANT_CONSIDERATION')]"
8/2012,PMC3427250,"An increasing number of studies suggest that vitamin D deficiency during pregnancy is associated with multiple adverse health outcomes in mothers, neonates and children","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('number_of_studies', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,There are no representative country data available on vitamin D status of pregnant women in Europe,{'FULL_UNKNOWN'},"[('no...available', 'FULL_UNKNOWN')]"
8/2012,PMC3427250,The aim of this study was to estimate the prevalence of vitamin D deficiency among Belgian pregnant women and to assess the determinants of vitamin D status in the first and third trimester of pregnancy,{'QUESTION_ANSWERED_BY_THIS_WORK'},"[('aim', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('this...study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_assess', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
8/2012,PMC3427250,"Of all women, 74.1% (95%CI = 71.8–76.5%) were vitamin D insufficient (25-(OH)D <30 ng/ml), 44.6% (95%CI = 41.9–47.3%) were vitamin D deficient (25-(OH)D <20 ng/ml), while 12.1% (95%CI = 10.3–13.8%) were severely vitamin D deficient (25-(OH)D <10 ng/ml)",{'ANOMALY_CURIOUS_FINDING'},"[('while', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,"Of all women included, 62.0% reported taking vitamin D-containing multivitamins, of which only 24.2% started taking those before pregnancy",{'ANOMALY_CURIOUS_FINDING'},"[('only', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,"In conclusion, vitamin D deficiency is highly prevalent among pregnant women in Belgium and this raises concerns about the health consequences for the mother and the offspring",{'IMPORTANT_CONSIDERATION'},"[('raises concerns', 'IMPORTANT_CONSIDERATION')]"
8/2012,PMC3427250,A targeted screening strategy to detect and treat women at high risk of severe vitamin D deficiency is needed in Belgium and in Europe,{'FUTURE_WORK'},"[('strategy', 'FUTURE_WORK'), ('is needed', 'FUTURE_WORK')]"
8/2012,PMC3427250,"Vitamin D status is a well-known determinant of bone health[1],[2]",{'PROBABLE_UNDERSTANDING'},"[('well-known', 'PROBABLE_UNDERSTANDING')]"
8/2012,PMC3427250,"The ubiquitous presence of vitamin D receptors in most tissues, including the placenta, suggests that vitamin D may have other roles as well","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('suggests', 'INCOMPLETE_EVIDENCE'), ('may', 'INCOMPLETE_EVIDENCE'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('roles', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"Adequate vitamin D intake is associated with a lower risk of cancer[7],[8],[9],[10],[11], cardiovascular diseases[12], autoimmune diseases[13], neurological disorders[14]and diabetes[15]",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"In addition, an increasing number of studies suggest that vitamin D deficiency during pregnancy is associated with multiple adverse health outcomes in mothers (gestational diabetes and pre-eclampsia), in neonates (wheezing) and children (low bone mineral density, type-1 diabetes, eczema)[16]–[22]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('number_of_studies', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"However there is so far no conclusive evidence about the causality of these relationships, as no randomised controlled trials of vitamin D supplementation with an appropriate assessment of a variety of health outcomes have been carried out to date[21]","{'ANOMALY_CURIOUS_FINDING', 'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ANOMALY_CURIOUS_FINDING'), ('no_conclusive_evidence', 'INCOMPLETE_EVIDENCE'), ('relationships', 'SUPERFICIAL_RELATIONSHIP'), ('no...trials', 'FULL_UNKNOWN'), ('variety', 'DIFFICULT_TASK')]"
8/2012,PMC3427250,"Due to its longer half-life, 25-(OH)D is considered the best bio-marker of vitamin D status",{'INCOMPLETE_EVIDENCE'},"[('is_considered', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,The cut-off points used to define vitamin D insufficiency and deficiency are not well established and remain controversial,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('not_well_established', 'INCOMPLETE_EVIDENCE'), ('remain', 'INCOMPLETE_EVIDENCE'), ('controversial', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
8/2012,PMC3427250,"There is a growing concern about the health consequences of the high prevalence of vitamin D deficiency worldwide among the general population, including pregnant women","{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('growing', 'INCOMPLETE_EVIDENCE'), ('concern', 'IMPORTANT_CONSIDERATION'), ('consequences', 'PROBLEM_COMPLICATION')]"
8/2012,PMC3427250,The adequacy of the current vitamin D dietary recommendations to reach an optimal vitamin D status during pregnancy has been questioned[24],"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FUTURE_WORK'}","[('recommendations', 'FUTURE_WORK'), ('has_been_questioned', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
8/2012,PMC3427250,"Although previous small surveys suggest that vitamin D deficiency among pregnant women is common in Europe[29],[30], there are no reliable country-wide estimates of vitamin D status of pregnant women in European countries","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE'}","[('although', 'ANOMALY_CURIOUS_FINDING'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('no_reliable', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,Therefore the aim of this study was to carry out the first national representative random sample survey on vitamin D status in pregnant women in a European country and to assess the determinants of vitamin D status in the first and third trimester of pregnancy,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('aim', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('first', 'INCOMPLETE_EVIDENCE'), ('to_assess', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
8/2012,PMC3427250,On the other hand risk of severe vitamin D deficiency decreased for women who reported alcohol consumption during pregnancy,"{'ANOMALY_CURIOUS_FINDING', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('on_the_other_hand', 'ANOMALY_CURIOUS_FINDING'), ('on_the_other_hand', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
8/2012,PMC3427250,"Interestingly, risk of severe vitamin D deficiency decreased with more frequent use of sunscreen lotion and increased for women who reported preference for shadow (Table 5)",{'ANOMALY_CURIOUS_FINDING'},"[('interestingly', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,"Despite the fact that more than 60% of the pregnant women reported taking multivitamins containing vitamin D during pregnancy, nearly 45% of the women were vitamin D deficient (25-(OH)D <20 ng/ml)",{'ANOMALY_CURIOUS_FINDING'},"[('despite', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,A previous small study in Brussels suggested that the prevalence of vitamin D deficiency was high among the adult population and that immigrants were at greater risk of vitamin D deficiency[32],{'INCOMPLETE_EVIDENCE'},"[('suggested', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,Other small-scale studies in Belgium showed a high prevalence of vitamin D deficiency among Belgian postmenopausal osteoporotic women[33]and elderly[34],{'INCOMPLETE_EVIDENCE'},"[('small-scale_studies', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,"However, the present study is the first national survey on vitamin D status among pregnant women in Belgium","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('present_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('first', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,The high prevalence of vitamin D deficiency in Belgium stems from the fact that the contribution of dietary sources to the vitamin D status is negligible as was shown by the Flemish food consumption survey among preschoolers which estimated the mean vitamin D intake at only 2 µg/day[35],"{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE'}","[('estimated', 'INCOMPLETE_EVIDENCE'), ('only', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,"The prevalence of vitamin deficiency (25-(OH)D <20 ng/ml) is high in many European countries[36]–[43]and some studies suggest that pregnant women in Europe are also at high risk of vitamin D deficiency[29],[30]",{'INCOMPLETE_EVIDENCE'},"[('some_studies', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,"The variations of 25-(OH)D concentration with seasons reflect the changes in UVB exposure, one of the main determinants of vitamin D status in many European countries",{'SUPERFICIAL_RELATIONSHIP'},"[('reflect', 'SUPERFICIAL_RELATIONSHIP'), ('determinants', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,The association of vitamin D status with BMI has been attributed to an excessive storage of vitamin D in fat tissue decreasing thereby serum concentrations[47],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('association', 'SUPERFICIAL_RELATIONSHIP'), ('has...been', 'INCOMPLETE_EVIDENCE'), ('attributed', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"Ethnicity was also a major determinant of vitamin D status in the present study, as previously reported in the adult population[32]and in pregnant women[29],[48],[49]","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('determinant', 'SUPERFICIAL_RELATIONSHIP'), ('present_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('previously', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,In addition education level was associated with vitamin D status in our pregnant women population,{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
